0.20000000000000001,5.9e-09
0.20606060606060608,6.6e-09
0.21212121212121213,5.6000000000000005e-09
0.2181818181818182,5.4e-09
0.22424242424242424,4.5e-09
0.23030303030303031,4.9e-09
0.23636363636363639,4.8e-09
0.24242424242424243,5.1e-09
0.2484848484848485,4.6e-09
0.25454545454545457,4.7e-09
0.26060606060606062,4.4000000000000005e-09
0.26666666666666672,5e-09
0.27272727272727276,4.5e-09
0.27878787878787881,4.8e-09
0.28484848484848491,5.4e-09
0.29090909090909095,5.1e-09
0.29696969696969699,4.4000000000000005e-09
0.30303030303030304,5.1e-09
0.30909090909090908,5.4e-09
0.31515151515151518,5.7000000000000006e-09
0.32121212121212123,6.3e-09
0.32727272727272727,7.2e-09
0.33333333333333337,7.2e-09
0.33939393939393941,7.6e-09
0.34545454545454546,9.3e-09
0.35151515151515156,1.02e-08
0.3575757575757576,1.18e-08
0.36363636363636365,1.35e-08
0.36969696969696975,1.58e-08
0.37575757575757579,1.93e-08
0.38181818181818183,2.3100000000000002e-08
0.38787878787878793,2.7900000000000002e-08
0.39393939393939398,3.34e-08
0.40000000000000002,4.07e-08
0.40606060606060612,4.96e-08
0.41212121212121217,6.15e-08
0.41818181818181821,7.47e-08
0.42424242424242431,9.29e-08
0.43030303030303035,1.17e-07
0.4363636363636364,1.4570000000000001e-07
0.4424242424242425,1.8200000000000002e-07
0.44848484848484854,2.28e-07
0.45454545454545459,2.89e-07
0.46060606060606063,3.65e-07
0.46666666666666673,4.6200000000000003e-07
0.47272727272727277,5.85e-07
0.47878787878787882,7.53e-07
0.48484848484848492,9.53e-07
0.49090909090909096,1.204e-06
0.49696969696969701,1.522e-06
0.50303030303030316,1.9200000000000003e-06
0.50909090909090915,2.47e-06
0.51515151515151514,3.13e-06
0.52121212121212124,3.9300000000000005e-06
0.52727272727272734,5.04e-06
0.53333333333333344,6.33e-06
0.53939393939393954,7.96e-06
0.54545454545454553,1e-05
0.55151515151515151,1.253e-05
0.55757575757575761,1.566e-05
0.56363636363636371,1.9620000000000002e-05
0.56969696969696981,2.51e-05
0.5757575757575758,3.22e-05
0.5818181818181819,4.09e-05
0.58787878787878789,5.2e-05
0.59393939393939399,6.599999999999999e-05
0.60000000000000009,8.36e-05
0.60606060606060619,0.0001058
0.61212121212121218,0.0001338
0.61818181818181828,0.000169
0.62424242424242427,0.00021799999999999999
0.63030303030303036,0.000281
0.63636363636363646,0.000357
0.64242424242424256,0.00045099999999999996
0.64848484848484855,0.0005639999999999999
0.65454545454545454,0.000707
0.66060606060606064,0.000883
0.66666666666666674,0.001102
0.67272727272727284,0.001372
0.67878787878787894,0.001731
0.68484848484848493,0.00219
0.69090909090909092,0.00271
0.69696969696969702,0.00335
0.70303030303030312,0.00412
0.70909090909090922,0.005090000000000001
0.71515151515151532,0.00623
0.72121212121212119,0.007600000000000001
0.72727272727272729,0.009330000000000001
0.73333333333333339,0.011170000000000001
0.73939393939393949,0.01318
0.74545454545454559,0.015340000000000001
0.75151515151515169,0.017580000000000002
0.75757575757575757,0.01992
0.76363636363636367,0.02052
0.76969696969696977,0.02052
0.77575757575757587,0.02052
0.78181818181818197,0.02052
0.78787878787878807,0.02052
0.79393939393939394,0.02052
0.80000000000000004,0.02052
