I_y(Ch1),I_z(Ch2)
-3.0615670495544807e-07,-0.01169
-3.2064472260178882e-07,-0.011680000000000001
-3.3581834553432128e-07,-0.011680000000000001
-3.5171001812327932e-07,-0.011670000000000002
-3.6835372007880703e-07,-0.011670000000000002
-3.8578503910666767e-07,-0.01166
-4.0404124700217993e-07,-0.01165
-4.2316137934508812e-07,-0.01165
-4.4318631896577577e-07,-0.011640000000000001
-4.6415888336127821e-07,-0.011630000000000001
-4.8612391624802261e-07,-0.011630000000000001
-5.0912838344704913e-07,-0.01162
-5.3322147330672471e-07,-0.01161
-5.5845470187769409e-07,-0.011600000000000001
-5.8488202306493716e-07,-0.011590000000000001
-6.1255994399247468e-07,-0.011580000000000002
-6.4154764582737633e-07,-0.011580000000000002
-6.7190711032144174e-07,-0.01156
-7.0370325234111581e-07,-0.011550000000000001
-7.3700405866900303e-07,-0.011540000000000002
-7.7188073337379232e-07,-0.01153
-8.0840785005940206e-07,-0.01152
-8.4666351131890437e-07,-0.011510000000000001
-8.8672951573414711e-07,-0.01149
-9.2869153277818482e-07,-0.01148
-9.7263928599448498e-07,-0.011460000000000001
-1.0186667448445629e-06,-0.01145
-1.0668723256342968e-06,-0.011430000000000001
-1.1173591019485101e-06,-0.011410000000000002
-1.1702350250437907e-06,-0.0114
-1.2256131546707989e-06,-0.011380000000000001
-1.283611900819576e-06,-0.01136
-1.3443552769048173e-06,-0.011340000000000001
-1.4079731649323967e-06,-0.01132
-1.474601593214192e-06,-0.011300000000000001
-1.5443830272249818e-06,-0.01127
-1.6174666742233376e-06,-0.011250000000000001
-1.6940088022878721e-06,-0.01122
-1.7741730744509583e-06,-0.011200000000000002
-1.8581308986444497e-06,-0.011170000000000001
-1.9460617942055622e-06,-0.01114
-2.0381537757266682e-06,-0.01111
-2.1346037550697011e-06,-0.011080000000000001
-2.2356179624047784e-06,-0.01105
-2.3414123871733303e-06,-0.01102
-2.4522132399185376e-06,-0.01098
-2.5682574359706878e-06,-0.01094
-2.6897931020215225e-06,-0.010900000000000002
-2.8170801066708714e-06,-0.010860000000000002
-2.9503906160799091e-06,-0.010820000000000001
-3.0900096759191579e-06,-0.010780000000000001
-3.2362358208556053e-06,-0.010730000000000002
-3.3893817128820335e-06,-0.01068
-3.5497748098536168e-06,-0.01064
-3.717758065661061e-06,-0.01058
-3.893690663537568e-06,-0.010530000000000001
-4.0779487840674894e-06,-0.01047
-4.2709264095388591e-06,-0.01041
-4.4730361663597208e-06,-0.010350000000000002
-4.6847102073393804e-06,-0.01029
-4.9064011357213101e-06,-0.010230000000000001
-5.1385829729432024e-06,-0.01016
-5.3817521721937008e-06,-0.01009
-5.6364286799328385e-06,-0.010010000000000002
-5.9031570476459933e-06,-0.009930000000000001
-6.1825075962085722e-06,-0.00986
-6.4750776353508998e-06,-0.009770000000000001
-6.7814927408310881e-06,-0.00969
-7.1024080920463751e-06,-0.009600000000000001
-7.4385098729433688e-06,-0.009510000000000001
-7.7905167392224072e-06,-0.009420000000000001
-8.1591813549733083e-06,-0.00932
-8.5452920020282212e-06,-0.00922
-8.9496742654724591e-06,-0.009120000000000001
-9.373192798917727e-06,-0.00901
-9.8167531733117353e-06,-0.0089
-1.0281303813237812e-05,-0.008790000000000001
-1.0767838024844435e-05,-0.00867
-1.1277396119740903e-05,-0.00855
-1.1811067639400605e-05,-0.00843
-1.2369993684827747e-05,-0.0083
-1.2955369356469457e-05,-0.00817
-1.3568446309589612e-05,-0.00804
-1.4210535430568909e-05,-0.0079
-1.4883009639853311e-05,-0.007770000000000001
-1.5587306827544276e-05,-0.0076300000000000005
-1.6324932927907624e-05,-0.0074800000000000005
-1.7097465139375156e-05,-0.007330000000000001
-1.7906555296923757e-05,-0.00719
-1.8753933404042987e-05,-0.00704
-1.9641411331843434e-05,-0.00689
-2.0570886693214974e-05,-0.00676
-2.1544346900318867e-05,-0.006600000000000001
-2.2563873414089372e-05,-0.006450000000000001
-2.3631646194831501e-05,-0.0062900000000000005
-2.4749948363430446e-05,-0.006130000000000001
-2.5921171083140549e-05,-0.0059700000000000005
-2.7147818672390661e-05,-0.0058000000000000005
-2.8432513959539416e-05,-0.00564
-2.977800389102918e-05,-0.0054800000000000005
-3.1187165404930358e-05,-0.0053100000000000005
-3.2663011582435215e-05,-0.0051600000000000005
-3.4208698090453372e-05,-0.0050100000000000006
-3.5827529929086318e-05,-0.00485
-3.7522968498406369e-05,-0.0047
-3.9298638999652158e-05,-0.00455
-4.1158338186664871e-05,-0.004390000000000001
-4.3106042484139616e-05,-0.004240000000000001
-4.5145916490051103e-05,-0.0041
-4.7282321880431948e-05,-0.00396
-4.9519826735546421e-05,-0.0038200000000000005
-5.1863215307398004e-05,-0.00368
-5.4317498249458329e-05,-0.00355
-5.6887923330489153e-05,-0.0034100000000000003
-5.9579986655366221e-05,-0.0032800000000000004
-6.2399444416898203e-05,-0.00317
-6.535232520376647e-05,-0.00305
-6.8444942890905975e-05,-0.0029300000000000003
-7.1683910139885655e-05,-0.0028100000000000004
-7.5076152538158466e-05,-0.0027
-7.8628923407411509e-05,-0.0026000000000000003
-8.2349819312680262e-05,-0.00249
-8.6246796305389616e-05,-0.0024000000000000002
-9.0328186935049749e-05,-0.0023000000000000004
-9.4602718065986134e-05,-0.00221
-9.9079529537194182e-05,-0.0021200000000000004
-0.0001037681937052218,-0.00203
-0.00010867873591186356,-0.0019500000000000001
-0.00011382165592043307,-0.0018700000000000001
-0.0001192079503664454,-0.0017900000000000001
-0.00012484913627071786,-0.0017200000000000002
-0.00013075727566516196,-0.0016500000000000002
-0.00013694500138392414,-0.00158
-0.00014342554407501817,-0.00151
-0.00015021276049021075,-0.0014500000000000001
-0.00015732116311364611,-0.0013900000000000002
-0.00016476595119256486,-0.00133
-0.00017256304323646235,-0.00128
-0.00018072911105418283,-0.0012200000000000002
-0.00018928161540172442,-0.00117
-0.000198238843316975,-0.0011200000000000001
-0.00020761994722121404,-0.00108
-0.0002174449858709829,-0.00103
-0.00022773496724789105,-0.000927
-0.0002385118934780594,-0.000887
-0.00024979880787725562,-0.000848
-0.00026161984422231043,-0.000811
-0.00027400027835416241,-0.000774
-0.00028696658222287911,-0.000739
-0.00030054648049020595,-0.0007059999999999999
-0.00031476900981067718,-0.000674
-0.00032966458091803521,-0.000645
-0.00034526504364972303,-0.000616
-0.00036160375504848115,-0.0005899999999999999
-0.00037871565068665718,-0.0005639999999999999
-0.00039663731936574807,-0.000539
-0.00041540708135088649,-0.000514
-0.00043506507030756266,-0.000491
-0.00045565331911576597,-0.00047
-0.00047721584974505044,-0.00044899999999999996
-0.00049979876738268938,-0.00042899999999999997
-0.00052345035901617493,-0.00041
-0.00054822119668087135,-0.000392
-0.00057416424559357103,-0.000374
-0.00060133497740317849,-0.000357
-0.00062979148880065706,-0.00034199999999999996
-0.00065959462574187314,-0.000327
-0.0006908081135489438,-0.000312
-0.00072349869316825645,-0.000298
-0.00075773626387653657,-0.000285
-0.0007935940327400753,-0.000272
-0.00083114867114671121,-0.00026
-0.00087048047874523668,-0.000249
-0.00091167355514280043,-0.00023799999999999998
-0.00095481597972740199,-0.000227
-0.001,-0.000217
