V_in(Ch1),I_b(Ch1),I_e(Ch2)
0.34999999999999998,7.1e-09,2.01e-07
0.35213032581453629,5e-09,2.16e-07
0.35426065162907266,4e-09,2.3700000000000002e-07
0.35639097744360898,2.8000000000000003e-09,2.55e-07
0.35852130325814535,2.4e-09,2.74e-07
0.36065162907268167,1.9e-09,2.9500000000000003e-07
0.36278195488721804,2.3e-09,3.2400000000000004e-07
0.36491228070175435,2e-09,3.49e-07
0.36704260651629073,1.5e-09,3.75e-07
0.36917293233082704,1.1000000000000001e-09,4.04e-07
0.37130325814536336,1.9e-09,4.44e-07
0.37343358395989973,1.7000000000000001e-09,4.78e-07
0.37556390977443604,1.2e-09,5.15e-07
0.37769423558897242,1.3e-09,5.550000000000001e-07
0.37982456140350873,1.3e-09,6.09e-07
0.3819548872180451,1.8e-09,6.56e-07
0.38408521303258142,1.3e-09,7.08e-07
0.38621553884711779,1e-09,7.6e-07
0.38834586466165411,1.3e-09,8.310000000000001e-07
0.39047619047619048,1.1000000000000001e-09,8.920000000000001e-07
0.39260651629072679,2.1e-09,9.570000000000001e-07
0.39473684210526316,1.4000000000000001e-09,1.0280000000000002e-06
0.39686716791979948,1.5e-09,1.1240000000000002e-06
0.3989974937343358,1.5e-09,1.206e-06
0.40112781954887217,1.6e-09,1.294e-06
0.40325814536340848,1.8e-09,1.413e-06
0.40538847117794485,2.1e-09,1.517e-06
0.40751879699248117,2.6e-09,1.6280000000000001e-06
0.40964912280701754,2.5e-09,1.7470000000000002e-06
0.41177944862155386,2.9e-09,1.9070000000000001e-06
0.41390977443609023,2.9e-09,2.14e-06
0.41604010025062654,2.8000000000000003e-09,2.3e-06
0.41817042606516286,3.4000000000000003e-09,2.46e-06
0.42030075187969923,3.2e-09,2.69e-06
0.4224310776942356,3.3e-09,2.88e-06
0.42456140350877192,4.1e-09,3.09e-06
0.42669172932330823,4e-09,3.32e-06
0.4288220551378446,4.6e-09,3.63e-06
0.43095238095238092,4.8e-09,3.89e-06
0.43308270676691729,5.1e-09,4.18e-06
0.43521303258145361,5.5000000000000004e-09,4.49e-06
0.43734335839598992,6.5e-09,4.9100000000000004e-06
0.43947368421052629,6.3e-09,5.27e-06
0.44160401002506267,6.8000000000000005e-09,5.65e-06
0.44373433583959898,7.8e-09,6.07e-06
0.4458646616541353,8.5e-09,6.64e-06
0.44799498746867167,9.6e-09,7.14e-06
0.45012531328320798,9.4e-09,7.7e-06
0.45225563909774436,1.08e-08,8.46e-06
0.45438596491228067,1.17e-08,9.12e-06
0.45651629072681704,1.26e-08,9.84e-06
0.45864661654135336,1.3400000000000001e-08,1.06e-05
0.46077694235588973,1.4900000000000001e-08,1.164e-05
0.46290726817042605,1.6e-08,1.255e-05
0.46503759398496236,1.68e-08,1.3530000000000001e-05
0.46716791979949873,1.82e-08,1.4570000000000001e-05
0.4692982456140351,1.95e-08,1.6e-05
0.47142857142857142,2.1700000000000002e-08,1.723e-05
0.47355889724310773,2.32e-08,1.857e-05
0.47568922305764405,2.49e-08,1.9980000000000002e-05
0.47781954887218042,2.84e-08,2.35e-05
0.47994987468671679,3.03e-08,2.52e-05
0.48208020050125311,3.31e-08,2.7199999999999997e-05
0.48421052631578942,3.51e-08,2.9199999999999998e-05
0.4863408521303258,3.93e-08,3.2e-05
0.48847117794486217,4.1900000000000005e-08,3.45e-05
0.49060150375939848,4.53e-08,3.7199999999999996e-05
0.4927318295739348,4.95e-08,4.01e-05
0.49486215538847117,5.38e-08,4.3899999999999996e-05
