V_in(Ch1),I_b(Ch1),I_e(Ch2)
0.34999999999999998,7.2e-09,2.1300000000000001e-07
0.35213032581453629,5.5000000000000004e-09,2.2900000000000003e-07
0.35426065162907266,3.5000000000000003e-09,2.51e-07
0.35639097744360898,2.8000000000000003e-09,2.7e-07
0.35852130325814535,3.2e-09,2.9000000000000003e-07
0.36065162907268167,2.5e-09,3.1200000000000004e-07
0.36278195488721804,2.1e-09,3.42e-07
0.36491228070175435,1.5e-09,3.6900000000000004e-07
0.36704260651629073,1.5e-09,3.97e-07
0.36917293233082704,2.1e-09,4.2700000000000005e-07
0.37130325814536336,1.5e-09,4.6900000000000003e-07
0.37343358395989973,1.1000000000000001e-09,5.05e-07
0.37556390977443604,1e-09,5.43e-07
0.37769423558897242,1.2e-09,5.860000000000001e-07
0.37982456140350873,1.5e-09,6.420000000000001e-07
0.3819548872180451,1.8e-09,6.92e-07
0.38408521303258142,1.5e-09,7.46e-07
0.38621553884711779,1.6e-09,8.01e-07
0.38834586466165411,1.6e-09,8.750000000000001e-07
0.39047619047619048,1.3e-09,9.39e-07
0.39260651629072679,1.4000000000000001e-09,1.0080000000000001e-06
0.39473684210526316,1.3e-09,1.082e-06
0.39686716791979948,1.9e-09,1.1830000000000002e-06
0.3989974937343358,1.9e-09,1.269e-06
0.40112781954887217,2.1e-09,1.3610000000000002e-06
0.40325814536340848,2.2000000000000003e-09,1.486e-06
0.40538847117794485,2.1e-09,1.5950000000000002e-06
0.40751879699248117,2.1e-09,1.711e-06
0.40964912280701754,2.2000000000000003e-09,1.8350000000000002e-06
0.41177944862155386,2.8000000000000003e-09,2.1000000000000002e-06
0.41390977443609023,2.6e-09,2.25e-06
0.41604010025062654,3.2e-09,2.4100000000000002e-06
0.41817042606516286,3.3e-09,2.59e-06
0.42030075187969923,3.6e-09,2.82e-06
0.4224310776942356,3.9e-09,3.0300000000000002e-06
0.42456140350877192,4e-09,3.2500000000000002e-06
0.42669172932330823,4.2e-09,3.48e-06
0.4288220551378446,4.9e-09,3.81e-06
0.43095238095238092,5.2e-09,4.08e-06
0.43308270676691729,5.3e-09,4.38e-06
0.43521303258145361,5.9e-09,4.71e-06
0.43734335839598992,6.5e-09,5.14e-06
0.43947368421052629,6.7000000000000004e-09,5.5200000000000005e-06
0.44160401002506267,7.3e-09,5.92e-06
0.44373433583959898,7.4e-09,6.36e-06
