V_in(Ch1),I_b(Ch1),I_e(Ch2)
0.34999999999999998,7.4e-09,1.61e-07
0.35213032581453629,5.4e-09,1.73e-07
0.35426065162907266,3.9e-09,1.9e-07
0.35639097744360898,3.5000000000000003e-09,2.0500000000000002e-07
0.35852130325814535,2.9e-09,2.21e-07
0.36065162907268167,2e-09,2.3800000000000001e-07
0.36278195488721804,2.1e-09,2.61e-07
0.36491228070175435,1.9e-09,2.8100000000000004e-07
0.36704260651629073,1.5e-09,3.03e-07
0.36917293233082704,1.7000000000000001e-09,3.2600000000000003e-07
0.37130325814536336,1.5e-09,3.59e-07
0.37343358395989973,1.4000000000000001e-09,3.87e-07
0.37556390977443604,2e-09,4.18e-07
0.37769423558897242,1.4000000000000001e-09,4.51e-07
0.37982456140350873,1.5e-09,4.95e-07
0.3819548872180451,1.5e-09,5.33e-07
0.38408521303258142,1.3e-09,5.760000000000001e-07
0.38621553884711779,1.5e-09,6.2e-07
0.38834586466165411,1.8e-09,6.78e-07
0.39047619047619048,1.5e-09,7.29e-07
0.39260651629072679,1.2e-09,7.830000000000001e-07
0.39473684210526316,1.5e-09,8.42e-07
0.39686716791979948,1.7000000000000001e-09,9.22e-07
0.3989974937343358,1.8e-09,9.9e-07
0.40112781954887217,1.9e-09,1.064e-06
0.40325814536340848,1.6e-09,1.164e-06
0.40538847117794485,2.5e-09,1.2510000000000002e-06
0.40751879699248117,2.2000000000000003e-09,1.3440000000000002e-06
0.40964912280701754,2.3e-09,1.443e-06
0.41177944862155386,2.2000000000000003e-09,1.579e-06
0.41390977443609023,2.3e-09,1.695e-06
0.41604010025062654,2.4e-09,1.821e-06
0.41817042606516286,2.7e-09,1.955e-06
0.42030075187969923,3.1e-09,2.24e-06
0.4224310776942356,3.4000000000000003e-09,2.4e-06
0.42456140350877192,3.2e-09,2.58e-06
0.42669172932330823,3.9e-09,2.77e-06
0.4288220551378446,3.8e-09,3.0300000000000002e-06
0.43095238095238092,4.3000000000000005e-09,3.2500000000000002e-06
0.43308270676691729,5e-09,3.5e-06
0.43521303258145361,4.7e-09,3.75e-06
0.43734335839598992,5e-09,4.1100000000000005e-06
0.43947368421052629,6e-09,4.41e-06
0.44160401002506267,6.3e-09,4.74e-06
0.44373433583959898,6.5e-09,5.1e-06
0.4458646616541353,7.3e-09,5.58e-06
0.44799498746867167,7.9e-09,6e-06
0.45012531328320798,8.4e-09,6.48e-06
0.45225563909774436,9.2e-09,7.13e-06
0.45438596491228067,9.4e-09,7.680000000000001e-06
0.45651629072681704,1.06e-08,8.3e-06
0.45864661654135336,1.13e-08,8.96e-06
0.46077694235588973,1.2500000000000001e-08,9.84e-06
0.46290726817042605,1.33e-08,1.061e-05
0.46503759398496236,1.39e-08,1.146e-05
0.46716791979949873,1.6e-08,1.236e-05
0.4692982456140351,1.69e-08,1.358e-05
0.47142857142857142,1.81e-08,1.465e-05
0.47355889724310773,2.01e-08,1.581e-05
0.47568922305764405,2.14e-08,1.703e-05
0.47781954887218042,2.38e-08,1.869e-05
0.47994987468671679,2.6100000000000002e-08,2.16e-05
0.48208020050125311,2.78e-08,2.3199999999999998e-05
0.48421052631578942,3.05e-08,2.4999999999999998e-05
0.4863408521303258,3.33e-08,2.74e-05
0.48847117794486217,3.5900000000000004e-08,2.9599999999999998e-05
0.49060150375939848,3.8900000000000004e-08,3.1899999999999996e-05
0.4927318295739348,4.2e-08,3.43e-05
0.49486215538847117,4.6300000000000004e-08,3.77e-05
0.49699248120300754,5.0000000000000004e-08,4.07e-05
0.49912280701754386,5.42e-08,4.38e-05
0.50125313283208017,6.000000000000001e-08,4.82e-05
0.50338345864661649,6.45e-08,5.1899999999999994e-05
0.5055137844611528,6.94e-08,5.6e-05
0.50764411027568923,7.51e-08,6.04e-05
0.50977443609022555,8.23e-08,6.63e-05
0.51190476190476186,8.9e-08,7.159999999999999e-05
