V_in(Ch1),I_b(Ch1),I_e(Ch2)
0.34999999999999998,7.3e-09,1.3200000000000002e-07
0.35213032581453629,5.2e-09,1.43e-07
0.35426065162907266,3.3e-09,1.5700000000000002e-07
0.35639097744360898,2.5e-09,1.6900000000000002e-07
0.35852130325814535,2.4e-09,1.8100000000000002e-07
0.36065162907268167,2.2000000000000003e-09,1.96e-07
0.36278195488721804,2e-09,2.14e-07
0.36491228070175435,2.4e-09,2.3100000000000002e-07
0.36704260651629073,1.6e-09,2.49e-07
0.36917293233082704,1.7000000000000001e-09,2.6900000000000004e-07
0.37130325814536336,1.8e-09,2.9500000000000003e-07
0.37343358395989973,1.3e-09,3.1900000000000004e-07
0.37556390977443604,1.3e-09,3.44e-07
0.37769423558897242,1.3e-09,3.7200000000000005e-07
0.37982456140350873,2e-09,4.08e-07
0.3819548872180451,1.5e-09,4.4100000000000004e-07
0.38408521303258142,1.6e-09,4.7600000000000003e-07
0.38621553884711779,1.8e-09,5.13e-07
0.38834586466165411,1.2e-09,5.61e-07
0.39047619047619048,1e-09,6.03e-07
0.39260651629072679,1.8e-09,6.490000000000001e-07
0.39473684210526316,2.1e-09,6.99e-07
0.39686716791979948,2e-09,7.660000000000001e-07
0.3989974937343358,1.5e-09,8.240000000000001e-07
0.40112781954887217,1.3e-09,8.850000000000001e-07
0.40325814536340848,1.7000000000000001e-09,9.69e-07
0.40538847117794485,1.8e-09,1.043e-06
0.40751879699248117,2e-09,1.122e-06
0.40964912280701754,1.9e-09,1.2050000000000001e-06
0.41177944862155386,2e-09,1.32e-06
0.41390977443609023,2.8000000000000003e-09,1.419e-06
0.41604010025062654,2.7e-09,1.526e-06
0.41817042606516286,2.5e-09,1.6420000000000001e-06
0.42030075187969923,3e-09,1.794e-06
0.4224310776942356,2.7e-09,1.927e-06
0.42456140350877192,2.9e-09,2.18e-06
0.42669172932330823,3.3e-09,2.33e-06
0.4288220551378446,3.8e-09,2.55e-06
0.43095238095238092,3.7e-09,2.74e-06
0.43308270676691729,3.9e-09,2.95e-06
0.43521303258145361,4.4000000000000005e-09,3.17e-06
0.43734335839598992,4.7e-09,3.4700000000000002e-06
0.43947368421052629,5.2e-09,3.7300000000000003e-06
0.44160401002506267,4.8e-09,4.01e-06
0.44373433583959898,5.3e-09,4.31e-06
0.4458646616541353,6e-09,4.72e-06
0.44799498746867167,6.4e-09,5.0800000000000005e-06
0.45012531328320798,6.8000000000000005e-09,5.49e-06
