V_in(Ch1),I_b(Ch1),I_e(Ch2)
0.34999999999999998,7.000000000000001e-09,1.9900000000000002e-07
0.35213032581453629,4.6e-09,2.14e-07
0.35426065162907266,3.7e-09,2.34e-07
0.35639097744360898,3e-09,2.5200000000000003e-07
0.35852130325814535,2.3e-09,2.7100000000000003e-07
0.36065162907268167,1.9e-09,2.91e-07
0.36278195488721804,1.8e-09,3.2e-07
0.36491228070175435,1.3e-09,3.44e-07
0.36704260651629073,2.5e-09,3.7e-07
0.36917293233082704,1.7000000000000001e-09,3.99e-07
0.37130325814536336,1.3e-09,4.37e-07
0.37343358395989973,1.1000000000000001e-09,4.71e-07
0.37556390977443604,1.4000000000000001e-09,5.070000000000001e-07
0.37769423558897242,1.1000000000000001e-09,5.46e-07
0.37982456140350873,1.7000000000000001e-09,5.99e-07
0.3819548872180451,1.4000000000000001e-09,6.450000000000001e-07
0.38408521303258142,1.9e-09,6.960000000000001e-07
0.38621553884711779,1.5e-09,7.47e-07
0.38834586466165411,1.7000000000000001e-09,8.16e-07
0.39047619047619048,1.6e-09,8.760000000000001e-07
0.39260651629072679,1.8e-09,9.400000000000001e-07
0.39473684210526316,1.6e-09,1.009e-06
0.39686716791979948,1.5e-09,1.103e-06
0.3989974937343358,2.1e-09,1.184e-06
0.40112781954887217,1.7000000000000001e-09,1.271e-06
0.40325814536340848,2.2000000000000003e-09,1.388e-06
0.40538847117794485,2e-09,1.489e-06
0.40751879699248117,2.1e-09,1.599e-06
0.40964912280701754,2.5e-09,1.715e-06
0.41177944862155386,2.5e-09,1.872e-06
0.41390977443609023,2.5e-09,2.11e-06
0.41604010025062654,2.6e-09,2.26e-06
0.41817042606516286,2.8000000000000003e-09,2.42e-06
0.42030075187969923,3.1e-09,2.64e-06
0.4224310776942356,3.4000000000000003e-09,2.83e-06
0.42456140350877192,4e-09,3.04e-06
0.42669172932330823,4.2e-09,3.26e-06
0.4288220551378446,4.1e-09,3.5600000000000002e-06
0.43095238095238092,4.8e-09,3.82e-06
0.43308270676691729,5e-09,4.1e-06
0.43521303258145361,5.5000000000000004e-09,4.4e-06
0.43734335839598992,6.2e-09,4.81e-06
0.43947368421052629,6.4e-09,5.16e-06
0.44160401002506267,6.8000000000000005e-09,5.54e-06
0.44373433583959898,7.500000000000001e-09,5.95e-06
0.4458646616541353,8e-09,6.51e-06
0.44799498746867167,8.4e-09,6.99e-06
0.45012531328320798,9.6e-09,7.54e-06
0.45225563909774436,1.06e-08,8.28e-06
0.45438596491228067,1.08e-08,8.930000000000001e-06
0.45651629072681704,1.24e-08,9.630000000000001e-06
0.45864661654135336,1.31e-08,1.038e-05
0.46077694235588973,1.39e-08,1.1400000000000001e-05
0.46290726817042605,1.51e-08,1.2280000000000001e-05
0.46503759398496236,1.63e-08,1.325e-05
0.46716791979949873,1.82e-08,1.426e-05
0.4692982456140351,1.93e-08,1.566e-05
0.47142857142857142,2.1300000000000002e-08,1.687e-05
0.47355889724310773,2.23e-08,1.818e-05
0.47568922305764405,2.45e-08,1.956e-05
0.47781954887218042,2.77e-08,2.3e-05
0.47994987468671679,2.99e-08,2.4699999999999997e-05
0.48208020050125311,3.18e-08,2.66e-05
0.48421052631578942,3.4500000000000005e-08,2.8599999999999997e-05
0.4863408521303258,3.7400000000000004e-08,3.14e-05
0.48847117794486217,4.1100000000000004e-08,3.38e-05
0.49060150375939848,4.46e-08,3.64e-05
0.4927318295739348,4.75e-08,3.92e-05
0.49486215538847117,5.2300000000000005e-08,4.2999999999999995e-05
0.49699248120300754,5.6000000000000005e-08,4.63e-05
0.49912280701754386,6.1e-08,4.99e-05
0.50125313283208017,6.68e-08,5.4699999999999995e-05
0.50338345864661649,7.3e-08,5.9e-05
0.5055137844611528,7.850000000000001e-08,6.37e-05
0.50764411027568923,8.44e-08,6.85e-05
0.50977443609022555,9.37e-08,7.52e-05
0.51190476190476186,1.005e-07,8.109999999999999e-05
0.51403508771929829,1.077e-07,8.719999999999999e-05
0.5161654135338346,1.166e-07,9.37e-05
0.51829573934837092,1.2740000000000002e-07,0.0001025
0.52042606516290724,1.367e-07,0.00011009999999999999
0.52255639097744355,1.473e-07,0.0001182
0.52468671679197998,1.581e-07,0.0001269
0.52681704260651629,1.726e-07,0.00013869999999999998
0.52894736842105261,1.8800000000000002e-07,0.0001523
0.53107769423558893,2.01e-07,0.0001636
0.53320802005012524,2.1700000000000002e-07,0.0001758
0.53533834586466167,2.3800000000000001e-07,0.00019229999999999999
0.53746867167919798,2.6400000000000003e-07,0.000217
0.5395989974937343,2.84e-07,0.000232
0.54172932330827073,3.06e-07,0.00025
0.54385964912280693,3.3600000000000004e-07,0.00027299999999999997
0.54598997493734336,3.6200000000000004e-07,0.000294
0.54812030075187967,3.9e-07,0.00031499999999999996
0.55025062656641599,4.28e-07,0.000345
0.55238095238095242,4.61e-07,0.00037099999999999996
0.55451127819548873,4.96e-07,0.000399
0.55664160401002505,5.350000000000001e-07,0.00042899999999999997
0.55877192982456136,5.860000000000001e-07,0.00046899999999999996
0.56090225563909768,6.310000000000001e-07,0.000505
0.56303258145363411,6.800000000000001e-07,0.000543
0.56516290726817042,7.33e-07,0.000583
0.56729323308270674,8.030000000000001e-07,0.000638
0.56942355889724305,8.650000000000001e-07,0.000687
0.57155388471177937,9.32e-07,0.0007379999999999999
0.5736842105263158,1.003e-06,0.000793
0.57581453634085211,1.099e-06,0.000868
0.57794486215538843,1.187e-06,0.000937
0.58007518796992485,1.281e-06,0.001009
0.58220551378446117,1.381e-06,0.0010869999999999999
0.58433583959899749,1.52e-06,0.001194
0.5864661654135338,1.638e-06,0.001286
0.58859649122807012,1.765e-06,0.001384
0.59072681704260654,1.901e-06,0.00149
0.59285714285714286,2.11e-06,0.0016749999999999998
0.59498746867167918,2.27e-06,0.0018039999999999998
0.59711779448621549,2.4500000000000003e-06,0.0019429999999999998
0.59924812030075181,2.73e-06,0.00221
0.60137844611528823,3.01e-06,0.0024200000000000003
0.60350877192982455,3.2500000000000002e-06,0.0026100000000000003
0.60563909774436087,3.5100000000000003e-06,0.0028100000000000004
0.60776942355889729,3.86e-06,0.0030800000000000003
0.6098997493734335,4.18e-06,0.0033200000000000005
0.61203007518796992,4.51e-06,0.0035800000000000003
0.61416040100250624,4.87e-06,0.00386
0.61629072681704256,5.36e-06,0.004240000000000001
0.61842105263157898,5.7900000000000005e-06,0.00457
0.6205513784461153,6.25e-06,0.004920000000000001
0.62268170426065161,6.75e-06,0.0053
0.62481203007518793,7.41e-06,0.00581
0.62694235588972425,8e-06,0.006260000000000001
0.62907268170426067,8.64e-06,0.006750000000000001
0.63120300751879699,9.32e-06,0.00727
0.6333333333333333,1.025e-05,0.007980000000000001
0.63546365914786973,1.1040000000000001e-05,0.00858
0.63759398496240594,1.19e-05,0.00923
0.63972431077694236,1.284e-05,0.00995
