V_gate,I_channel
0.0,1.42e-07
0.005005005005005005,9.000000000000001e-08
0.01001001001001001,5.57e-08
0.015015015015015015,5.61e-08
0.02002002002002002,4.5600000000000005e-08
0.025025025025025023,3.77e-08
0.03003003003003003,3.35e-08
0.035035035035035036,2.97e-08
0.04004004004004004,2.75e-08
0.045045045045045043,2.3100000000000002e-08
0.050050050050050046,1.59e-08
0.055055055055055056,2.0200000000000002e-08
0.06006006006006006,1.8e-08
0.06506506506506507,1.6100000000000002e-08
0.070070070070070073,1.41e-08
0.075075075075075076,1.63e-08
0.080080080080080079,1.28e-08
0.085085085085085083,1.05e-08
0.090090090090090086,1.1000000000000001e-08
0.095095095095095089,1.18e-08
0.10010010010010009,1.19e-08
0.10510510510510511,1.1000000000000001e-08
0.11011011011011011,1.1000000000000001e-08
0.11511511511511512,8.600000000000001e-09
0.12012012012012012,4.2e-09
0.12512512512512514,9.900000000000001e-09
0.13013013013013014,8.600000000000001e-09
0.13513513513513514,5.2e-09
0.14014014014014015,7.500000000000001e-09
0.14514514514514515,4.9e-09
0.15015015015015015,7.8e-09
0.15515515515515516,6.6e-09
0.16016016016016016,4.7e-09
0.16516516516516516,6.7000000000000004e-09
0.17017017017017017,1.1000000000000001e-09
0.17517517517517517,7.9e-09
0.18018018018018017,5.5000000000000004e-09
0.18518518518518517,5e-09
0.19019019019019018,5.5000000000000004e-09
0.19519519519519518,7.3e-09
0.20020020020020018,5.2e-09
0.20520520520520522,5.9e-09
0.21021021021021022,5.3e-09
0.21521521521521522,4.5e-09
0.22022022022022023,5.2e-09
0.22522522522522523,3.8e-09
0.23023023023023023,6.1e-09
0.23523523523523523,3.2e-09
0.24024024024024024,2e-10
0.24524524524524524,8e-09
0.25025025025025027,2.4e-09
0.25525525525525528,3.7e-09
0.26026026026026028,1.7000000000000001e-09
0.26526526526526528,2.9e-09
0.27027027027027029,8e-10
0.27527527527527529,5e-09
0.28028028028028029,4e-09
0.28528528528528529,1.6e-09
0.2902902902902903,2.9e-09
0.2952952952952953,3e-09
0.3003003003003003,5.6000000000000005e-09
0.30530530530530531,4.7e-09
0.31031031031031031,4.9e-09
0.31531531531531531,2.4e-09
0.32032032032032032,5e-10
0.32532532532532532,4.6e-09
0.33033033033033032,4.1e-09
0.33533533533533533,5.9e-09
0.34034034034034033,4.3000000000000005e-09
0.34534534534534533,6.2e-09
0.35035035035035034,6.2e-09
0.35535535535535534,6.3e-09
0.36036036036036034,5.9e-09
0.36536536536536535,8.5e-09
0.37037037037037035,9e-09
0.37537537537537535,1.04e-08
0.38038038038038036,1.19e-08
0.38538538538538536,9.5e-09
0.39039039039039036,1.22e-08
0.39539539539539537,1.67e-08
0.40040040040040037,2.37e-08
0.40540540540540543,2.14e-08
0.41041041041041043,1.89e-08
0.41541541541541543,2.34e-08
0.42042042042042044,2.88e-08
0.42542542542542544,2.81e-08
0.43043043043043044,3.69e-08
0.43543543543543545,3.69e-08
0.44044044044044045,4.02e-08
0.44544544544544545,4.27e-08
0.45045045045045046,5.04e-08
0.45545545545545546,5.71e-08
0.46046046046046046,9.32e-08
0.46546546546546547,7.57e-08
0.47047047047047047,8.2e-08
0.47547547547547547,9.32e-08
0.48048048048048048,1.049e-07
0.48548548548548548,1.184e-07
0.49049049049049048,1.306e-07
0.49549549549549549,1.522e-07
0.50050050050050054,1.699e-07
0.50550550550550555,1.903e-07
0.51051051051051055,2.14e-07
0.51551551551551555,2.39e-07
0.52052052052052056,2.6400000000000003e-07
0.52552552552552556,2.94e-07
0.53053053053053056,3.3e-07
0.53553553553553557,3.8100000000000004e-07
0.54054054054054057,4.1500000000000005e-07
0.54554554554554557,4.64e-07
0.55055055055055058,5.2e-07
0.55555555555555558,5.78e-07
