V_gate,I_channel
0.0,1.34e-07
0.005005005005005005,7.640000000000001e-08
0.01001001001001001,6.91e-08
0.015015015015015015,5.4500000000000005e-08
0.02002002002002002,4.29e-08
0.025025025025025023,3.4400000000000004e-08
0.03003003003003003,3.72e-08
0.035035035035035036,2.99e-08
0.04004004004004004,2.25e-08
0.045045045045045043,2.45e-08
0.050050050050050046,1.92e-08
0.055055055055055056,1.88e-08
0.06006006006006006,1.7600000000000002e-08
0.06506506506506507,1.9e-08
0.070070070070070073,1.28e-08
0.075075075075075076,1.66e-08
0.080080080080080079,1.19e-08
0.085085085085085083,1.29e-08
0.090090090090090086,1.4700000000000001e-08
0.095095095095095089,1.22e-08
0.10010010010010009,8.2e-09
0.10510510510510511,1.08e-08
0.11011011011011011,8.9e-09
0.11511511511511512,6e-09
0.12012012012012012,7.7e-09
0.12512512512512514,6.5e-09
0.13013013013013014,5.7000000000000006e-09
0.13513513513513514,6.8000000000000005e-09
0.14014014014014015,1.02e-08
0.14514514514514515,1.1000000000000001e-09
0.15015015015015015,6.9000000000000006e-09
0.15515515515515516,5.7000000000000006e-09
0.16016016016016016,3.9e-09
0.16516516516516516,4.6e-09
0.17017017017017017,4.5e-09
0.17517517517517517,7.000000000000001e-09
0.18018018018018017,5.4e-09
0.18518518518518517,3.8e-09
0.19019019019019018,4.2e-09
0.19519519519519518,4.5e-09
0.20020020020020018,6.3e-09
0.20520520520520522,9e-10
0.21021021021021022,3.7e-09
0.21521521521521522,1.9e-09
0.22022022022022023,5e-10
0.22522522522522523,4.8e-09
0.23023023023023023,1.2e-09
0.23523523523523523,3.8e-09
0.24024024024024024,3.8e-09
0.24524524524524524,1.4000000000000001e-09
0.25025025025025027,1.6e-09
0.25525525525525528,5.9e-09
0.26026026026026028,4e-09
0.26526526526526528,1.8e-09
0.27027027027027029,3.1e-09
0.27527527527527529,1.5e-09
0.28028028028028029,3.4000000000000003e-09
0.28528528528528529,4.6e-09
0.2902902902902903,6e-10
0.2952952952952953,2.6e-09
0.3003003003003003,5e-09
0.30530530530530531,4.5e-09
0.31031031031031031,8e-10
0.31531531531531531,2e-10
0.32032032032032032,5.3e-09
0.32532532532532532,9e-10
0.33033033033033032,-1.3e-09
0.33533533533533533,4.9e-09
0.34034034034034033,4.9e-09
0.34534534534534533,3e-10
0.35035035035035034,2.5e-09
0.35535535535535534,2.5e-09
0.36036036036036034,7.6e-09
0.36536536536536535,-1e-10
0.37037037037037035,4.2e-09
0.37537537537537535,7.6e-09
0.38038038038038036,4.9e-09
0.38538538538538536,8.4e-09
0.39039039039039036,6e-09
0.39539539539539537,8.4e-09
0.40040040040040037,1.04e-08
0.40540540540540543,1.06e-08
0.41041041041041043,9.5e-09
0.41541541541541543,1.2700000000000001e-08
0.42042042042042044,1.11e-08
0.42542542542542544,1.56e-08
0.43043043043043044,1.32e-08
0.43543543543543545,2.06e-08
0.44044044044044045,1.9800000000000002e-08
0.44544544544544545,1.92e-08
0.45045045045045046,2.3900000000000002e-08
0.45545545545545546,2.64e-08
0.46046046046046046,2.9100000000000002e-08
0.46546546546546547,3.27e-08
0.47047047047047047,4.08e-08
0.47547547547547547,4.6200000000000003e-08
0.48048048048048048,4.64e-08
0.48548548548548548,5.6000000000000005e-08
0.49049049049049048,6.42e-08
0.49549549549549549,6.670000000000001e-08
0.50050050050050054,7.84e-08
0.50550550550550555,9.11e-08
0.51051051051051055,1.036e-07
0.51551551551551555,1.1160000000000001e-07
0.52052052052052056,1.256e-07
0.52552552552552556,1.42e-07
0.53053053053053056,1.593e-07
0.53553553553553557,1.7670000000000001e-07
0.54054054054054057,1.9790000000000002e-07
0.54554554554554557,2.1700000000000002e-07
0.55055055055055058,2.41e-07
0.55555555555555558,2.7100000000000003e-07
0.56056056056056058,2.92e-07
0.56556556556556559,3.32e-07
0.57057057057057059,3.65e-07
0.57557557557557559,4.09e-07
0.5805805805805806,4.54e-07
0.5855855855855856,5.040000000000001e-07
0.5905905905905906,5.6e-07
0.59559559559559561,6.15e-07
0.60060060060060061,6.7e-07
0.60560560560560561,7.340000000000001e-07
0.61061061061061062,8.11e-07
0.61561561561561562,8.91e-07
0.62062062062062062,9.59e-07
0.62562562562562563,1.058e-06
0.63063063063063063,1.161e-06
0.63563563563563563,1.2510000000000002e-06
0.64064064064064064,1.351e-06
0.64564564564564564,1.4620000000000001e-06
0.65065065065065064,1.582e-06
0.65565565565565564,1.698e-06
0.66066066066066065,1.8310000000000001e-06
0.66566566566566565,1.958e-06
0.67067067067067065,2.03e-06
0.67567567567567566,2.17e-06
0.68068068068068066,2.31e-06
0.68568568568568566,2.48e-06
0.69069069069069067,2.64e-06
0.69569569569569567,2.82e-06
0.70070070070070067,3e-06
0.70570570570570568,3.19e-06
0.71071071071071068,3.39e-06
0.71571571571571568,3.6000000000000003e-06
0.72072072072072069,3.82e-06
0.72572572572572569,4.05e-06
0.73073073073073069,4.28e-06
0.7357357357357357,4.52e-06
0.7407407407407407,4.78e-06
0.7457457457457457,5.04e-06
0.75075075075075071,5.33e-06
0.75575575575575571,5.6100000000000005e-06
0.76076076076076071,5.91e-06
0.76576576576576572,6.19e-06
0.77077077077077072,6.5000000000000004e-06
0.77577577577577572,6.8e-06
0.78078078078078073,7.1e-06
0.78578578578578573,7.42e-06
0.79079079079079073,7.75e-06
0.79579579579579574,8.08e-06
0.80080080080080074,8.42e-06
0.80580580580580585,8.77e-06
0.81081081081081086,9.13e-06
0.81581581581581586,9.49e-06
0.82082082082082086,9.87e-06
0.82582582582582587,1.024e-05
0.83083083083083087,1.064e-05
0.83583583583583587,1.1050000000000001e-05
0.84084084084084088,1.148e-05
0.84584584584584588,1.19e-05
0.85085085085085088,1.235e-05
0.85585585585585588,1.28e-05
0.86086086086086089,1.325e-05
0.86586586586586589,1.372e-05
0.87087087087087089,1.418e-05
0.8758758758758759,1.467e-05
0.8808808808808809,1.517e-05
0.8858858858858859,1.567e-05
0.89089089089089091,1.618e-05
0.89589589589589591,1.671e-05
0.90090090090090091,1.723e-05
0.90590590590590592,1.775e-05
0.91091091091091092,1.829e-05
0.91591591591591592,1.884e-05
0.92092092092092093,1.939e-05
0.92592592592592593,1.994e-05
0.93093093093093093,1.99e-05
0.93593593593593594,2.0399999999999998e-05
0.94094094094094094,2.1e-05
0.94594594594594594,2.16e-05
0.95095095095095095,2.2199999999999998e-05
0.95595595595595595,2.28e-05
0.96096096096096095,2.34e-05
0.96596596596596596,2.41e-05
0.97097097097097096,2.4699999999999997e-05
0.97597597597597596,2.5399999999999997e-05
0.98098098098098097,2.6099999999999997e-05
0.98598598598598597,2.6799999999999998e-05
0.99099099099099097,2.7499999999999998e-05
0.99599599599599598,2.8199999999999998e-05
1.0010010010010011,2.9e-05
1.0060060060060061,2.97e-05
1.0110110110110111,3.04e-05
1.0160160160160161,3.12e-05
1.0210210210210211,3.1899999999999996e-05
1.0260260260260261,3.2699999999999995e-05
1.0310310310310311,3.35e-05
1.0360360360360361,3.42e-05
1.0410410410410411,3.5e-05
1.0460460460460461,3.5799999999999996e-05
1.0510510510510511,3.65e-05
1.0560560560560561,3.73e-05
1.0610610610610611,3.82e-05
1.0660660660660661,3.9e-05
1.0710710710710711,3.98e-05
1.0760760760760761,4.06e-05
1.0810810810810811,4.15e-05
1.0860860860860861,4.23e-05
1.0910910910910911,4.32e-05
1.0960960960960962,4.41e-05
1.1011011011011012,4.4999999999999996e-05
1.1061061061061062,4.59e-05
1.1111111111111112,4.68e-05
1.1161161161161162,4.7799999999999996e-05
1.1211211211211212,4.87e-05
1.1261261261261262,4.9699999999999995e-05
1.1311311311311312,5.07e-05
1.1361361361361362,5.16e-05
1.1411411411411412,5.26e-05
1.1461461461461462,5.3599999999999995e-05
1.1511511511511512,5.46e-05
1.1561561561561562,5.5599999999999996e-05
1.1611611611611612,5.65e-05
1.1661661661661662,5.7499999999999995e-05
1.1711711711711712,5.85e-05
1.1761761761761762,5.96e-05
1.1811811811811812,6.0599999999999996e-05
1.1861861861861862,6.159999999999999e-05
1.1911911911911912,6.26e-05
1.1961961961961962,6.37e-05
1.2012012012012012,6.47e-05
1.2062062062062062,6.58e-05
1.2112112112112112,6.68e-05
1.2162162162162162,6.79e-05
1.2212212212212212,6.9e-05
1.2262262262262262,7.02e-05
1.2312312312312312,7.13e-05
1.2362362362362362,7.25e-05
1.2412412412412412,7.36e-05
1.2462462462462462,7.48e-05
1.2512512512512513,7.609999999999999e-05
1.2562562562562563,7.73e-05
1.2612612612612613,7.84e-05
1.2662662662662663,7.97e-05
1.2712712712712713,8.09e-05
1.2762762762762763,8.209999999999999e-05
1.2812812812812813,8.34e-05
1.2862862862862863,8.45e-05
1.2912912912912913,8.57e-05
1.2962962962962963,8.7e-05
1.3013013013013013,8.82e-05
1.3063063063063063,8.939999999999999e-05
1.3113113113113113,9.059999999999999e-05
1.3163163163163163,9.19e-05
1.3213213213213213,9.31e-05
1.3263263263263263,9.439999999999999e-05
1.3313313313313313,9.559999999999999e-05
1.3363363363363363,9.69e-05
1.3413413413413413,9.82e-05
1.3463463463463463,9.949999999999999e-05
1.3513513513513513,0.0001008
1.3563563563563563,0.00010219999999999999
1.3613613613613613,0.0001036
1.3663663663663663,0.00010499999999999999
1.3713713713713713,0.0001063
1.3763763763763763,0.00010769999999999999
1.3813813813813813,0.0001091
1.3863863863863863,0.00011049999999999999
1.3913913913913913,0.000112
1.3963963963963963,0.00011339999999999999
1.4014014014014013,0.0001149
1.4064064064064064,0.0001163
1.4114114114114114,0.00011779999999999999
1.4164164164164164,0.0001192
1.4214214214214214,0.00012059999999999999
1.4264264264264264,0.000122
1.4314314314314314,0.0001235
1.4364364364364364,0.0001249
1.4414414414414414,0.00012639999999999998
1.4464464464464464,0.0001278
1.4514514514514514,0.0001293
1.4564564564564564,0.00013079999999999998
1.4614614614614614,0.0001323
1.4664664664664664,0.0001338
1.4714714714714714,0.00013529999999999998
1.4764764764764764,0.0001369
1.4814814814814814,0.0001385
1.4864864864864864,0.0001401
1.4914914914914914,0.0001417
1.4964964964964964,0.0001433
1.5015015015015014,0.000145
1.5065065065065064,0.00014659999999999999
1.5115115115115114,0.0001483
1.5165165165165164,0.00014989999999999998
1.5215215215215214,0.0001516
1.5265265265265264,0.00015329999999999999
1.5315315315315314,0.0001549
1.5365365365365364,0.00015659999999999998
1.5415415415415414,0.0001583
1.5465465465465464,0.00015999999999999999
1.5515515515515514,0.0001616
1.5565565565565564,0.00016329999999999998
1.5615615615615615,0.000165
1.5665665665665665,0.00016669999999999999
1.5715715715715715,0.0001684
1.5765765765765765,0.0001701
1.5815815815815815,0.0001718
1.5865865865865865,0.0001735
1.5915915915915915,0.0001753
1.5965965965965965,0.000177
1.6016016016016015,0.00017869999999999998
1.6066066066066067,0.0001805
1.6116116116116117,0.00018229999999999999
1.6166166166166167,0.0001841
1.6216216216216217,0.0001859
1.6266266266266267,0.00018769999999999998
1.6316316316316317,0.0001895
1.6366366366366367,0.0001913
1.6416416416416417,0.0001931
1.6466466466466467,0.000195
1.6516516516516517,0.00019679999999999999
1.6566566566566567,0.00019869999999999998
1.6616616616616617,0.000196
1.6666666666666667,0.000197
1.6716716716716717,0.00019899999999999999
1.6766766766766767,0.00020099999999999998
1.6816816816816818,0.000203
1.6866866866866868,0.000204
1.6916916916916918,0.000206
1.6966966966966968,0.000208
1.7017017017017018,0.00020999999999999998
1.7067067067067068,0.000212
1.7117117117117118,0.000214
1.7167167167167168,0.000216
1.7217217217217218,0.00021799999999999999
1.7267267267267268,0.00021999999999999998
1.7317317317317318,0.000222
1.7367367367367368,0.000224
1.7417417417417418,0.000226
1.7467467467467468,0.00022799999999999999
1.7517517517517518,0.00022999999999999998
1.7567567567567568,0.000232
1.7617617617617618,0.000234
1.7667667667667668,0.000236
1.7717717717717718,0.00023799999999999998
1.7767767767767768,0.00023999999999999998
1.7817817817817818,0.000242
1.7867867867867868,0.000244
1.7917917917917918,0.00024599999999999996
1.7967967967967968,0.000248
1.8018018018018018,0.00025
1.8068068068068068,0.000252
1.8118118118118118,0.00025499999999999996
1.8168168168168168,0.000256
1.8218218218218218,0.000259
1.8268268268268268,0.00026
1.8318318318318318,0.000263
1.8368368368368369,0.000265
1.8418418418418419,0.000267
1.8468468468468469,0.000269
1.8518518518518519,0.000271
1.8568568568568569,0.00027299999999999997
1.8618618618618619,0.00027499999999999996
1.8668668668668669,0.000278
1.8718718718718719,0.00028
1.8768768768768769,0.00028199999999999997
1.8818818818818819,0.00028399999999999996
1.8868868868868869,0.000286
1.8918918918918919,0.000288
1.8968968968968969,0.00029099999999999997
1.9019019019019019,0.00029299999999999997
1.9069069069069069,0.00029499999999999996
1.9119119119119119,0.000297
1.9169169169169169,0.0003
1.9219219219219219,0.00030199999999999997
1.9269269269269269,0.00030399999999999996
1.9319319319319319,0.000307
1.9369369369369369,0.000309
1.9419419419419419,0.00031099999999999997
1.9469469469469469,0.00031299999999999996
1.9519519519519519,0.000316
1.9569569569569569,0.000318
1.9619619619619619,0.00031999999999999997
1.9669669669669669,0.00032199999999999997
1.9719719719719719,0.00032399999999999996
1.9769769769769769,0.000327
1.9819819819819819,0.000329
1.9869869869869869,0.000332
1.991991991991992,0.000334
1.996996996996997,0.000336
2.0020020020020022,0.00034199999999999996
2.0070070070070072,0.00034399999999999996
2.0120120120120122,0.000347
2.0170170170170172,0.00034899999999999997
2.0220220220220222,0.000352
2.0270270270270272,0.000354
2.0320320320320322,0.000357
2.0370370370370372,0.000359
2.0420420420420422,0.00036199999999999996
2.0470470470470472,0.00036399999999999996
2.0520520520520522,0.000367
2.0570570570570572,0.00036899999999999997
2.0620620620620622,0.00037099999999999996
2.0670670670670672,0.000374
2.0720720720720722,0.000376
2.0770770770770772,0.000379
2.0820820820820822,0.000381
2.0870870870870872,0.000384
2.0920920920920922,0.000386
2.0970970970970972,0.00038899999999999997
2.1021021021021022,0.00039099999999999996
2.1071071071071072,0.000394
2.1121121121121122,0.000396
2.1171171171171173,0.000399
2.1221221221221223,0.000401
2.1271271271271273,0.000404
2.1321321321321323,0.000406
2.1371371371371373,0.00040899999999999997
2.1421421421421423,0.00041099999999999996
2.1471471471471473,0.000414
2.1521521521521523,0.000417
2.1571571571571573,0.000419
2.1621621621621623,0.00042199999999999996
2.1671671671671673,0.000424
2.1721721721721723,0.00042699999999999997
2.1771771771771773,0.00043
2.1821821821821823,0.000432
2.1871871871871873,0.000435
2.1921921921921923,0.00043799999999999997
2.1971971971971973,0.00043999999999999996
2.2022022022022023,0.000443
2.2072072072072073,0.000446
2.2122122122122123,0.00044899999999999996
2.2172172172172173,0.00045099999999999996
2.2222222222222223,0.000454
2.2272272272272273,0.000457
2.2322322322322323,0.00045999999999999996
2.2372372372372373,0.000463
2.2422422422422423,0.00046499999999999997
2.2472472472472473,0.000468
2.2522522522522523,0.00047099999999999996
2.2572572572572573,0.000474
2.2622622622622623,0.000477
2.2672672672672673,0.00047999999999999996
2.2722722722722724,0.00048199999999999995
2.2772772772772774,0.00048499999999999997
2.2822822822822824,0.000488
2.2872872872872874,0.000491
2.2922922922922924,0.000494
2.2972972972972974,0.0004969999999999999
2.3023023023023024,0.000499
2.3073073073073074,0.000502
2.3123123123123124,0.000505
2.3173173173173174,0.000508
2.3223223223223224,0.000511
2.3273273273273274,0.000513
2.3323323323323324,0.000516
2.3373373373373374,0.0005189999999999999
2.3423423423423424,0.000522
2.3473473473473474,0.000525
2.3523523523523524,0.0005279999999999999
2.3573573573573574,0.00053
2.3623623623623624,0.0005329999999999999
2.3673673673673674,0.000536
2.3723723723723724,0.000539
