V_gate,I_channel
0.0,-9e-10
0.005005005005005005,-9e-10
0.01001001001001001,-1.2e-09
0.015015015015015015,-1e-09
0.02002002002002002,-1e-09
0.025025025025025023,-1.2e-09
0.03003003003003003,-1e-09
0.035035035035035036,-1e-09
0.04004004004004004,-1e-09
0.045045045045045043,-1.2e-09
0.050050050050050046,-1.3e-09
0.055055055055055056,-1.3e-09
0.06006006006006006,-1.1000000000000001e-09
0.06506506506506507,-1.1000000000000001e-09
0.070070070070070073,-1.1000000000000001e-09
0.075075075075075076,-1.4000000000000001e-09
0.080080080080080079,-1.2e-09
0.085085085085085083,-1.1000000000000001e-09
0.090090090090090086,-1.2e-09
0.095095095095095089,-1.2e-09
0.10010010010010009,-1.4000000000000001e-09
0.10510510510510511,-1.3e-09
0.11011011011011011,-1e-09
0.11511511511511512,-1.1000000000000001e-09
0.12012012012012012,-1.2e-09
0.12512512512512514,-1.1000000000000001e-09
0.13013013013013014,-1.2e-09
0.13513513513513514,-1.2e-09
0.14014014014014015,-1e-09
0.14514514514514515,-1.1000000000000001e-09
0.15015015015015015,-1.5e-09
0.15515515515515516,-8e-10
0.16016016016016016,-1.3e-09
0.16516516516516516,-1.4000000000000001e-09
0.17017017017017017,-1.2e-09
0.17517517517517517,-1.1000000000000001e-09
0.18018018018018017,-1e-09
0.18518518518518517,-1.2e-09
0.19019019019019018,-1e-09
0.19519519519519518,-1e-09
0.20020020020020018,-9e-10
0.20520520520520522,-1.2e-09
0.21021021021021022,-1e-09
0.21521521521521522,-1e-09
0.22022022022022023,-1.2e-09
0.22522522522522523,-1e-09
0.23023023023023023,-1.1000000000000001e-09
0.23523523523523523,-1e-09
0.24024024024024024,-9e-10
0.24524524524524524,-1.2e-09
0.25025025025025027,-1.3e-09
0.25525525525525528,-9e-10
0.26026026026026028,-9e-10
0.26526526526526528,-1.3e-09
0.27027027027027029,-1e-09
0.27527527527527529,-7.000000000000001e-10
0.28028028028028029,-9e-10
0.28528528528528529,-9e-10
0.2902902902902903,-8e-10
0.2952952952952953,-8e-10
0.3003003003003003,-7.000000000000001e-10
0.30530530530530531,-5e-10
0.31031031031031031,-5e-10
0.31531531531531531,-4e-10
0.32032032032032032,-3e-10
0.32532532532532532,-1e-10
0.33033033033033032,0.0
0.33533533533533533,0.0
0.34034034034034033,1e-10
0.34534534534534533,5e-10
0.35035035035035034,6e-10
0.35535535535535534,6e-10
0.36036036036036034,1.2e-09
0.36536536536536535,1.3e-09
0.37037037037037035,1.9e-09
0.37537537537537535,2.1e-09
0.38038038038038036,2.4e-09
0.38538538538538536,3e-09
0.39039039039039036,3.7e-09
0.39539539539539537,4.2e-09
0.40040040040040037,4.9e-09
0.40540540540540543,5.7000000000000006e-09
0.41041041041041043,6.5e-09
0.41541541541541543,7.500000000000001e-09
0.42042042042042044,8.7e-09
0.42542542542542544,9.8e-09
0.43043043043043044,1.13e-08
0.43543543543543545,1.3e-08
0.44044044044044045,1.48e-08
0.44544544544544545,1.67e-08
0.45045045045045046,1.9100000000000002e-08
0.45545545545545546,2.15e-08
0.46046046046046046,2.4600000000000002e-08
0.46546546546546547,2.8000000000000003e-08
0.47047047047047047,3.17e-08
0.47547547547547547,3.5900000000000004e-08
0.48048048048048048,4.07e-08
0.48548548548548548,4.6200000000000003e-08
0.49049049049049048,5.2e-08
0.49549549549549549,5.87e-08
0.50050050050050054,6.580000000000001e-08
0.50550550550550555,7.43e-08
0.51051051051051055,8.3e-08
0.51551551551551555,9.31e-08
0.52052052052052056,1.0370000000000001e-07
0.52552552552552556,1.154e-07
0.53053053053053056,1.2810000000000002e-07
0.53553553553553557,1.421e-07
0.54054054054054057,1.567e-07
0.54554554554554557,1.7320000000000002e-07
0.55055055055055058,1.903e-07
0.55555555555555558,2.1e-07
0.56056056056056058,2.3100000000000002e-07
0.56556556556556559,2.54e-07
0.57057057057057059,2.7800000000000003e-07
0.57557557557557559,3.0500000000000004e-07
0.5805805805805806,3.34e-07
0.5855855855855856,3.65e-07
0.5905905905905906,3.9800000000000004e-07
0.59559559559559561,4.33e-07
0.60060060060060061,4.7000000000000005e-07
0.60560560560560561,5.08e-07
0.61061061061061062,5.48e-07
0.61561561561561562,5.900000000000001e-07
0.62062062062062062,6.340000000000001e-07
0.62562562562562563,6.800000000000001e-07
0.63063063063063063,7.270000000000001e-07
