V_gate,I_channel
0.0,-9e-10
0.005005005005005005,-1e-09
0.01001001001001001,-9e-10
0.015015015015015015,-1.1000000000000001e-09
0.02002002002002002,-1.2e-09
0.025025025025025023,-1.3e-09
0.03003003003003003,-1.2e-09
0.035035035035035036,-1.2e-09
0.04004004004004004,-1.7000000000000001e-09
0.045045045045045043,-1.7000000000000001e-09
0.050050050050050046,-7.9e-09
0.055055055055055056,-1.2e-09
0.06006006006006006,-1.3e-09
0.06506506506506507,-1.2e-09
0.070070070070070073,-1e-09
0.075075075075075076,-1e-09
0.080080080080080079,-1.1000000000000001e-09
0.085085085085085083,-1e-09
0.090090090090090086,-1.3e-09
0.095095095095095089,-1.3e-09
0.10010010010010009,-1.4000000000000001e-09
0.10510510510510511,-1.4000000000000001e-09
0.11011011011011011,-1e-09
0.11511511511511512,-1.6e-09
0.12012012012012012,-1.7000000000000001e-09
0.12512512512512514,-1.3e-09
0.13013013013013014,-1.1000000000000001e-09
0.13513513513513514,-1.2e-09
0.14014014014014015,-1e-09
0.14514514514514515,-1.1000000000000001e-09
0.15015015015015015,-1.1000000000000001e-09
0.15515515515515516,-1.2e-09
0.16016016016016016,-1.1000000000000001e-09
0.16516516516516516,-1.2e-09
0.17017017017017017,-1e-09
0.17517517517517517,-1.3e-09
0.18018018018018017,-1.2e-09
0.18518518518518517,-1.3e-09
0.19019019019019018,-9e-10
0.19519519519519518,-1.3e-09
0.20020020020020018,-1.2e-09
0.20520520520520522,-1e-09
0.21021021021021022,-1e-09
0.21521521521521522,-9e-10
0.22022022022022023,-1e-09
0.22522522522522523,-9e-10
0.23023023023023023,-8e-10
0.23523523523523523,-9e-10
0.24024024024024024,-9e-10
0.24524524524524524,-1e-09
0.25025025025025027,-7.000000000000001e-10
0.25525525525525528,-1e-09
0.26026026026026028,-8e-10
0.26526526526526528,-6e-10
0.27027027027027029,-7.000000000000001e-10
0.27527527527527529,8e-10
0.28028028028028029,-7.000000000000001e-10
0.28528528528528529,-5e-10
0.2902902902902903,-2e-10
0.2952952952952953,-3e-10
0.3003003003003003,0.0
0.30530530530530531,0.0
0.31031031031031031,4e-10
0.31531531531531531,3e-10
0.32032032032032032,6e-10
0.32532532532532532,1.2e-09
0.33033033033033032,1.3e-09
0.33533533533533533,1.6e-09
0.34034034034034033,1.6e-09
0.34534534534534533,2e-09
0.35035035035035034,2.4e-09
0.35535535535535534,3e-09
0.36036036036036034,3.8e-09
0.36536536536536535,4e-09
0.37037037037037035,5e-09
0.37537537537537535,5.5000000000000004e-09
0.38038038038038036,6.6e-09
0.38538538538538536,7.500000000000001e-09
0.39039039039039036,8.4e-09
0.39539539539539537,9.900000000000001e-09
0.40040040040040037,1.13e-08
0.40540540540540543,1.29e-08
0.41041041041041043,1.46e-08
0.41541541541541543,1.66e-08
0.42042042042042044,1.89e-08
0.42542542542542544,2.14e-08
0.43043043043043044,2.42e-08
0.43543543543543545,2.73e-08
0.44044044044044045,3.09e-08
0.44544544544544545,3.49e-08
0.45045045045045046,3.95e-08
0.45545545545545546,4.49e-08
0.46046046046046046,5.09e-08
0.46546546546546547,5.78e-08
0.47047047047047047,6.52e-08
0.47547547547547547,7.38e-08
0.48048048048048048,8.290000000000001e-08
0.48548548548548548,9.35e-08
0.49049049049049048,1.054e-07
0.49549549549549549,1.181e-07
0.50050050050050054,1.33e-07
0.50550550550550555,1.492e-07
0.51051051051051055,1.666e-07
0.51551551551551555,1.862e-07
0.52052052052052056,2.0700000000000001e-07
0.52552552552552556,2.3000000000000002e-07
0.53053053053053056,2.5700000000000004e-07
0.53553553553553557,2.86e-07
0.54054054054054057,3.1700000000000005e-07
0.54554554554554557,3.51e-07
0.55055055055055058,3.8800000000000003e-07
0.55555555555555558,4.28e-07
0.56056056056056058,4.71e-07
0.56556556556556559,5.16e-07
0.57057057057057059,5.660000000000001e-07
0.57557557557557559,6.19e-07
0.5805805805805806,6.760000000000001e-07
0.5855855855855856,7.39e-07
0.5905905905905906,8.04e-07
0.59559559559559561,8.73e-07
0.60060060060060061,9.46e-07
0.60560560560560561,1.021e-06
0.61061061061061062,1.1010000000000001e-06
0.61561561561561562,1.1830000000000002e-06
0.62062062062062062,1.2700000000000001e-06
0.62562562562562563,1.3580000000000002e-06
0.63063063063063063,1.4510000000000002e-06
0.63563563563563563,1.546e-06
0.64064064064064064,1.644e-06
0.64564564564564564,1.742e-06
0.65065065065065064,1.841e-06
0.65565565565565564,1.941e-06
0.66066066066066065,2.05e-06
0.66566566566566565,2.15e-06
0.67067067067067065,2.27e-06
0.67567567567567566,2.38e-06
0.68068068068068066,2.5e-06
0.68568568568568566,2.62e-06
0.69069069069069067,2.74e-06
0.69569569569569567,2.87e-06
0.70070070070070067,3e-06
0.70570570570570568,3.13e-06
0.71071071071071068,3.26e-06
0.71571571571571568,3.39e-06
0.72072072072072069,3.53e-06
0.72572572572572569,3.67e-06
0.73073073073073069,3.81e-06
0.7357357357357357,3.95e-06
0.7407407407407407,4.1e-06
0.7457457457457457,4.24e-06
0.75075075075075071,4.4e-06
0.75575575575575571,4.54e-06
0.76076076076076071,4.69e-06
0.76576576576576572,4.84e-06
0.77077077077077072,4.98e-06
0.77577577577577572,5.12e-06
0.78078078078078073,5.27e-06
0.78578578578578573,5.41e-06
0.79079079079079073,5.55e-06
0.79579579579579574,5.7000000000000005e-06
0.80080080080080074,5.84e-06
0.80580580580580585,5.99e-06
0.81081081081081086,6.13e-06
0.81581581581581586,6.27e-06
0.82082082082082086,6.42e-06
0.82582582582582587,6.57e-06
