v1	V(v_1)	V(v_2)	V(vout)
-7.529999999999998e-001	1.747000e+000	2.500000e+000	1.092270e-001
-7.519999999999998e-001	1.748000e+000	2.500000e+000	1.093905e-001
-7.509999999999998e-001	1.749000e+000	2.500000e+000	1.095540e-001
-7.499999999999998e-001	1.750000e+000	2.500000e+000	1.097174e-001
-7.489999999999998e-001	1.751000e+000	2.500000e+000	1.098808e-001
-7.479999999999998e-001	1.752000e+000	2.500000e+000	1.100441e-001
-7.469999999999998e-001	1.753000e+000	2.500000e+000	1.102074e-001
-7.459999999999998e-001	1.754000e+000	2.500000e+000	1.103706e-001
-7.449999999999998e-001	1.755000e+000	2.500000e+000	1.105337e-001
-7.439999999999998e-001	1.756000e+000	2.500000e+000	1.106967e-001
-7.429999999999998e-001	1.757000e+000	2.500000e+000	1.108597e-001
-7.419999999999998e-001	1.758000e+000	2.500000e+000	1.110226e-001
-7.409999999999998e-001	1.759000e+000	2.500000e+000	1.111855e-001
-7.399999999999998e-001	1.760000e+000	2.500000e+000	1.113482e-001
-7.389999999999998e-001	1.761000e+000	2.500000e+000	1.115109e-001
-7.379999999999998e-001	1.762000e+000	2.500000e+000	1.116735e-001
-7.369999999999998e-001	1.763000e+000	2.500000e+000	1.118360e-001
-7.359999999999998e-001	1.764000e+000	2.500000e+000	1.119985e-001
-7.349999999999998e-001	1.765000e+000	2.500000e+000	1.121608e-001
-7.339999999999998e-001	1.766000e+000	2.500000e+000	1.123231e-001
-7.329999999999998e-001	1.767000e+000	2.500000e+000	1.124852e-001
-7.319999999999998e-001	1.768000e+000	2.500000e+000	1.126473e-001
-7.309999999999998e-001	1.769000e+000	2.500000e+000	1.128093e-001
-7.299999999999998e-001	1.770000e+000	2.500000e+000	1.129712e-001
-7.289999999999998e-001	1.771000e+000	2.500000e+000	1.131329e-001
-7.279999999999998e-001	1.772000e+000	2.500000e+000	1.132946e-001
-7.269999999999998e-001	1.773000e+000	2.500000e+000	1.134562e-001
-7.259999999999998e-001	1.774000e+000	2.500000e+000	1.136176e-001
-7.249999999999998e-001	1.775000e+000	2.500000e+000	1.137790e-001
-7.239999999999998e-001	1.776000e+000	2.500000e+000	1.139402e-001
-7.229999999999998e-001	1.777000e+000	2.500000e+000	1.141013e-001
-7.219999999999998e-001	1.778000e+000	2.500000e+000	1.142623e-001
-7.209999999999998e-001	1.779000e+000	2.500000e+000	1.144232e-001
-7.199999999999998e-001	1.780000e+000	2.500000e+000	1.145839e-001
-7.189999999999998e-001	1.781000e+000	2.500000e+000	1.147446e-001
-7.179999999999998e-001	1.782000e+000	2.500000e+000	1.149051e-001
-7.169999999999998e-001	1.783000e+000	2.500000e+000	1.150654e-001
-7.159999999999998e-001	1.784000e+000	2.500000e+000	1.152257e-001
-7.149999999999998e-001	1.785000e+000	2.500000e+000	1.153858e-001
-7.139999999999998e-001	1.786000e+000	2.500000e+000	1.155458e-001
-7.129999999999998e-001	1.787000e+000	2.500000e+000	1.157056e-001
-7.119999999999997e-001	1.788000e+000	2.500000e+000	1.158653e-001
-7.109999999999997e-001	1.789000e+000	2.500000e+000	1.160248e-001
-7.099999999999997e-001	1.790000e+000	2.500000e+000	1.161842e-001
-7.089999999999997e-001	1.791000e+000	2.500000e+000	1.163435e-001
-7.079999999999997e-001	1.792000e+000	2.500000e+000	1.165026e-001
-7.069999999999997e-001	1.793000e+000	2.500000e+000	1.166616e-001
-7.059999999999997e-001	1.794000e+000	2.500000e+000	1.168204e-001
-7.049999999999997e-001	1.795000e+000	2.500000e+000	1.169790e-001
-7.039999999999997e-001	1.796000e+000	2.500000e+000	1.171375e-001
-7.029999999999997e-001	1.797000e+000	2.500000e+000	1.172958e-001
-7.019999999999997e-001	1.798000e+000	2.500000e+000	1.174539e-001
-7.009999999999997e-001	1.799000e+000	2.500000e+000	1.176119e-001
-6.999999999999997e-001	1.800000e+000	2.500000e+000	1.177697e-001
-6.989999999999997e-001	1.801000e+000	2.500000e+000	1.179274e-001
-6.979999999999997e-001	1.802000e+000	2.500000e+000	1.180849e-001
-6.969999999999997e-001	1.803000e+000	2.500000e+000	1.182422e-001
-6.959999999999997e-001	1.804000e+000	2.500000e+000	1.183993e-001
-6.949999999999997e-001	1.805000e+000	2.500000e+000	1.185562e-001
-6.939999999999997e-001	1.806000e+000	2.500000e+000	1.187130e-001
-6.929999999999997e-001	1.807000e+000	2.500000e+000	1.188695e-001
-6.919999999999997e-001	1.808000e+000	2.500000e+000	1.190259e-001
-6.909999999999997e-001	1.809000e+000	2.500000e+000	1.191821e-001
-6.899999999999997e-001	1.810000e+000	2.500000e+000	1.193381e-001
-6.889999999999997e-001	1.811000e+000	2.500000e+000	1.194939e-001
-6.879999999999997e-001	1.812000e+000	2.500000e+000	1.196496e-001
-6.869999999999997e-001	1.813000e+000	2.500000e+000	1.198050e-001
-6.859999999999997e-001	1.814000e+000	2.500000e+000	1.199602e-001
-6.849999999999997e-001	1.815000e+000	2.500000e+000	1.201152e-001
-6.839999999999997e-001	1.816000e+000	2.500000e+000	1.202700e-001
-6.829999999999997e-001	1.817000e+000	2.500000e+000	1.204247e-001
-6.819999999999997e-001	1.818000e+000	2.500000e+000	1.205791e-001
-6.809999999999997e-001	1.819000e+000	2.500000e+000	1.207333e-001
-6.799999999999997e-001	1.820000e+000	2.500000e+000	1.208872e-001
-6.789999999999997e-001	1.821000e+000	2.500000e+000	1.210410e-001
-6.779999999999997e-001	1.822000e+000	2.500000e+000	1.211946e-001
-6.769999999999997e-001	1.823000e+000	2.500000e+000	1.213479e-001
-6.759999999999997e-001	1.824000e+000	2.500000e+000	1.215011e-001
-6.749999999999997e-001	1.825000e+000	2.500000e+000	1.216540e-001
-6.739999999999997e-001	1.826000e+000	2.500000e+000	1.218067e-001
-6.729999999999997e-001	1.827000e+000	2.500000e+000	1.219591e-001
-6.719999999999997e-001	1.828000e+000	2.500000e+000	1.221114e-001
-6.709999999999997e-001	1.829000e+000	2.500000e+000	1.222634e-001
-6.699999999999997e-001	1.830000e+000	2.500000e+000	1.224152e-001
-6.689999999999997e-001	1.831000e+000	2.500000e+000	1.225668e-001
-6.679999999999997e-001	1.832000e+000	2.500000e+000	1.227181e-001
-6.669999999999997e-001	1.833000e+000	2.500000e+000	1.228692e-001
-6.659999999999997e-001	1.834000e+000	2.500000e+000	1.230201e-001
-6.649999999999997e-001	1.835000e+000	2.500000e+000	1.231707e-001
-6.639999999999997e-001	1.836000e+000	2.500000e+000	1.233211e-001
-6.629999999999997e-001	1.837000e+000	2.500000e+000	1.234713e-001
-6.619999999999997e-001	1.838000e+000	2.500000e+000	1.236212e-001
-6.609999999999997e-001	1.839000e+000	2.500000e+000	1.237709e-001
-6.599999999999997e-001	1.840000e+000	2.500000e+000	1.239204e-001
-6.589999999999997e-001	1.841000e+000	2.500000e+000	1.240696e-001
-6.579999999999997e-001	1.842000e+000	2.500000e+000	1.242186e-001
-6.569999999999997e-001	1.843000e+000	2.500000e+000	1.243673e-001
-6.559999999999997e-001	1.844000e+000	2.500000e+000	1.245158e-001
-6.549999999999997e-001	1.845000e+000	2.500000e+000	1.246640e-001
-6.539999999999997e-001	1.846000e+000	2.500000e+000	1.248120e-001
-6.529999999999997e-001	1.847000e+000	2.500000e+000	1.249597e-001
-6.519999999999997e-001	1.848000e+000	2.500000e+000	1.251072e-001
-6.509999999999997e-001	1.849000e+000	2.500000e+000	1.252545e-001
-6.499999999999997e-001	1.850000e+000	2.500000e+000	1.254015e-001
-6.489999999999997e-001	1.851000e+000	2.500000e+000	1.255482e-001
-6.479999999999997e-001	1.852000e+000	2.500000e+000	1.256947e-001
-6.469999999999997e-001	1.853000e+000	2.500000e+000	1.258410e-001
-6.459999999999997e-001	1.854000e+000	2.500000e+000	1.259870e-001
-6.449999999999997e-001	1.855000e+000	2.500000e+000	1.261327e-001
-6.439999999999997e-001	1.856000e+000	2.500000e+000	1.262782e-001
-6.429999999999997e-001	1.857000e+000	2.500000e+000	1.264234e-001
-6.419999999999997e-001	1.858000e+000	2.500000e+000	1.265684e-001
-6.409999999999997e-001	1.859000e+000	2.500000e+000	1.267131e-001
-6.399999999999997e-001	1.860000e+000	2.500000e+000	1.268576e-001
-6.389999999999997e-001	1.861000e+000	2.500000e+000	1.270018e-001
-6.379999999999997e-001	1.862000e+000	2.500000e+000	1.271458e-001
-6.369999999999997e-001	1.863000e+000	2.500000e+000	1.272894e-001
-6.359999999999997e-001	1.864000e+000	2.500000e+000	1.274329e-001
-6.349999999999997e-001	1.865000e+000	2.500000e+000	1.275760e-001
-6.339999999999997e-001	1.866000e+000	2.500000e+000	1.277190e-001
-6.329999999999997e-001	1.867000e+000	2.500000e+000	1.278616e-001
-6.319999999999997e-001	1.868000e+000	2.500000e+000	1.280040e-001
-6.309999999999997e-001	1.869000e+000	2.500000e+000	1.281462e-001
-6.299999999999997e-001	1.870000e+000	2.500000e+000	1.282881e-001
-6.289999999999997e-001	1.871000e+000	2.500000e+000	1.284297e-001
-6.279999999999997e-001	1.872000e+000	2.500000e+000	1.285711e-001
-6.269999999999997e-001	1.873000e+000	2.500000e+000	1.287122e-001
-6.259999999999997e-001	1.874000e+000	2.500000e+000	1.288531e-001
-6.249999999999997e-001	1.875000e+000	2.500000e+000	1.289937e-001
-6.239999999999997e-001	1.876000e+000	2.500000e+000	1.291341e-001
-6.229999999999997e-001	1.877000e+000	2.500000e+000	1.292742e-001
-6.219999999999997e-001	1.878000e+000	2.500000e+000	1.294141e-001
-6.209999999999997e-001	1.879000e+000	2.500000e+000	1.295538e-001
-6.199999999999997e-001	1.880000e+000	2.500000e+000	1.296932e-001
-6.189999999999997e-001	1.881000e+000	2.500000e+000	1.298324e-001
-6.179999999999997e-001	1.882000e+000	2.500000e+000	1.299713e-001
-6.169999999999997e-001	1.883000e+000	2.500000e+000	1.301101e-001
-6.159999999999997e-001	1.884000e+000	2.500000e+000	1.302486e-001
-6.149999999999997e-001	1.885000e+000	2.500000e+000	1.303868e-001
