v1	V(v_1)	V(v_2)	V(vout)
Step Information: V2=1  (Run: 1/4)
3.929999999999960e+000	3.930000e+000	1.000000e+000	5.000000e+000
3.939999999999960e+000	3.940000e+000	1.000000e+000	5.000000e+000
3.949999999999960e+000	3.950000e+000	1.000000e+000	5.000000e+000
3.959999999999960e+000	3.960000e+000	1.000000e+000	5.000000e+000
3.969999999999959e+000	3.970000e+000	1.000000e+000	5.000000e+000
3.979999999999959e+000	3.980000e+000	1.000000e+000	5.000000e+000
3.989999999999959e+000	3.990000e+000	1.000000e+000	5.000000e+000
3.999999999999959e+000	4.000000e+000	1.000000e+000	5.000000e+000
4.009999999999959e+000	4.010000e+000	1.000000e+000	5.000000e+000
4.019999999999959e+000	4.020000e+000	1.000000e+000	5.000000e+000
4.029999999999959e+000	4.030000e+000	1.000000e+000	5.000000e+000
4.039999999999958e+000	4.040000e+000	1.000000e+000	5.000000e+000
4.049999999999958e+000	4.050000e+000	1.000000e+000	5.000000e+000
4.059999999999958e+000	4.060000e+000	1.000000e+000	5.000000e+000
4.069999999999958e+000	4.070000e+000	1.000000e+000	5.000000e+000
4.079999999999957e+000	4.080000e+000	1.000000e+000	5.000000e+000
4.089999999999957e+000	4.090000e+000	1.000000e+000	5.000000e+000
4.099999999999957e+000	4.100000e+000	1.000000e+000	5.000000e+000
4.109999999999957e+000	4.110000e+000	1.000000e+000	5.000000e+000
4.119999999999957e+000	4.120000e+000	1.000000e+000	5.000000e+000
4.129999999999956e+000	4.130000e+000	1.000000e+000	5.000000e+000
4.139999999999956e+000	4.140000e+000	1.000000e+000	5.000000e+000
4.149999999999956e+000	4.150000e+000	1.000000e+000	5.000000e+000
4.159999999999956e+000	4.160000e+000	1.000000e+000	5.000000e+000
4.169999999999956e+000	4.170000e+000	1.000000e+000	5.000000e+000
4.179999999999955e+000	4.180000e+000	1.000000e+000	5.000000e+000
4.189999999999955e+000	4.190000e+000	1.000000e+000	5.000000e+000
4.199999999999955e+000	4.200000e+000	1.000000e+000	5.000000e+000
4.209999999999955e+000	4.210000e+000	1.000000e+000	5.000000e+000
4.219999999999955e+000	4.220000e+000	1.000000e+000	5.000000e+000
4.229999999999954e+000	4.230000e+000	1.000000e+000	5.000000e+000
4.239999999999954e+000	4.240000e+000	1.000000e+000	5.000000e+000
4.249999999999954e+000	4.250000e+000	1.000000e+000	5.000000e+000
4.259999999999954e+000	4.260000e+000	1.000000e+000	5.000000e+000
4.269999999999953e+000	4.270000e+000	1.000000e+000	5.000000e+000
4.279999999999953e+000	4.280000e+000	1.000000e+000	5.000000e+000
4.289999999999953e+000	4.290000e+000	1.000000e+000	5.000000e+000
4.299999999999953e+000	4.300000e+000	1.000000e+000	5.000000e+000
4.309999999999953e+000	4.310000e+000	1.000000e+000	5.000000e+000
4.319999999999952e+000	4.320000e+000	1.000000e+000	5.000000e+000
4.329999999999952e+000	4.330000e+000	1.000000e+000	5.000000e+000
4.339999999999952e+000	4.340000e+000	1.000000e+000	5.000000e+000
4.349999999999952e+000	4.350000e+000	1.000000e+000	5.000000e+000
4.359999999999952e+000	4.360000e+000	1.000000e+000	5.000000e+000
4.369999999999951e+000	4.370000e+000	1.000000e+000	5.000000e+000
4.379999999999951e+000	4.380000e+000	1.000000e+000	5.000000e+000
4.389999999999951e+000	4.390000e+000	1.000000e+000	5.000000e+000
4.399999999999951e+000	4.400000e+000	1.000000e+000	5.000000e+000
4.409999999999950e+000	4.410000e+000	1.000000e+000	5.000000e+000
4.419999999999950e+000	4.420000e+000	1.000000e+000	5.000000e+000
4.429999999999950e+000	4.430000e+000	1.000000e+000	5.000000e+000
4.439999999999950e+000	4.440000e+000	1.000000e+000	5.000000e+000
4.449999999999950e+000	4.450000e+000	1.000000e+000	5.000000e+000
4.459999999999949e+000	4.460000e+000	1.000000e+000	5.000000e+000
4.469999999999949e+000	4.470000e+000	1.000000e+000	5.000000e+000
4.479999999999949e+000	4.480000e+000	1.000000e+000	5.000000e+000
4.489999999999949e+000	4.490000e+000	1.000000e+000	5.000000e+000
4.499999999999949e+000	4.500000e+000	1.000000e+000	5.000000e+000
4.509999999999948e+000	4.510000e+000	1.000000e+000	5.000000e+000
4.519999999999948e+000	4.520000e+000	1.000000e+000	5.000000e+000
4.529999999999948e+000	4.530000e+000	1.000000e+000	5.000000e+000
4.539999999999948e+000	4.540000e+000	1.000000e+000	5.000000e+000
4.549999999999947e+000	4.550000e+000	1.000000e+000	5.000000e+000
4.559999999999947e+000	4.560000e+000	1.000000e+000	5.000000e+000
4.569999999999947e+000	4.570000e+000	1.000000e+000	5.000000e+000
4.579999999999947e+000	4.580000e+000	1.000000e+000	5.000000e+000
4.589999999999947e+000	4.590000e+000	1.000000e+000	5.000000e+000
4.599999999999946e+000	4.600000e+000	1.000000e+000	5.000000e+000
4.609999999999946e+000	4.610000e+000	1.000000e+000	5.000000e+000
4.619999999999946e+000	4.620000e+000	1.000000e+000	5.000000e+000
4.629999999999946e+000	4.630000e+000	1.000000e+000	5.000000e+000
4.639999999999946e+000	4.640000e+000	1.000000e+000	5.000000e+000
4.649999999999945e+000	4.650000e+000	1.000000e+000	5.000000e+000
4.659999999999945e+000	4.660000e+000	1.000000e+000	5.000000e+000
4.669999999999945e+000	4.670000e+000	1.000000e+000	5.000000e+000
4.679999999999945e+000	4.680000e+000	1.000000e+000	5.000000e+000
4.689999999999944e+000	4.690000e+000	1.000000e+000	5.000000e+000
4.699999999999944e+000	4.700000e+000	1.000000e+000	5.000000e+000
4.709999999999944e+000	4.710000e+000	1.000000e+000	5.000000e+000
4.719999999999944e+000	4.720000e+000	1.000000e+000	5.000000e+000
4.729999999999944e+000	4.730000e+000	1.000000e+000	5.000000e+000
4.739999999999943e+000	4.740000e+000	1.000000e+000	5.000000e+000
4.749999999999943e+000	4.750000e+000	1.000000e+000	5.000000e+000
4.759999999999943e+000	4.760000e+000	1.000000e+000	5.000000e+000
4.769999999999943e+000	4.770000e+000	1.000000e+000	5.000000e+000
4.779999999999943e+000	4.780000e+000	1.000000e+000	5.000000e+000
4.789999999999942e+000	4.790000e+000	1.000000e+000	5.000000e+000
4.799999999999942e+000	4.800000e+000	1.000000e+000	5.000000e+000
4.809999999999942e+000	4.810000e+000	1.000000e+000	5.000000e+000
4.819999999999942e+000	4.820000e+000	1.000000e+000	5.000000e+000
4.829999999999942e+000	4.830000e+000	1.000000e+000	5.000000e+000
4.839999999999941e+000	4.840000e+000	1.000000e+000	5.000000e+000
4.849999999999941e+000	4.850000e+000	1.000000e+000	5.000000e+000
4.859999999999941e+000	4.860000e+000	1.000000e+000	5.000000e+000
4.869999999999941e+000	4.870000e+000	1.000000e+000	5.000000e+000
4.879999999999940e+000	4.880000e+000	1.000000e+000	5.000000e+000
4.889999999999940e+000	4.890000e+000	1.000000e+000	5.000000e+000
4.899999999999940e+000	4.900000e+000	1.000000e+000	5.000000e+000
4.909999999999940e+000	4.910000e+000	1.000000e+000	5.000000e+000
4.919999999999940e+000	4.920000e+000	1.000000e+000	5.000000e+000
4.929999999999939e+000	4.930000e+000	1.000000e+000	5.000000e+000
4.939999999999939e+000	4.940000e+000	1.000000e+000	5.000000e+000
4.949999999999939e+000	4.950000e+000	1.000000e+000	5.000000e+000
4.959999999999939e+000	4.960000e+000	1.000000e+000	5.000000e+000
4.969999999999939e+000	4.970000e+000	1.000000e+000	5.000000e+000
4.979999999999938e+000	4.980000e+000	1.000000e+000	5.000000e+000
4.989999999999938e+000	4.990000e+000	1.000000e+000	5.000000e+000
5.000000000000000e+000	5.000000e+000	1.000000e+000	5.000000e+000
Step Information: V2=2  (Run: 2/4)
0.000000000000000e+000	0.000000e+000	2.000000e+000	1.650654e-002
1.000000000000000e-002	1.000000e-002	2.000000e+000	1.678031e-002
2.000000000000000e-002	2.000000e-002	2.000000e+000	1.704454e-002
3.000000000000000e-002	3.000000e-002	2.000000e+000	1.732200e-002
4.000000000000000e-002	4.000000e-002	2.000000e+000	1.759930e-002
5.000000000000000e-002	5.000000e-002	2.000000e+000	1.788234e-002
6.000000000000001e-002	6.000000e-002	2.000000e+000	1.816818e-002
7.000000000000001e-002	7.000000e-002	2.000000e+000	1.845828e-002
8.000000000000000e-002	8.000000e-002	2.000000e+000	1.875197e-002
9.000000000000000e-002	9.000000e-002	2.000000e+000	1.904964e-002
9.999999999999999e-002	1.000000e-001	2.000000e+000	1.935116e-002
1.100000000000000e-001	1.100000e-001	2.000000e+000	1.965665e-002
1.200000000000000e-001	1.200000e-001	2.000000e+000	1.996611e-002
1.300000000000000e-001	1.300000e-001	2.000000e+000	2.027962e-002
1.400000000000000e-001	1.400000e-001	2.000000e+000	2.059720e-002
1.500000000000000e-001	1.500000e-001	2.000000e+000	2.091889e-002
1.600000000000000e-001	1.600000e-001	2.000000e+000	2.124474e-002
1.700000000000000e-001	1.700000e-001	2.000000e+000	2.157480e-002
1.800000000000000e-001	1.800000e-001	2.000000e+000	2.190911e-002
1.900000000000000e-001	1.900000e-001	2.000000e+000	2.224771e-002
2.000000000000000e-001	2.000000e-001	2.000000e+000	2.259065e-002
2.100000000000001e-001	2.100000e-001	2.000000e+000	2.293797e-002
2.200000000000001e-001	2.200000e-001	2.000000e+000	2.328973e-002
2.300000000000001e-001	2.300000e-001	2.000000e+000	2.364595e-002
2.400000000000001e-001	2.400000e-001	2.000000e+000	2.400670e-002
2.500000000000001e-001	2.500000e-001	2.000000e+000	2.437203e-002
2.600000000000001e-001	2.600000e-001	2.000000e+000	2.474196e-002
2.700000000000001e-001	2.700000e-001	2.000000e+000	2.511657e-002
2.800000000000001e-001	2.800000e-001	2.000000e+000	2.549589e-002
2.900000000000001e-001	2.900000e-001	2.000000e+000	2.587997e-002
3.000000000000001e-001	3.000000e-001	2.000000e+000	2.626887e-002
3.100000000000001e-001	3.100000e-001	2.000000e+000	2.666263e-002
3.200000000000001e-001	3.200000e-001	2.000000e+000	2.706130e-002
3.300000000000001e-001	3.300000e-001	2.000000e+000	2.746495e-002
3.400000000000001e-001	3.400000e-001	2.000000e+000	2.787361e-002
3.500000000000001e-001	3.500000e-001	2.000000e+000	2.828734e-002
3.600000000000002e-001	3.600000e-001	2.000000e+000	2.870620e-002
3.700000000000002e-001	3.700000e-001	2.000000e+000	2.913024e-002
3.800000000000002e-001	3.800000e-001	2.000000e+000	2.955951e-002
3.900000000000002e-001	3.900000e-001	2.000000e+000	2.999407e-002
4.000000000000002e-001	4.000000e-001	2.000000e+000	3.043397e-002
4.100000000000002e-001	4.100000e-001	2.000000e+000	3.087928e-002
4.200000000000002e-001	4.200000e-001	2.000000e+000	3.133005e-002
4.300000000000002e-001	4.300000e-001	2.000000e+000	3.178633e-002
4.400000000000002e-001	4.400000e-001	2.000000e+000	3.224819e-002
4.500000000000002e-001	4.500000e-001	2.000000e+000	3.271568e-002
4.600000000000002e-001	4.600000e-001	2.000000e+000	3.318887e-002
4.700000000000003e-001	4.700000e-001	2.000000e+000	3.366782e-002
4.800000000000003e-001	4.800000e-001	2.000000e+000	3.415258e-002
4.900000000000003e-001	4.900000e-001	2.000000e+000	3.464322e-002
5.000000000000002e-001	5.000000e-001	2.000000e+000	3.513981e-002
5.100000000000002e-001	5.100000e-001	2.000000e+000	3.564240e-002
5.200000000000002e-001	5.200000e-001	2.000000e+000	3.615105e-002
5.300000000000003e-001	5.300000e-001	2.000000e+000	3.666584e-002
5.400000000000003e-001	5.400000e-001	2.000000e+000	3.718683e-002
5.500000000000003e-001	5.500000e-001	2.000000e+000	3.771407e-002
5.600000000000003e-001	5.600000e-001	2.000000e+000	3.824764e-002
5.700000000000003e-001	5.700000e-001	2.000000e+000	3.878761e-002
5.800000000000003e-001	5.800000e-001	2.000000e+000	3.933402e-002
5.900000000000003e-001	5.900000e-001	2.000000e+000	3.988696e-002
6.000000000000003e-001	6.000000e-001	2.000000e+000	4.044648e-002
6.100000000000003e-001	6.100000e-001	2.000000e+000	4.101264e-002
6.200000000000003e-001	6.200000e-001	2.000000e+000	4.158552e-002
6.300000000000003e-001	6.300000e-001	2.000000e+000	4.216517e-002
6.400000000000004e-001	6.400000e-001	2.000000e+000	4.275164e-002
6.500000000000004e-001	6.500000e-001	2.000000e+000	4.334501e-002
6.600000000000004e-001	6.600000e-001	2.000000e+000	4.394532e-002
6.700000000000004e-001	6.700000e-001	2.000000e+000	4.455264e-002
6.800000000000004e-001	6.800000e-001	2.000000e+000	4.516701e-002
6.900000000000004e-001	6.900000e-001	2.000000e+000	4.578847e-002
7.000000000000004e-001	7.000000e-001	2.000000e+000	4.641708e-002
7.100000000000004e-001	7.100000e-001	2.000000e+000	4.705288e-002
7.200000000000004e-001	7.200000e-001	2.000000e+000	4.769590e-002
7.300000000000004e-001	7.300000e-001	2.000000e+000	4.834617e-002
7.400000000000004e-001	7.400000e-001	2.000000e+000	4.900371e-002
7.500000000000004e-001	7.500000e-001	2.000000e+000	4.966855e-002
7.600000000000005e-001	7.600000e-001	2.000000e+000	5.034070e-002
7.700000000000005e-001	7.700000e-001	2.000000e+000	5.102017e-002
7.800000000000005e-001	7.800000e-001	2.000000e+000	5.170695e-002
7.900000000000005e-001	7.900000e-001	2.000000e+000	5.240104e-002
8.000000000000005e-001	8.000000e-001	2.000000e+000	5.310243e-002
8.100000000000005e-001	8.100000e-001	2.000000e+000	5.381112e-002
8.200000000000005e-001	8.200000e-001	2.000000e+000	5.452708e-002
8.300000000000005e-001	8.300000e-001	2.000000e+000	5.525030e-002
8.400000000000005e-001	8.400000e-001	2.000000e+000	5.598078e-002
8.500000000000005e-001	8.500000e-001	2.000000e+000	5.671854e-002
8.600000000000005e-001	8.600000e-001	2.000000e+000	5.746359e-002
8.700000000000006e-001	8.700000e-001	2.000000e+000	5.821599e-002
8.800000000000006e-001	8.800000e-001	2.000000e+000	5.897584e-002
8.900000000000006e-001	8.900000e-001	2.000000e+000	5.974330e-002
9.000000000000006e-001	9.000000e-001	2.000000e+000	6.051857e-002
9.100000000000006e-001	9.100000e-001	2.000000e+000	6.130198e-002
9.200000000000006e-001	9.200000e-001	2.000000e+000	6.209394e-002
9.300000000000006e-001	9.300000e-001	2.000000e+000	6.289500e-002
9.400000000000006e-001	9.400000e-001	2.000000e+000	6.370586e-002
9.500000000000006e-001	9.500000e-001	2.000000e+000	6.452741e-002
9.600000000000006e-001	9.600000e-001	2.000000e+000	6.536070e-002
9.700000000000006e-001	9.700000e-001	2.000000e+000	6.620698e-002
9.800000000000007e-001	9.800000e-001	2.000000e+000	6.706771e-002
9.900000000000007e-001	9.900000e-001	2.000000e+000	6.794448e-002
1.000000000000001e+000	1.000000e+000	2.000000e+000	6.883902e-002
1.010000000000001e+000	1.010000e+000	2.000000e+000	6.975314e-002
1.020000000000001e+000	1.020000e+000	2.000000e+000	7.068868e-002
1.030000000000001e+000	1.030000e+000	2.000000e+000	7.164746e-002
1.040000000000001e+000	1.040000e+000	2.000000e+000	7.263120e-002
1.050000000000001e+000	1.050000e+000	2.000000e+000	7.364149e-002
1.060000000000001e+000	1.060000e+000	2.000000e+000	7.467981e-002
1.070000000000001e+000	1.070000e+000	2.000000e+000	7.574742e-002
1.080000000000001e+000	1.080000e+000	2.000000e+000	7.684543e-002
1.090000000000001e+000	1.090000e+000	2.000000e+000	7.797474e-002
1.100000000000001e+000	1.100000e+000	2.000000e+000	7.913610e-002
1.110000000000001e+000	1.110000e+000	2.000000e+000	8.033008e-002
1.120000000000001e+000	1.120000e+000	2.000000e+000	8.155712e-002
1.130000000000001e+000	1.130000e+000	2.000000e+000	8.281751e-002
1.140000000000001e+000	1.140000e+000	2.000000e+000	8.411142e-002
1.150000000000001e+000	1.150000e+000	2.000000e+000	8.543891e-002
1.160000000000001e+000	1.160000e+000	2.000000e+000	8.679995e-002
1.170000000000001e+000	1.170000e+000	2.000000e+000	8.819441e-002
1.180000000000001e+000	1.180000e+000	2.000000e+000	8.962211e-002
1.190000000000001e+000	1.190000e+000	2.000000e+000	9.108277e-002
1.200000000000001e+000	1.200000e+000	2.000000e+000	9.257604e-002
1.210000000000001e+000	1.210000e+000	2.000000e+000	9.410156e-002
1.220000000000001e+000	1.220000e+000	2.000000e+000	9.565887e-002
1.230000000000001e+000	1.230000e+000	2.000000e+000	9.724747e-002
1.240000000000001e+000	1.240000e+000	2.000000e+000	9.886682e-002
1.250000000000001e+000	1.250000e+000	2.000000e+000	1.005163e-001
1.260000000000001e+000	1.260000e+000	2.000000e+000	1.021953e-001
1.270000000000001e+000	1.270000e+000	2.000000e+000	1.039032e-001
1.280000000000001e+000	1.280000e+000	2.000000e+000	1.056391e-001
1.290000000000001e+000	1.290000e+000	2.000000e+000	1.074023e-001
1.300000000000001e+000	1.300000e+000	2.000000e+000	1.091919e-001
1.310000000000001e+000	1.310000e+000	2.000000e+000	1.110071e-001
1.320000000000001e+000	1.320000e+000	2.000000e+000	1.128468e-001
1.330000000000001e+000	1.330000e+000	2.000000e+000	1.147102e-001
1.340000000000001e+000	1.340000e+000	2.000000e+000	1.165960e-001
1.350000000000001e+000	1.350000e+000	2.000000e+000	1.185031e-001
1.360000000000001e+000	1.360000e+000	2.000000e+000	1.204302e-001
1.370000000000001e+000	1.370000e+000	2.000000e+000	1.223761e-001
1.380000000000001e+000	1.380000e+000	2.000000e+000	1.243393e-001
1.390000000000001e+000	1.390000e+000	2.000000e+000	1.263183e-001
1.400000000000001e+000	1.400000e+000	2.000000e+000	1.283114e-001
1.410000000000001e+000	1.410000e+000	2.000000e+000	1.303170e-001
1.420000000000001e+000	1.420000e+000	2.000000e+000	1.323330e-001
1.430000000000001e+000	1.430000e+000	2.000000e+000	1.343575e-001
1.440000000000001e+000	1.440000e+000	2.000000e+000	1.363883e-001
1.450000000000001e+000	1.450000e+000	2.000000e+000	1.384231e-001
1.460000000000001e+000	1.460000e+000	2.000000e+000	1.404594e-001
1.470000000000001e+000	1.470000e+000	2.000000e+000	1.424944e-001
1.480000000000001e+000	1.480000e+000	2.000000e+000	1.445253e-001
1.490000000000001e+000	1.490000e+000	2.000000e+000	1.465491e-001
1.500000000000001e+000	1.500000e+000	2.000000e+000	1.485625e-001
1.510000000000001e+000	1.510000e+000	2.000000e+000	1.505621e-001
1.520000000000001e+000	1.520000e+000	2.000000e+000	1.525443e-001
1.530000000000001e+000	1.530000e+000	2.000000e+000	1.545057e-001
1.540000000000001e+000	1.540000e+000	2.000000e+000	1.564426e-001
1.550000000000001e+000	1.550000e+000	2.000000e+000	1.583514e-001
1.560000000000001e+000	1.560000e+000	2.000000e+000	1.602290e-001
1.570000000000001e+000	1.570000e+000	2.000000e+000	1.620727e-001
1.580000000000001e+000	1.580000e+000	2.000000e+000	1.638810e-001
1.590000000000001e+000	1.590000e+000	2.000000e+000	1.656539e-001
1.600000000000001e+000	1.600000e+000	2.000000e+000	1.673931e-001
1.610000000000001e+000	1.610000e+000	2.000000e+000	1.691021e-001
1.620000000000001e+000	1.620000e+000	2.000000e+000	1.707847e-001
1.630000000000001e+000	1.630000e+000	2.000000e+000	1.724439e-001
1.640000000000001e+000	1.640000e+000	2.000000e+000	1.740829e-001
1.650000000000001e+000	1.650000e+000	2.000000e+000	1.757086e-001
1.660000000000001e+000	1.660000e+000	2.000000e+000	1.773340e-001
1.670000000000001e+000	1.670000e+000	2.000000e+000	1.789781e-001
1.680000000000001e+000	1.680000e+000	2.000000e+000	1.806614e-001
1.690000000000001e+000	1.690000e+000	2.000000e+000	1.824015e-001
1.700000000000001e+000	1.700000e+000	2.000000e+000	1.842128e-001
1.710000000000001e+000	1.710000e+000	2.000000e+000	1.861074e-001
1.720000000000001e+000	1.720000e+000	2.000000e+000	1.880959e-001
1.730000000000001e+000	1.730000e+000	2.000000e+000	1.901885e-001
1.740000000000001e+000	1.740000e+000	2.000000e+000	1.923956e-001
1.750000000000001e+000	1.750000e+000	2.000000e+000	1.947284e-001
1.760000000000001e+000	1.760000e+000	2.000000e+000	1.971987e-001
1.770000000000001e+000	1.770000e+000	2.000000e+000	1.998200e-001
1.780000000000001e+000	1.780000e+000	2.000000e+000	2.026072e-001
1.790000000000001e+000	1.790000e+000	2.000000e+000	2.055774e-001
1.800000000000001e+000	1.800000e+000	2.000000e+000	2.087500e-001
1.810000000000001e+000	1.810000e+000	2.000000e+000	2.121478e-001
1.820000000000001e+000	1.820000e+000	2.000000e+000	2.157970e-001
1.830000000000001e+000	1.830000e+000	2.000000e+000	2.197288e-001
1.840000000000001e+000	1.840000e+000	2.000000e+000	2.239801e-001
1.850000000000001e+000	1.850000e+000	2.000000e+000	2.285958e-001
1.860000000000001e+000	1.860000e+000	2.000000e+000	2.336305e-001
1.870000000000001e+000	1.870000e+000	2.000000e+000	2.391523e-001
1.880000000000001e+000	1.880000e+000	2.000000e+000	2.452477e-001
1.890000000000002e+000	1.890000e+000	2.000000e+000	2.520288e-001
1.900000000000002e+000	1.900000e+000	2.000000e+000	2.596454e-001
1.910000000000002e+000	1.910000e+000	2.000000e+000	2.683045e-001
1.920000000000002e+000	1.920000e+000	2.000000e+000	2.783058e-001
1.930000000000002e+000	1.930000e+000	2.000000e+000	2.901091e-001
1.940000000000002e+000	1.940000e+000	2.000000e+000	3.044818e-001
1.950000000000002e+000	1.950000e+000	2.000000e+000	3.228699e-001
1.960000000000002e+000	1.960000e+000	2.000000e+000	3.485852e-001
1.970000000000002e+000	1.970000e+000	2.000000e+000	3.945828e-001
1.980000000000002e+000	1.980000e+000	2.000000e+000	8.993686e-001
1.990000000000002e+000	1.990000e+000	2.000000e+000	2.236861e+000
2.000000000000001e+000	2.000000e+000	2.000000e+000	3.455182e+000
2.010000000000001e+000	2.010000e+000	2.000000e+000	4.113048e+000
2.020000000000001e+000	2.020000e+000	2.000000e+000	4.223564e+000
2.030000000000001e+000	2.030000e+000	2.000000e+000	4.279014e+000
2.040000000000001e+000	2.040000e+000	2.000000e+000	4.317565e+000
2.050000000000000e+000	2.050000e+000	2.000000e+000	4.347528e+000
2.060000000000000e+000	2.060000e+000	2.000000e+000	4.371921e+000
2.070000000000000e+000	2.070000e+000	2.000000e+000	4.392562e+000
2.080000000000000e+000	2.080000e+000	2.000000e+000	4.410406e+000
2.089999999999999e+000	2.090000e+000	2.000000e+000	4.426075e+000
2.099999999999999e+000	2.100000e+000	2.000000e+000	4.439999e+000
2.109999999999999e+000	2.110000e+000	2.000000e+000	4.452493e+000
2.119999999999999e+000	2.120000e+000	2.000000e+000	4.463789e+000
2.129999999999999e+000	2.130000e+000	2.000000e+000	4.474068e+000
2.139999999999998e+000	2.140000e+000	2.000000e+000	4.483471e+000
2.149999999999998e+000	2.150000e+000	2.000000e+000	4.492111e+000
2.159999999999998e+000	2.160000e+000	2.000000e+000	4.500082e+000
2.169999999999998e+000	2.170000e+000	2.000000e+000	4.507462e+000
2.179999999999998e+000	2.180000e+000	2.000000e+000	4.514314e+000
2.189999999999997e+000	2.190000e+000	2.000000e+000	4.520693e+000
2.199999999999997e+000	2.200000e+000	2.000000e+000	4.526647e+000
2.209999999999997e+000	2.210000e+000	2.000000e+000	4.532216e+000
2.219999999999997e+000	2.220000e+000	2.000000e+000	4.537436e+000
2.229999999999996e+000	2.230000e+000	2.000000e+000	4.542338e+000
2.239999999999996e+000	2.240000e+000	2.000000e+000	4.546950e+000
2.249999999999996e+000	2.250000e+000	2.000000e+000	4.551299e+000
2.259999999999996e+000	2.260000e+000	2.000000e+000	4.555407e+000
2.269999999999996e+000	2.270000e+000	2.000000e+000	4.559298e+000
2.279999999999995e+000	2.280000e+000	2.000000e+000	4.562997e+000
2.289999999999995e+000	2.290000e+000	2.000000e+000	4.566537e+000
2.299999999999995e+000	2.300000e+000	2.000000e+000	4.569959e+000
2.309999999999995e+000	2.310000e+000	2.000000e+000	4.573312e+000
2.319999999999995e+000	2.320000e+000	2.000000e+000	4.576642e+000
2.329999999999994e+000	2.330000e+000	2.000000e+000	4.579982e+000
2.339999999999994e+000	2.340000e+000	2.000000e+000	4.583355e+000
2.349999999999994e+000	2.350000e+000	2.000000e+000	4.586778e+000
2.359999999999994e+000	2.360000e+000	2.000000e+000	4.590259e+000
2.369999999999993e+000	2.370000e+000	2.000000e+000	4.593799e+000
2.379999999999993e+000	2.380000e+000	2.000000e+000	4.597398e+000
2.389999999999993e+000	2.390000e+000	2.000000e+000	4.601050e+000
2.399999999999993e+000	2.400000e+000	2.000000e+000	4.604752e+000
2.409999999999993e+000	2.410000e+000	2.000000e+000	4.608495e+000
2.419999999999992e+000	2.420000e+000	2.000000e+000	4.612276e+000
2.429999999999992e+000	2.430000e+000	2.000000e+000	4.616088e+000
2.439999999999992e+000	2.440000e+000	2.000000e+000	4.619926e+000
2.449999999999992e+000	2.450000e+000	2.000000e+000	4.623786e+000
2.459999999999992e+000	2.460000e+000	2.000000e+000	4.627662e+000
2.469999999999991e+000	2.470000e+000	2.000000e+000	4.631552e+000
2.479999999999991e+000	2.480000e+000	2.000000e+000	4.635450e+000
2.489999999999991e+000	2.490000e+000	2.000000e+000	4.639354e+000
2.499999999999991e+000	2.500000e+000	2.000000e+000	4.643261e+000
2.509999999999991e+000	2.510000e+000	2.000000e+000	4.647169e+000
2.519999999999990e+000	2.520000e+000	2.000000e+000	4.651074e+000
2.529999999999990e+000	2.530000e+000	2.000000e+000	4.654976e+000
2.539999999999990e+000	2.540000e+000	2.000000e+000	4.658871e+000
2.549999999999990e+000	2.550000e+000	2.000000e+000	4.662759e+000
2.559999999999989e+000	2.560000e+000	2.000000e+000	4.666637e+000
2.569999999999989e+000	2.570000e+000	2.000000e+000	4.670506e+000
2.579999999999989e+000	2.580000e+000	2.000000e+000	4.674363e+000
2.589999999999989e+000	2.590000e+000	2.000000e+000	4.678208e+000
2.599999999999989e+000	2.600000e+000	2.000000e+000	4.682040e+000
2.609999999999988e+000	2.610000e+000	2.000000e+000	4.685859e+000
2.619999999999988e+000	2.620000e+000	2.000000e+000	4.689664e+000
2.629999999999988e+000	2.630000e+000	2.000000e+000	4.693455e+000
2.639999999999988e+000	2.640000e+000	2.000000e+000	4.697233e+000
2.649999999999988e+000	2.650000e+000	2.000000e+000	4.700996e+000
2.659999999999987e+000	2.660000e+000	2.000000e+000	4.704746e+000
2.669999999999987e+000	2.670000e+000	2.000000e+000	4.708483e+000
2.679999999999987e+000	2.680000e+000	2.000000e+000	4.712206e+000
2.689999999999987e+000	2.690000e+000	2.000000e+000	4.715917e+000
2.699999999999986e+000	2.700000e+000	2.000000e+000	4.719616e+000
2.709999999999986e+000	2.710000e+000	2.000000e+000	4.723304e+000
2.719999999999986e+000	2.720000e+000	2.000000e+000	4.726981e+000
2.729999999999986e+000	2.730000e+000	2.000000e+000	4.730648e+000
2.739999999999986e+000	2.740000e+000	2.000000e+000	4.734304e+000
2.749999999999985e+000	2.750000e+000	2.000000e+000	4.737951e+000
2.759999999999985e+000	2.760000e+000	2.000000e+000	4.741589e+000
2.769999999999985e+000	2.770000e+000	2.000000e+000	4.745217e+000
2.779999999999985e+000	2.780000e+000	2.000000e+000	4.748837e+000
2.789999999999985e+000	2.790000e+000	2.000000e+000	4.752446e+000
2.799999999999984e+000	2.800000e+000	2.000000e+000	4.756046e+000
2.809999999999984e+000	2.810000e+000	2.000000e+000	4.759636e+000
2.819999999999984e+000	2.820000e+000	2.000000e+000	4.763216e+000
2.829999999999984e+000	2.830000e+000	2.000000e+000	4.766784e+000
2.839999999999983e+000	2.840000e+000	2.000000e+000	4.770341e+000
2.849999999999983e+000	2.850000e+000	2.000000e+000	4.773886e+000
2.859999999999983e+000	2.860000e+000	2.000000e+000	4.777419e+000
2.869999999999983e+000	2.870000e+000	2.000000e+000	4.780938e+000
2.879999999999983e+000	2.880000e+000	2.000000e+000	4.784442e+000
2.889999999999982e+000	2.890000e+000	2.000000e+000	4.787932e+000
