time	V(v_1)	V(vout)
2.362215142431658e-006	5.000000e+000	4.559645e+000
2.396394829931658e-006	5.000000e+000	4.583567e+000
2.430574517431658e-006	5.000000e+000	4.605712e+000
2.464754204931659e-006	5.000000e+000	4.626078e+000
2.498933892431659e-006	5.000000e+000	4.644668e+000
2.533113579931659e-006	5.000000e+000	4.661479e+000
2.567293267431660e-006	5.000000e+000	4.676513e+000
2.601472954931660e-006	5.000000e+000	4.689770e+000
2.635652642431660e-006	5.000000e+000	4.701742e+000
2.669832329931661e-006	5.000000e+000	4.712742e+000
2.704012017431661e-006	5.000000e+000	4.722769e+000
2.738191704931661e-006	5.000000e+000	4.731824e+000
2.772371392431661e-006	5.000000e+000	4.739907e+000
2.806551079931662e-006	5.000000e+000	4.747018e+000
2.840730767431662e-006	5.000000e+000	4.753156e+000
2.871980767431662e-006	5.000000e+000	4.758286e+000
2.903230767431663e-006	5.000000e+000	4.763013e+000
2.934480767431663e-006	5.000000e+000	4.767339e+000
2.965730767431663e-006	5.000000e+000	4.771263e+000
2.996980767431663e-006	5.000000e+000	4.774785e+000
3.028230767431664e-006	5.000000e+000	4.777905e+000
3.059480767431664e-006	5.000000e+000	4.780623e+000
3.092683892431664e-006	5.000000e+000	4.783245e+000
3.125887017431665e-006	5.000000e+000	4.785649e+000
3.159090142431665e-006	5.000000e+000	4.787836e+000
3.192293267431665e-006	5.000000e+000	4.789805e+000
3.225496392431666e-006	5.000000e+000	4.791557e+000
3.258699517431666e-006	5.000000e+000	4.793091e+000
3.291902642431666e-006	5.000000e+000	4.794408e+000
3.329988579931666e-006	5.000000e+000	4.795762e+000
3.368074517431667e-006	5.000000e+000	4.796992e+000
3.406160454931667e-006	5.000000e+000	4.798096e+000
3.444246392431668e-006	5.000000e+000	4.799077e+000
3.482332329931668e-006	5.000000e+000	4.799932e+000
3.520418267431668e-006	5.000000e+000	4.800663e+000
3.558504204931668e-006	5.000000e+000	4.801269e+000
3.598543267431669e-006	5.000000e+000	4.801841e+000
3.638582329931669e-006	5.000000e+000	4.802359e+000
3.678621392431670e-006	5.000000e+000	4.802822e+000
3.718660454931670e-006	5.000000e+000	4.803231e+000
3.758699517431670e-006	5.000000e+000	4.803584e+000
3.798738579931670e-006	5.000000e+000	4.803883e+000
3.838777642431670e-006	5.000000e+000	4.804127e+000
3.845613579931671e-006	5.000000e+000	4.804169e+000
3.881394143889526e-006	5.000000e+000	4.804364e+000
3.917174707847380e-006	5.000000e+000	4.804541e+000
3.952955271805235e-006	5.000000e+000	4.804702e+000
3.988735835763091e-006	5.000000e+000	4.804845e+000
4.024516399720946e-006	5.000000e+000	4.804971e+000
4.060296963678801e-006	5.000000e+000	4.805080e+000
4.096077527636656e-006	5.000000e+000	4.805172e+000
4.100000000000001e-006	2.505290e+000	4.803978e+000
4.100008317187997e-006	1.666667e+000	4.803611e+000
4.100024951563992e-006	0.000000e+000	4.802992e+000
4.100030795250505e-006	0.000000e+000	4.803063e+000
4.100036576321889e-006	0.000000e+000	4.803128e+000
4.100048138464657e-006	0.000000e+000	4.803246e+000
4.100071262750193e-006	0.000000e+000	4.803446e+000
4.100117511321265e-006	0.000000e+000	4.803750e+000
4.100190077830246e-006	0.000000e+000	4.804075e+000
4.100270791867029e-006	0.000000e+000	4.804293e+000
4.100375979707401e-006	0.000000e+000	4.804436e+000
4.100502256780896e-006	0.000000e+000	4.804487e+000
4.100680721491617e-006	0.000000e+000	4.804416e+000
4.100912988629080e-006	0.000000e+000	4.804162e+000
4.101254004339429e-006	0.000000e+000	4.803574e+000
4.101742395698386e-006	0.000000e+000	4.802487e+000
4.102593690157225e-006	0.000000e+000	4.800342e+000
4.103596148606810e-006	0.000000e+000	4.797731e+000
4.105157649811589e-006	0.000000e+000	4.793700e+000
4.108081500933972e-006	0.000000e+000	4.786230e+000
4.111472788850796e-006	0.000000e+000	4.777528e+000
4.116996881640169e-006	0.000000e+000	4.763211e+000
4.123832819140170e-006	0.000000e+000	4.745371e+000
4.130668756640170e-006	0.000000e+000	4.727471e+000
4.137504694140170e-006	0.000000e+000	4.709547e+000
4.144340631640170e-006	0.000000e+000	4.691611e+000
4.151176569140170e-006	0.000000e+000	4.673673e+000
4.158012506640170e-006	0.000000e+000	4.655735e+000
4.171684381640170e-006	0.000000e+000	4.619864e+000
4.185356256640170e-006	0.000000e+000	4.584006e+000
4.199028131640170e-006	0.000000e+000	4.548169e+000
4.212700006640170e-006	0.000000e+000	4.512351e+000
4.226371881640170e-006	0.000000e+000	4.476554e+000
4.240043756640171e-006	0.000000e+000	4.440777e+000
4.253715631640171e-006	0.000000e+000	4.405020e+000
4.267387506640171e-006	0.000000e+000	4.369284e+000
4.378715631640172e-006	0.000000e+000	4.079145e+000
4.490043756640173e-006	0.000000e+000	3.789989e+000
4.601371881640174e-006	0.000000e+000	3.501817e+000
4.712700006640175e-006	0.000000e+000	3.214628e+000
4.824028131640176e-006	0.000000e+000	2.928423e+000
4.935356256640177e-006	0.000000e+000	2.643202e+000
5.046684381640178e-006	0.000000e+000	2.358964e+000
5.079887506640178e-006	0.000000e+000	2.274373e+000
5.113090631640178e-006	0.000000e+000	2.189906e+000
5.146293756640178e-006	0.000000e+000	2.105564e+000
5.179496881640179e-006	0.000000e+000	2.021346e+000
5.212700006640179e-006	0.000000e+000	1.937253e+000
5.245903131640180e-006	0.000000e+000	1.853284e+000
5.279106256640180e-006	0.000000e+000	1.769440e+000
5.298637506640180e-006	0.000000e+000	1.719956e+000
5.318168756640180e-006	0.000000e+000	1.671162e+000
5.337700006640180e-006	0.000000e+000	1.623059e+000
5.357231256640181e-006	0.000000e+000	1.575645e+000
5.376762506640181e-006	0.000000e+000	1.528923e+000
5.396293756640181e-006	0.000000e+000	1.482891e+000
5.415825006640181e-006	0.000000e+000	1.437549e+000
5.430473444140181e-006	0.000000e+000	1.404501e+000
5.445121881640181e-006	0.000000e+000	1.372113e+000
5.459770319140182e-006	0.000000e+000	1.340385e+000
5.474418756640181e-006	0.000000e+000	1.309318e+000
5.489067194140181e-006	0.000000e+000	1.278910e+000
5.503715631640182e-006	0.000000e+000	1.249163e+000
5.518364069140182e-006	0.000000e+000	1.220075e+000
5.532035944140182e-006	0.000000e+000	1.193530e+000
5.545707819140182e-006	0.000000e+000	1.167555e+000
5.552543756640182e-006	0.000000e+000	1.154779e+000
5.559379694140182e-006	0.000000e+000	1.142144e+000
5.566215631640182e-006	0.000000e+000	1.129648e+000
5.573051569140182e-006	0.000000e+000	1.117290e+000
5.579887506640182e-006	0.000000e+000	1.105070e+000
5.586723444140182e-006	0.000000e+000	1.092986e+000
5.593559381640183e-006	0.000000e+000	1.081038e+000
5.600395319140183e-006	0.000000e+000	1.069223e+000
5.607231256640183e-006	0.000000e+000	1.057541e+000
5.614067194140183e-006	0.000000e+000	1.045991e+000
5.620903131640183e-006	0.000000e+000	1.034570e+000
5.627739069140183e-006	0.000000e+000	1.023281e+000
5.634575006640183e-006	0.000000e+000	1.012124e+000
5.641410944140183e-006	0.000000e+000	1.001110e+000
5.648246881640183e-006	0.000000e+000	9.902487e-001
5.661918756640183e-006	0.000000e+000	9.690101e-001
5.668754694140183e-006	0.000000e+000	9.586301e-001
5.675590631640183e-006	0.000000e+000	9.484020e-001
5.689262506640183e-006	0.000000e+000	9.283780e-001
5.709770319140184e-006	0.000000e+000	8.993656e-001
5.730278131640184e-006	0.000000e+000	8.715217e-001
5.750785944140184e-006	0.000000e+000	8.447909e-001
5.771293756640184e-006	0.000000e+000	8.191188e-001
5.784965631640184e-006	0.000000e+000	8.025647e-001
5.798637506640184e-006	0.000000e+000	7.864398e-001
5.812309381640184e-006	0.000000e+000	7.707275e-001
5.825981256640185e-006	0.000000e+000	7.554115e-001
5.839653131640185e-006	0.000000e+000	7.404757e-001
5.853325006640185e-006	0.000000e+000	7.259042e-001
5.866996881640185e-006	0.000000e+000	7.116817e-001
5.880668756640185e-006	0.000000e+000	6.977937e-001
5.894340631640185e-006	0.000000e+000	6.842256e-001
5.908012506640185e-006	0.000000e+000	6.709642e-001
5.921684381640185e-006	0.000000e+000	6.579967e-001
5.935356256640186e-006	0.000000e+000	6.453109e-001
5.949028131640186e-006	0.000000e+000	6.328957e-001
5.962700006640186e-006	0.000000e+000	6.207407e-001
5.976371881640186e-006	0.000000e+000	6.088366e-001
5.990043756640186e-006	0.000000e+000	5.971748e-001
6.003715631640186e-006	0.000000e+000	5.857475e-001
6.024223444140186e-006	0.000000e+000	5.690313e-001
6.044731256640186e-006	0.000000e+000	5.528072e-001
6.059379694140187e-006	0.000000e+000	5.415212e-001
6.074028131640187e-006	0.000000e+000	5.304602e-001
6.088676569140187e-006	0.000000e+000	5.196240e-001
6.103325006640187e-006	0.000000e+000	5.090128e-001
6.117973444140187e-006	0.000000e+000	4.986264e-001
6.132621881640187e-006	0.000000e+000	4.884649e-001
6.147270319140187e-006	0.000000e+000	4.785284e-001
