time	V(v_1)	V(vout)
2.479929203533206e-006	5.000000e+000	4.714280e+000
2.532663578533206e-006	5.000000e+000	4.714947e+000
2.585397953533206e-006	5.000000e+000	4.715485e+000
2.658640141033207e-006	5.000000e+000	4.716125e+000
2.731882328533208e-006	5.000000e+000	4.716687e+000
2.805124516033208e-006	5.000000e+000	4.717172e+000
2.878366703533209e-006	5.000000e+000	4.717580e+000
2.951608891033210e-006	5.000000e+000	4.717909e+000
3.024851078533210e-006	5.000000e+000	4.718161e+000
3.098093266033211e-006	5.000000e+000	4.718336e+000
3.183054203533212e-006	5.000000e+000	4.718517e+000
3.268015141033212e-006	5.000000e+000	4.718674e+000
3.352976078533213e-006	5.000000e+000	4.718807e+000
3.437937016033214e-006	5.000000e+000	4.718917e+000
3.522897953533215e-006	5.000000e+000	4.719002e+000
3.607858891033215e-006	5.000000e+000	4.719063e+000
3.692819828533216e-006	5.000000e+000	4.719101e+000
3.699655766033216e-006	5.000000e+000	4.719105e+000
4.093164062500001e-006	5.000000e+000	4.719229e+000
4.100000000000001e-006	2.998726e+000	4.718360e+000
4.101703544690953e-006	6.930111e-001	4.716980e+000
4.102356883147311e-006	0.000000e+000	4.715814e+000
4.102638659032458e-006	0.000000e+000	4.715007e+000
4.102846464690272e-006	0.000000e+000	4.714284e+000
4.103085328968235e-006	0.000000e+000	4.713468e+000
4.103452932677454e-006	0.000000e+000	4.712236e+000
4.104060602908252e-006	0.000000e+000	4.710260e+000
4.104685620692027e-006	0.000000e+000	4.708312e+000
4.105420126046306e-006	0.000000e+000	4.706124e+000
4.105971092581152e-006	0.000000e+000	4.704548e+000
4.106637513112786e-006	0.000000e+000	4.702700e+000
4.107277755103116e-006	0.000000e+000	4.700949e+000
4.107966606874754e-006	0.000000e+000	4.699057e+000
4.108627355247096e-006	0.000000e+000	4.697178e+000
4.109532788621826e-006	0.000000e+000	4.694409e+000
4.110498299072326e-006	0.000000e+000	4.691059e+000
4.111769228664026e-006	0.000000e+000	4.685722e+000
4.113586372233483e-006	0.000000e+000	4.675983e+000
4.116244812981317e-006	0.000000e+000	4.657915e+000
4.118466383115979e-006	0.000000e+000	4.639244e+000
4.120919407116923e-006	0.000000e+000	4.614759e+000
4.123260390966440e-006	0.000000e+000	4.588188e+000
4.125934370472665e-006	0.000000e+000	4.554655e+000
4.128610187175479e-006	0.000000e+000	4.518688e+000
4.131333759774407e-006	0.000000e+000	4.480481e+000
4.134259048873953e-006	0.000000e+000	4.438603e+000
4.137719951706482e-006	0.000000e+000	4.388700e+000
4.141451270622007e-006	0.000000e+000	4.334821e+000
4.145844227914487e-006	0.000000e+000	4.271429e+000
4.152680165414487e-006	0.000000e+000	4.172933e+000
4.159516102914487e-006	0.000000e+000	4.074644e+000
4.166352040414487e-006	0.000000e+000	3.976619e+000
4.173187977914487e-006	0.000000e+000	3.878897e+000
4.180023915414487e-006	0.000000e+000	3.781518e+000
4.186859852914487e-006	0.000000e+000	3.684527e+000
4.193695790414488e-006	0.000000e+000	3.587974e+000
4.207367665414488e-006	0.000000e+000	3.396430e+000
4.214203602914488e-006	0.000000e+000	3.301601e+000
4.221039540414488e-006	0.000000e+000	3.207551e+000
4.227875477914488e-006	0.000000e+000	3.114445e+000
4.234711415414488e-006	0.000000e+000	3.022498e+000
4.241547352914488e-006	0.000000e+000	2.931985e+000
4.248383290414488e-006	0.000000e+000	2.843280e+000
4.255219227914488e-006	0.000000e+000	2.756869e+000
4.262055165414488e-006	0.000000e+000	2.673242e+000
4.268891102914488e-006	0.000000e+000	2.592706e+000
4.275727040414488e-006	0.000000e+000	2.515314e+000
4.282562977914488e-006	0.000000e+000	2.440985e+000
4.289398915414488e-006	0.000000e+000	2.369629e+000
4.296234852914488e-006	0.000000e+000	2.301180e+000
4.303070790414488e-006	0.000000e+000	2.235578e+000
4.309906727914489e-006	0.000000e+000	2.172767e+000
4.316742665414489e-006	0.000000e+000	2.112692e+000
4.323578602914489e-006	0.000000e+000	2.055295e+000
4.330414540414489e-006	0.000000e+000	2.000512e+000
4.337250477914489e-006	0.000000e+000	1.948261e+000
4.344086415414489e-006	0.000000e+000	1.898437e+000
4.350922352914489e-006	0.000000e+000	1.850915e+000
4.357758290414489e-006	0.000000e+000	1.805572e+000
4.364594227914489e-006	0.000000e+000	1.762287e+000
4.371430165414489e-006	0.000000e+000	1.720947e+000
4.378266102914489e-006	0.000000e+000	1.681443e+000
4.385102040414489e-006	0.000000e+000	1.643673e+000
4.391937977914489e-006	0.000000e+000	1.607540e+000
4.398773915414489e-006	0.000000e+000	1.572952e+000
4.405609852914489e-006	0.000000e+000	1.539824e+000
4.412445790414489e-006	0.000000e+000	1.508073e+000
4.419281727914490e-006	0.000000e+000	1.477624e+000
4.426117665414490e-006	0.000000e+000	1.448403e+000
4.432953602914490e-006	0.000000e+000	1.420344e+000
4.439789540414490e-006	0.000000e+000	1.393384e+000
4.446625477914490e-006	0.000000e+000	1.367461e+000
4.453461415414490e-006	0.000000e+000	1.342520e+000
4.460297352914490e-006	0.000000e+000	1.318509e+000
4.467133290414490e-006	0.000000e+000	1.295378e+000
4.473969227914490e-006	0.000000e+000	1.273080e+000
4.480805165414490e-006	0.000000e+000	1.251572e+000
4.487641102914490e-006	0.000000e+000	1.230813e+000
4.494477040414490e-006	0.000000e+000	1.210763e+000
4.501312977914490e-006	0.000000e+000	1.191387e+000
4.514984852914490e-006	0.000000e+000	1.154523e+000
4.528656727914490e-006	0.000000e+000	1.119969e+000
4.542328602914491e-006	0.000000e+000	1.087505e+000
4.556000477914491e-006	0.000000e+000	1.056934e+000
4.569672352914491e-006	0.000000e+000	1.028082e+000
4.583344227914491e-006	0.000000e+000	1.000792e+000
4.597016102914491e-006	0.000000e+000	9.749262e-001
4.610687977914491e-006	0.000000e+000	9.503592e-001
4.624359852914491e-006	0.000000e+000	9.269798e-001
4.638031727914491e-006	0.000000e+000	9.046878e-001
4.651703602914492e-006	0.000000e+000	8.833930e-001
4.665375477914492e-006	0.000000e+000	8.630142e-001
4.679047352914492e-006	0.000000e+000	8.434778e-001
4.692719227914492e-006	0.000000e+000	8.247176e-001
4.706391102914492e-006	0.000000e+000	8.066732e-001
4.720062977914492e-006	0.000000e+000	7.892901e-001
4.733734852914492e-006	0.000000e+000	7.725188e-001
4.747406727914492e-006	0.000000e+000	7.563139e-001
4.761078602914493e-006	0.000000e+000	7.406346e-001
4.774750477914493e-006	0.000000e+000	7.254435e-001
4.788422352914493e-006	0.000000e+000	7.107069e-001
4.802094227914493e-006	0.000000e+000	6.963937e-001
4.815766102914493e-006	0.000000e+000	6.824761e-001
4.829437977914493e-006	0.000000e+000	6.689287e-001
4.843109852914493e-006	0.000000e+000	6.557288e-001
4.856781727914493e-006	0.000000e+000	6.428556e-001
4.870453602914493e-006	0.000000e+000	6.302910e-001
4.884125477914494e-006	0.000000e+000	6.180184e-001
4.897797352914494e-006	0.000000e+000	6.060233e-001
4.911469227914494e-006	0.000000e+000	5.942928e-001
4.931977040414494e-006	0.000000e+000	5.771688e-001
4.952484852914494e-006	0.000000e+000	5.605827e-001
4.967133290414494e-006	0.000000e+000	5.490652e-001
4.981781727914495e-006	0.000000e+000	5.377838e-001
4.996430165414495e-006	0.000000e+000	5.267384e-001
5.011078602914494e-006	0.000000e+000	5.159291e-001
5.025727040414495e-006	0.000000e+000	5.053558e-001
5.040375477914495e-006	0.000000e+000	4.950185e-001
5.055023915414495e-006	0.000000e+000	4.849172e-001
5.082367665414495e-006	0.000000e+000	4.666657e-001
