Time (s),Channel 1 (V),Channel 2 (V)
-0.0010032513623978202,2.4128253643827202,2.4067559929894364
-0.0010030013623978202,2.4131582868916794,2.4070884996834319
-0.0010027513623978202,2.4118265968558426,2.4067559929894364
-0.0010025013623978201,2.412492441873761,2.4067559929894364
-0.0010022513623978201,2.412492441873761,2.4067559929894364
-0.0010020013623978203,2.4121595193648018,2.4067559929894364
-0.0010017513623978202,2.412492441873761,2.4067559929894364
-0.0010015013623978202,2.4128253643827202,2.4070884996834319
-0.0010012513623978202,2.4131582868916794,2.4067559929894364
-0.0010010013623978201,2.4128253643827202,2.4067559929894364
-0.0010007513623978201,2.4131582868916794,2.4067559929894364
-0.0010005013623978201,2.413491209400692,2.4067559929894364
-0.0010002513623978203,2.5310128550631785,2.4070884996834319
-0.0010000013623978202,2.619903164955335,2.4097485532353939
-0.0009997513623978202,2.6202360874642938,2.4144036469513273
-0.00099950136239782016,2.620569009973253,2.4207212741372373
-0.00099925136239782013,2.619903164955335,2.4270389013231473
-0.0009990013623978201,2.6195702424463758,2.4340215418970503
-0.00099875136239782028,2.6192373199374166,2.4410041824709445
-0.00099850136239782025,2.6189043974284574,2.4479868230448449
-0.00099825136239782022,2.6189043974284574,2.4543044502307576
-0.00099800136239782018,2.6192373199374166,2.4606220774166676
-0.00099775136239782015,2.6189043974284574,2.4669397046025776
-0.00099750136239782012,2.6195702424463758,2.4722598117065044
-0.00099725136239782008,2.6195702424463754,2.478909945586409
-0.00099700136239782027,2.6185714749194986,2.4838975459963333
-0.00099675136239782023,2.6189043974284574,2.4892176531002592
-0.0009965013623978202,2.6185714749194982,2.4945377602041834
-0.00099625136239782017,2.6185714749194982,2.4991928539201171
-0.00099600136239782013,2.6175727073926205,2.5038479476360505
-0.0009957513623978201,2.6172397848836617,2.5085030413519864
-0.00099550136239782028,2.6182385524105385,2.5131581350679153
-0.00099525136239782025,2.6172397848836617,2.5168157087018637
-0.00099500136239782022,2.6185714749194982,2.5208057890298083
-0.00099475136239782018,2.6192373199374166,2.5244633626637563
-0.00099450136239782015,2.6189043974284574,2.5284534429916992
-0.00099425136239782012,2.6189043974284569,2.5317785099316539
-0.00099400136239782009,2.6182385524105394,2.5357685902595963
-0.00099375136239782027,2.6189043974284569,2.5384286438115558
-0.00099350136239782024,2.6182385524105394,2.5414212040575128
-0.0009932513623978202,2.6182385524105389,2.5447462709974666
-0.00099300136239782017,2.6185714749194982,2.5480713379374191
-0.00099275136239782014,2.6189043974284574,2.5507313914893812
-0.0009925013623978201,2.6182385524105389,2.5530589383473496
-0.00099225136239782007,2.6179056299015802,2.5557189918993108
-0.00099200136239782025,2.6189043974284569,2.5577140320632807
-0.00099175136239782022,2.6189043974284574,2.5593765655332579
-0.00099150136239782019,2.6185714749194982,2.5617041123912245
-0.00099125136239782015,2.6192373199374166,2.5640316592491916
-0.00099100136239782012,2.6192373199374166,2.5656941927191679
-0.00099075136239782009,2.6189043974284574,2.5670242194951496
-0.00099050136239782027,2.6192373199374166,2.5690192596591195
-0.00099025136239782024,2.6185714749194986,2.5713468065170861
-0.0009900013623978202,2.6185714749194982,2.5730093399870633
-0.00098975136239782017,2.6185714749194982,2.5750043801510349
-0.00098950136239782014,2.6185714749194982,2.5766669136210112
-0.00098925136239782011,2.6179056299015797,2.5783294470909883
-0.00098900136239782007,2.6175727073926205,2.5799919805609641
-0.00098875136239782026,2.6179056299015797,2.5813220073369441
-0.00098850136239782022,2.6179056299015797,2.5823195274189303
-0.00098825136239782019,2.6182385524105389,2.5836495541949116
-0.00098800136239782016,2.6185714749194982,2.584647074276897
-0.00098775136239782012,2.6185714749194982,2.5859771010528783
-0.00098750136239782009,2.6185714749194982,2.5866421144408691
-0.00098725136239782027,2.6185714749194982,2.5873071278288586
-0.00098700136239782024,2.6182385524105389,2.5886371546048399
-0.00098675136239782021,2.6179056299015797,2.5899671813808212
-0.00098650136239782017,2.6179056299015797,2.5906321947688116
-0.00098625136239782014,2.6175727073926205,2.590964701462807
-0.00098600136239782011,2.6172397848836613,2.5919622215447933
-0.00098575136239782007,2.6172397848836613,2.5932922483207741
-0.00098550136239782026,2.6172397848836613,2.5939572617087641
-0.00098525136239782023,2.6175727073926205,2.5949547817907499
-0.00098500136239782019,2.616906862374702,2.5956197951787408
-0.00098475136239782016,2.6172397848836613,2.5956197951787408
-0.00098450136239782013,2.6172397848836613,2.5962848085667312
-0.00098425136239782009,2.6172397848836613,2.5966173152607261
-0.00098400136239782028,2.6175727073926205,2.5969498219547216
-0.00098375136239782024,2.6175727073926205,2.5976148353427115
-0.00098350136239782021,2.6175727073926205,2.5979473420367074
-0.00098325136239782018,2.6172397848836613,2.5986123554246978
-0.00098300136239782014,2.6172397848836613,2.5992773688126882
-0.00098275136239782011,2.6172397848836613,2.5992773688126887
-0.00098250136239782008,2.6175727073926205,2.5999423822006791
-0.00098225136239782026,2.6172397848836613,2.600607395588669
-0.00098200136239782023,2.6179056299015797,2.6006073955886695
-0.00098175136239782019,2.6179056299015797,2.6012724089766599
-0.00098150136239782016,2.6175727073926205,2.6019374223646503
-0.00098125136239782013,2.6175727073926205,2.6022699290586457
-0.00098100136239782009,2.6175727073926209,2.6019374223646503
-0.00098075136239782028,2.6182385524105385,2.6022699290586457
-0.00098050136239782025,2.6175727073926209,2.6026024357526407
-0.00098025136239782021,2.6185714749194982,2.6032674491406316
-0.00098000136239782018,2.6179056299015797,2.6035999558346266
-0.00097975136239782015,2.6182385524105389,2.6035999558346266
-0.00097950136239782011,2.6185714749194982,2.604264969222617
-0.00097925136239782008,2.6182385524105389,2.604264969222617
-0.00097900136239782026,2.6185714749194982,2.6045974759166124
-0.00097875136239782023,2.6185714749194982,2.6052624893046028
-0.0009785013623978202,2.6185714749194982,2.6052624893046028
-0.00097825136239782016,2.6189043974284574,2.6052624893046028
-0.00097800136239782013,2.6182385524105389,2.6049299826106078
-0.0009777513623978201,2.6182385524105389,2.6055949959985982
-0.00097750136239782028,2.6182385524105389,2.6055949959985982
-0.00097725136239782025,2.6179056299015797,2.6059275026925932
-0.00097700136239782021,2.6175727073926205,2.6059275026925932
-0.00097675136239782018,2.6182385524105389,2.6059275026925932
-0.00097650136239782015,2.6185714749194982,2.6065925160805841
-0.00097625136239782022,2.6189043974284574,2.6065925160805841
-0.00097600136239782019,2.6182385524105389,2.6062600093865886
-0.00097575136239782016,2.6179056299015797,2.6062600093865886
-0.00097550136239782012,2.6189043974284574,2.6065925160805841
-0.0009752513623978202,2.6185714749194982,2.6065925160805841
-0.00097500136239782017,2.6179056299015797,2.606925022774579
-0.00097475136239782013,2.6179056299015797,2.6065925160805841
-0.00097450136239782021,2.6179056299015797,2.6065925160805841
-0.00097425136239782017,2.6182385524105389,2.6072575294685745
-0.00097400136239782014,2.6182385524105389,2.6072575294685745
-0.00097375136239782022,2.6182385524105389,2.6075900361625699
-0.00097350136239782018,2.6185714749194982,2.6075900361625699
-0.00097325136239782015,2.6185714749194982,2.6072575294685745
-0.00097300136239782023,2.6185714749194982,2.6079225428565649
-0.00097275136239782019,2.6185714749194982,2.6079225428565649
-0.00097250136239782016,2.6185714749194982,2.6082550495505603
-0.00097225136239782013,2.6182385524105389,2.6079225428565649
-0.0009720013623978202,2.6182385524105389,2.6082550495505603
-0.00097175136239782017,2.6185714749194982,2.6082550495505603
-0.00097150136239782013,2.6179056299015797,2.6085875562445553
-0.00097125136239782021,2.6182385524105389,2.6082550495505603
-0.00097100136239782018,2.6179056299015797,2.6085875562445553
-0.00097075136239782014,2.6182385524105389,2.6085875562445553
-0.00097050136239782022,2.6179056299015797,2.6082550495505603
-0.00097025136239782019,2.6179056299015797,2.6082550495505603
-0.00097000136239782015,2.6182385524105389,2.6085875562445553
-0.00096975136239782023,2.6179056299015797,2.6082550495505603
-0.00096950136239782019,2.6182385524105389,2.6085875562445553
-0.00096925136239782016,2.6189043974284574,2.6085875562445553
-0.00096900136239782013,2.6185714749194982,2.6085875562445553
-0.0009687513623978202,2.6185714749194982,2.6082550495505603
-0.00096850136239782017,2.6192373199374166,2.6085875562445553
-0.00096825136239782014,2.6185714749194982,2.6082550495505603
-0.00096800136239782021,2.6189043974284574,2.6089200629385507
-0.00096775136239782018,2.6189043974284574,2.6095850763265411
-0.00096750136239782015,2.6185714749194982,2.6092525696325461
-0.00096725136239782022,2.6182385524105389,2.6095850763265411
-0.00096700136239782019,2.6182385524105389,2.6089200629385507
-0.00096675136239782015,2.6179056299015797,2.6085875562445553
-0.00096650136239782023,2.6175727073926205,2.6085875562445553
-0.0009662513623978202,2.6182385524105389,2.6089200629385507
-0.00096600136239782016,2.6185714749194982,2.6085875562445553
-0.00096575136239782013,2.6182385524105389,2.6089200629385507
-0.00096550136239782021,2.6185714749194982,2.6095850763265411
-0.00096525136239782017,2.6185714749194982,2.6092525696325461
-0.00096500136239782014,2.6192373199374166,2.6089200629385507
-0.00096475136239782021,2.6189043974284574,2.6092525696325461
-0.00096450136239782018,2.6189043974284574,2.6095850763265411
-0.00096425136239782015,2.6192373199374166,2.6095850763265411
-0.00096400136239782022,2.6189043974284574,2.6092525696325461
-0.00096375136239782019,2.6189043974284574,2.6092525696325461
-0.00096350136239782016,2.6189043974284574,2.6095850763265411
-0.00096325136239782012,2.6192373199374166,2.6099175830205366
-0.0009630013623978202,2.6192373199374166,2.6102500897145315
-0.00096275136239782017,2.6195702424463758,2.6099175830205366
-0.00096250136239782013,2.6192373199374166,2.6099175830205366
-0.00096225136239782021,2.6192373199374166,2.6099175830205366
-0.00096200136239782017,2.6189043974284574,2.6095850763265411
-0.00096175136239782014,2.6182385524105389,2.6095850763265411
-0.00096150136239782022,2.6185714749194982,2.6095850763265411
-0.00096125136239782018,2.6185714749194982,2.6095850763265411
-0.00096100136239782015,2.6185714749194982,2.6095850763265411
-0.00096075136239782023,2.6179056299015797,2.6095850763265411
-0.00096050136239782019,2.6179056299015797,2.6092525696325461
-0.00096025136239782016,2.6185714749194982,2.6089200629385507
-0.00096000136239782013,2.6179056299015797,2.6092525696325461
-0.0009597513623978202,2.6182385524105389,2.6092525696325461
-0.00095950136239782017,2.6179056299015797,2.6092525696325461
-0.00095925136239782014,2.6185714749194982,2.6095850763265411
-0.00095900136239782021,2.6185714749194982,2.6095850763265411
-0.00095875136239782018,2.6195702424463758,2.6095850763265411
-0.00095850136239782014,2.6189043974284574,2.6099175830205366
-0.00095825136239782022,2.6182385524105389,2.6099175830205366
-0.00095800136239782019,2.6189043974284574,2.6095850763265411
-0.00095775136239782015,2.6182385524105389,2.6092525696325461
-0.00095750136239782023,2.6189043974284574,2.6092525696325461
-0.00095725136239782019,2.6192373199374166,2.6095850763265411
-0.00095700136239782016,2.6189043974284574,2.6095850763265411
-0.00095675136239782013,2.6195702424463758,2.6095850763265411
-0.0009565013623978202,2.6192373199374166,2.6099175830205366
-0.00095625136239782017,2.6185714749194982,2.6095850763265411
-0.00095600136239782014,2.6182385524105389,2.6102500897145315
-0.00095575136239782021,2.6185714749194982,2.6099175830205366
-0.00095550136239782018,2.6179056299015797,2.6095850763265411
-0.00095525136239782015,2.6179056299015797,2.6095850763265411
-0.00095500136239782022,2.6175727073926205,2.6099175830205366
-0.00095475136239782019,2.6179056299015797,2.6092525696325461
-0.00095450136239782016,2.6172397848836613,2.6092525696325461
-0.00095425136239782023,2.6182385524105389,2.6095850763265411
-0.0009540013623978202,2.6182385524105389,2.6095850763265411
-0.00095375136239782016,2.6179056299015797,2.6099175830205366
-0.00095350136239782013,2.6182385524105389,2.6099175830205366
-0.00095325136239782021,2.6182385524105389,2.6099175830205366
-0.00095300136239782017,2.6185714749194982,2.6102500897145315
-0.00095275136239782014,2.6185714749194982,2.6099175830205366
-0.00095250136239782021,2.6185714749194982,2.6099175830205366
-0.00095225136239782018,2.6185714749194982,2.6099175830205366
-0.00095200136239782015,2.6172397848836613,2.6099175830205366
-0.00095175136239782022,2.616906862374702,2.6095850763265411
-0.00095150136239782019,2.6175727073926205,2.6099175830205366
-0.00095125136239782016,2.6175727073926205,2.6099175830205366
-0.00095100136239782012,2.6175727073926205,2.6099175830205366
-0.0009507513623978202,2.6179056299015797,2.6095850763265411
-0.00095050136239782017,2.6179056299015797,2.6095850763265411
-0.00095025136239782013,2.6182385524105389,2.6102500897145315
-0.00095000136239782021,2.6185714749194982,2.6102500897145315
-0.00094975136239782018,2.6189043974284574,2.6099175830205366
-0.00094950136239782014,2.6182385524105389,2.6102500897145315
-0.00094925136239782022,2.6182385524105389,2.6095850763265411
-0.00094900136239782018,2.6172397848836613,2.6095850763265411
-0.00094875136239782015,2.6175727073926205,2.6095850763265411
-0.00094850136239782023,2.6172397848836613,2.6095850763265411
-0.00094825136239782019,2.6172397848836613,2.6099175830205366
-0.00094800136239782016,2.6175727073926205,2.6095850763265411
-0.00094775136239782013,2.6175727073926205,2.6095850763265411
-0.0009475013623978202,2.6172397848836613,2.6095850763265411
-0.00094725136239782017,2.6175727073926205,2.6095850763265411
-0.00094700136239782014,2.6175727073926205,2.6095850763265411
-0.00094675136239782021,2.6175727073926205,2.6095850763265411
-0.00094650136239782018,2.6179056299015797,2.6092525696325461
-0.00094625136239782014,2.6179056299015797,2.6092525696325461
-0.00094600136239782022,2.6179056299015797,2.6092525696325461
-0.00094575136239782019,2.6175727073926205,2.6092525696325461
-0.00094550136239782015,2.6185714749194982,2.6092525696325461
-0.00094525136239782023,2.6182385524105389,2.6089200629385507
-0.0009450013623978202,2.6185714749194982,2.6089200629385507
-0.00094475136239782016,2.6182385524105389,2.6089200629385507
-0.00094450136239782013,2.6182385524105389,2.6092525696325461
-0.0009442513623978202,2.6189043974284574,2.6092525696325461
-0.00094400136239782017,2.6189043974284574,2.6092525696325461
-0.00094375136239782014,2.6189043974284574,2.6092525696325461
-0.00094350136239782021,2.6185714749194982,2.6092525696325461
-0.00094325136239782018,2.6185714749194982,2.6095850763265411
-0.00094300136239782015,2.6189043974284574,2.6095850763265411
-0.00094275136239782022,2.6182385524105389,2.6095850763265411
-0.00094250136239782019,2.6182385524105389,2.6099175830205366
-0.00094225136239782016,2.6179056299015797,2.6102500897145315
-0.00094200136239782023,2.6175727073926205,2.6095850763265411
-0.0009417513623978202,2.6172397848836613,2.6095850763265411
-0.00094150136239782016,2.6172397848836613,2.6095850763265411
-0.00094125136239782013,2.6182385524105389,2.6095850763265411
-0.00094100136239782021,2.6172397848836613,2.6095850763265411
-0.00094075136239782017,2.6175727073926205,2.6095850763265411
-0.00094050136239782014,2.6182385524105389,2.6099175830205366
-0.00094025136239782022,2.6182385524105389,2.6092525696325461
-0.00094000136239782018,2.6179056299015797,2.6099175830205366
-0.00093975136239782015,2.6175727073926205,2.6095850763265411
-0.00093950136239782022,2.6179056299015797,2.6099175830205366
-0.00093925136239782019,2.6179056299015797,2.6099175830205366
-0.00093900136239782016,2.6179056299015797,2.6095850763265411
-0.00093875136239782012,2.6175727073926205,2.6095850763265411
-0.0009385013623978202,2.6175727073926205,2.6092525696325461
-0.00093825136239782017,2.6172397848836613,2.6095850763265411
-0.00093800136239782013,2.616906862374702,2.6095850763265411
-0.00093775136239782021,2.6185714749194982,2.6099175830205366
-0.00093750136239782018,2.6179056299015797,2.6099175830205366
-0.00093725136239782014,2.6179056299015797,2.6095850763265411
-0.00093700136239782022,2.6182385524105389,2.6099175830205366
-0.00093675136239782018,2.6185714749194982,2.6099175830205366
-0.00093650136239782015,2.6182385524105389,2.6095850763265411
-0.00093625136239782023,2.6175727073926205,2.6099175830205366
-0.00093600136239782019,2.6182385524105389,2.6099175830205366
-0.00093575136239782016,2.6179056299015797,2.6099175830205366
-0.00093550136239782013,2.6175727073926205,2.6102500897145315
-0.0009352513623978202,2.6179056299015797,2.6099175830205366
-0.00093500136239782017,2.6179056299015797,2.6095850763265411
-0.00093475136239782014,2.6175727073926205,2.6095850763265411
-0.00093450136239782021,2.6182385524105389,2.6095850763265411
-0.00093425136239782018,2.6175727073926205,2.6092525696325461
-0.00093400136239782014,2.6182385524105389,2.6095850763265411
-0.00093375136239782022,2.6185714749194982,2.6095850763265411
-0.00093350136239782019,2.6189043974284574,2.6092525696325461
-0.00093325136239782015,2.6185714749194982,2.6092525696325461
-0.00093300136239782023,2.6189043974284574,2.6089200629385507
-0.0009327513623978202,2.6192373199374166,2.6092525696325461
-0.00093250136239782016,2.6182385524105389,2.6092525696325461
-0.00093225136239782013,2.6192373199374166,2.6089200629385507
-0.0009320013623978202,2.6189043974284574,2.6089200629385507
-0.00093175136239782017,2.6185714749194982,2.6092525696325461
-0.00093150136239782014,2.6185714749194982,2.6092525696325461
-0.00093125136239782021,2.6185714749194982,2.6092525696325461
-0.00093100136239782018,2.6179056299015797,2.6095850763265411
-0.00093075136239782015,2.6182385524105389,2.6095850763265411
-0.00093050136239782022,2.6175727073926205,2.6095850763265411
-0.00093025136239782019,2.6179056299015797,2.6095850763265411
-0.00093000136239782016,2.6185714749194982,2.6095850763265411
-0.00092975136239782023,2.6179056299015797,2.6099175830205366
-0.0009295013623978202,2.6179056299015797,2.6095850763265411
-0.00092925136239782016,2.6185714749194982,2.6095850763265411
-0.00092900136239782013,2.6182385524105389,2.6092525696325461
-0.00092875136239782021,2.6179056299015797,2.6095850763265411
-0.00092850136239782017,2.6182385524105389,2.6089200629385507
-0.00092825136239782014,2.6182385524105389,2.6095850763265411
-0.00092800136239782022,2.6172397848836613,2.6092525696325461
-0.00092775136239782018,2.6179056299015797,2.6095850763265411
-0.00092750136239782015,2.6182385524105389,2.6095850763265411
-0.00092725136239782022,2.6182385524105389,2.6095850763265411
-0.00092700136239782019,2.6172397848836613,2.6095850763265411
-0.00092675136239782016,2.6179056299015797,2.6092525696325461
-0.00092650136239782013,2.6179056299015797,2.6089200629385507
-0.0009262513623978202,2.6179056299015797,2.6089200629385507
-0.00092600136239782017,2.6179056299015797,2.6089200629385507
-0.00092575136239782013,2.6185714749194982,2.6085875562445553
-0.00092550136239782021,2.6175727073926205,2.6089200629385507
-0.00092525136239782018,2.6179056299015797,2.6089200629385507
-0.00092500136239782014,2.6185714749194982,2.6085875562445553
-0.00092475136239782022,2.6179056299015797,2.6092525696325461
-0.00092450136239782018,2.6189043974284574,2.6089200629385507
-0.00092425136239782015,2.6182385524105389,2.6095850763265411
-0.00092400136239782023,2.6182385524105389,2.6092525696325461
-0.00092375136239782019,2.6179056299015797,2.6089200629385507
-0.00092350136239782016,2.6179056299015797,2.6092525696325461
-0.00092325136239782013,2.6182385524105389,2.6092525696325461
-0.0009230013623978202,2.6179056299015797,2.6095850763265411
-0.00092275136239782017,2.6182385524105389,2.6092525696325461
-0.00092250136239782014,2.6185714749194982,2.6095850763265411
-0.00092225136239782021,2.6185714749194982,2.6099175830205366
-0.00092200136239782018,2.6189043974284574,2.6095850763265411
-0.00092175136239782015,2.6185714749194982,2.6102500897145315
-0.00092150136239782022,2.6182385524105389,2.6099175830205366
-0.00092125136239782019,2.6182385524105389,2.6099175830205366
-0.00092100136239782015,2.6179056299015797,2.6099175830205366
-0.00092075136239782023,2.6182385524105389,2.6095850763265411
-0.0009205013623978202,2.6182385524105389,2.6092525696325461
-0.00092025136239782016,2.6175727073926205,2.6089200629385507
-0.00092000136239782013,2.6179056299015797,2.6089200629385507
-0.0009197513623978202,2.6175727073926205,2.6095850763265411
-0.00091950136239782017,2.6179056299015797,2.6095850763265411
-0.00091925136239782014,2.6189043974284574,2.6095850763265411
-0.00091900136239782021,2.6175727073926205,2.6095850763265411
-0.00091875136239782018,2.6175727073926205,2.6099175830205366
-0.00091850136239782015,2.6175727073926205,2.6095850763265411
-0.00091825136239782022,2.6179056299015797,2.6099175830205366
-0.00091800136239782019,2.6185714749194982,2.6095850763265411
-0.00091775136239782016,2.6185714749194982,2.6092525696325461
-0.00091750136239782012,2.6189043974284574,2.6099175830205366
-0.0009172513623978202,2.6182385524105389,2.6099175830205366
-0.00091700136239782017,2.6189043974284574,2.6095850763265411
-0.00091675136239782013,2.6192373199374166,2.6095850763265411
-0.00091650136239782021,2.6189043974284574,2.6092525696325461
-0.00091625136239782017,2.6182385524105389,2.6099175830205366
-0.00091600136239782014,2.6185714749194982,2.6102500897145315
-0.00091575136239782022,2.6179056299015797,2.6102500897145315
-0.00091550136239782018,2.6175727073926205,2.6095850763265411
-0.00091525136239782015,2.6182385524105389,2.6099175830205366
-0.00091500136239782023,2.6185714749194982,2.6099175830205366
-0.00091475136239782019,2.6185714749194982,2.6095850763265411
-0.00091450136239782016,2.6192373199374166,2.6099175830205366
-0.00091425136239782013,2.6185714749194982,2.6099175830205366
-0.0009140013623978202,2.6189043974284574,2.6095850763265411
-0.00091375136239782017,2.6185714749194982,2.6092525696325461
-0.00091350136239782013,2.6182385524105389,2.6095850763265411
-0.00091325136239782021,2.6192373199374166,2.6095850763265411
-0.00091300136239782018,2.6192373199374166,2.6095850763265411
-0.00091275136239782014,2.6189043974284574,2.6095850763265411
-0.00091250136239782022,2.6182385524105389,2.6102500897145315
-0.00091225136239782019,2.6175727073926205,2.6095850763265411
-0.00091200136239782015,2.6182385524105389,2.6102500897145315
-0.00091175136239782023,2.6172397848836613,2.6099175830205366
-0.00091150136239782019,2.6172397848836613,2.6099175830205366
-0.00091125136239782016,2.6175727073926205,2.6102500897145315
-0.00091100136239782013,2.6172397848836613,2.6102500897145315
-0.0009107513623978202,2.6175727073926205,2.6102500897145315
-0.00091050136239782017,2.6172397848836613,2.6099175830205366
-0.00091025136239782014,2.616906862374702,2.6099175830205366
-0.00091000136239782021,2.6175727073926205,2.6095850763265411
-0.00090975136239782018,2.6179056299015797,2.6092525696325461
-0.00090950136239782015,2.6179056299015797,2.6092525696325461
-0.00090925136239782022,2.6182385524105389,2.6095850763265411
-0.00090900136239782019,2.6182385524105389,2.6099175830205366
-0.00090875136239782015,2.6172397848836613,2.6095850763265411
-0.00090850136239782023,2.6175727073926205,2.6099175830205366
-0.0009082513623978202,2.6179056299015797,2.6099175830205366
-0.00090800136239782016,2.6175727073926205,2.6095850763265411
-0.00090775136239782013,2.6172397848836613,2.6095850763265411
-0.00090750136239782021,2.6172397848836613,2.6099175830205366
-0.00090725136239782017,2.6179056299015797,2.6099175830205366
-0.00090700136239782014,2.6182385524105389,2.6099175830205366
-0.00090675136239782021,2.6185714749194982,2.6095850763265411
-0.00090650136239782018,2.6179056299015797,2.6092525696325461
-0.00090625136239782015,2.6179056299015797,2.6095850763265411
-0.00090600136239782022,2.6179056299015797,2.6095850763265411
-0.00090575136239782019,2.6175727073926205,2.6095850763265411
-0.00090550136239782016,2.6175727073926205,2.6095850763265411
-0.00090525136239782012,2.6175727073926205,2.6089200629385507
-0.0009050013623978202,2.6179056299015797,2.6095850763265411
-0.00090475136239782017,2.6185714749194982,2.6095850763265411
-0.00090450136239782013,2.6175727073926205,2.6095850763265411
-0.00090425136239782021,2.6182385524105389,2.6099175830205366
-0.00090400136239782017,2.6185714749194982,2.6095850763265411
-0.00090375136239782014,2.6185714749194982,2.6095850763265411
-0.00090350136239782022,2.6179056299015797,2.6095850763265411
