V_in(Ch1),I_b(Ch1),I_e(Ch2)
0.0,-1.2e-09,1.2e-09
0.01968503937007874,9e-10,1.3e-09
0.03937007874015748,1.6e-09,1.1000000000000001e-09
0.05905511811023622,1.7000000000000001e-09,1e-09
0.07874015748031496,2.3e-09,1.2e-09
0.098425196850393692,2.9e-09,1.1000000000000001e-09
0.11811023622047244,3e-09,1.2e-09
0.13779527559055119,3.1e-09,1.2e-09
0.15748031496062992,3.4000000000000003e-09,1.2e-09
0.17716535433070865,3.5000000000000003e-09,1e-09
0.19685039370078738,3.7e-09,1e-09
0.21653543307086615,4.2e-09,1.1000000000000001e-09
0.23622047244094488,3.8e-09,1.1000000000000001e-09
0.25590551181102361,4.1e-09,1.3e-09
0.27559055118110237,4.5e-09,1.3e-09
0.29527559055118108,4.6e-09,1.6e-09
0.31496062992125984,5e-09,2.4e-09
0.3346456692913386,4.8e-09,3.7e-09
0.3543307086614173,4.7e-09,6.6e-09
0.37401574803149606,4.9e-09,1.21e-08
0.39370078740157477,5.4e-09,2.36e-08
0.41338582677165353,6e-09,4.44e-08
0.43307086614173229,5.7000000000000006e-09,7.93e-08
0.452755905511811,7.3e-09,1.354e-07
0.47244094488188976,8.2e-09,2.2400000000000002e-07
0.49212598425196852,8.9e-09,3.23e-07
0.51181102362204722,1.09e-08,4.44e-07
0.53149606299212593,1.16e-08,5.71e-07
0.55118110236220474,1.31e-08,7.070000000000001e-07
0.57086614173228345,1.37e-08,8.540000000000001e-07
0.59055118110236215,1.54e-08,1.009e-06
0.61023622047244097,1.7200000000000002e-08,1.17e-06
0.62992125984251968,1.78e-08,1.34e-06
0.64960629921259838,1.9400000000000002e-08,1.506e-06
0.6692913385826772,2.05e-08,1.6760000000000001e-06
0.6889763779527559,2.29e-08,1.8430000000000002e-06
0.70866141732283461,2.18e-08,2.07e-06
0.72834645669291342,2.49e-08,2.25e-06
0.74803149606299213,2.7e-08,2.42e-06
0.76771653543307083,2.81e-08,2.6e-06
0.78740157480314954,2.9400000000000002e-08,2.78e-06
0.80708661417322836,2.96e-08,2.95e-06
0.82677165354330706,3.06e-08,3.13e-06
0.84645669291338577,3.2900000000000003e-08,3.31e-06
0.86614173228346458,3.4500000000000005e-08,3.49e-06
0.88582677165354329,3.2e-08,3.68e-06
0.90551181102362199,3.2e-08,3.87e-06
0.92519685039370081,3.4e-08,4.05e-06
0.94488188976377951,3.7e-08,4.23e-06
0.96456692913385822,3.8e-08,4.41e-06
0.98425196850393704,3.9000000000000005e-08,4.6e-06
1.0039370078740157,4e-08,4.79e-06
1.0236220472440944,4.1e-08,4.98e-06
1.0433070866141732,4.1e-08,5.16e-06
1.0629921259842519,4.4000000000000004e-08,5.34e-06
1.0826771653543308,4.5000000000000006e-08,5.53e-06
1.1023622047244095,4.6e-08,5.72e-06
1.1220472440944882,4.8000000000000006e-08,5.91e-06
1.1417322834645669,4.9e-08,6.1e-06
1.1614173228346456,4.9e-08,6.29e-06
1.1811023622047243,5.1e-08,6.47e-06
1.2007874015748032,5.1e-08,6.66e-06
1.2204724409448819,5.3000000000000005e-08,6.84e-06
1.2401574803149606,5.5e-08,7.0300000000000005e-06
1.2598425196850394,5.6000000000000005e-08,7.23e-06
1.2795275590551181,5.6000000000000005e-08,7.42e-06
1.2992125984251968,5.8e-08,7.6e-06
1.3188976377952755,5.7e-08,7.79e-06
1.3385826771653544,6.000000000000001e-08,7.97e-06
1.3582677165354331,6.2e-08,8.16e-06
1.3779527559055118,6.2e-08,8.35e-06
1.3976377952755905,6.300000000000001e-08,8.54e-06
1.4173228346456692,6.4e-08,8.740000000000001e-06
1.4370078740157479,6.8e-08,8.920000000000001e-06
1.4566929133858268,6.7e-08,9.110000000000001e-06
1.4763779527559056,7e-08,9.3e-06
1.4960629921259843,7.1e-08,9.49e-06
1.515748031496063,7e-08,9.69e-06
1.5354330708661417,7.4e-08,9.88e-06
1.5551181102362204,7.500000000000001e-08,1.007e-05
1.5748031496062991,7.6e-08,1.026e-05
1.594488188976378,7.6e-08,1.045e-05
1.6141732283464567,7.7e-08,1.065e-05
1.6338582677165354,8.100000000000001e-08,1.084e-05
1.6535433070866141,8e-08,1.103e-05
1.6732283464566928,8e-08,1.1220000000000001e-05
1.6929133858267715,8.3e-08,1.1410000000000001e-05
1.7125984251968505,8.100000000000001e-08,1.16e-05
1.7322834645669292,8.6e-08,1.179e-05
1.7519685039370079,8.6e-08,1.198e-05
1.7716535433070866,8.700000000000001e-08,1.218e-05
1.7913385826771653,8.9e-08,1.237e-05
1.811023622047244,9.100000000000001e-08,1.256e-05
1.8307086614173229,9.2e-08,1.274e-05
1.8503937007874016,9.2e-08,1.293e-05
1.8700787401574803,9.300000000000001e-08,1.312e-05
1.889763779527559,9.5e-08,1.332e-05
1.9094488188976377,9.5e-08,1.3510000000000001e-05
1.9291338582677164,9.600000000000001e-08,1.3700000000000001e-05
1.9488188976377951,9.700000000000001e-08,1.389e-05
1.9685039370078741,1.01e-07,1.407e-05
1.9881889763779528,9.8e-08,1.426e-05
2.0078740157480315,1.02e-07,1.452e-05
2.0275590551181102,1.04e-07,1.472e-05
2.0472440944881889,1.02e-07,1.491e-05
2.0669291338582676,1.02e-07,1.5100000000000001e-05
2.0866141732283463,1.0900000000000001e-07,1.529e-05
2.106299212598425,1.0600000000000001e-07,1.548e-05
2.1259842519685037,1.1200000000000001e-07,1.567e-05
2.1456692913385829,1.0900000000000001e-07,1.586e-05
2.1653543307086616,1.08e-07,1.604e-05
2.1850393700787403,1.1e-07,1.623e-05
2.204724409448819,1.14e-07,1.643e-05
2.2244094488188977,1.1200000000000001e-07,1.662e-05
2.2440944881889764,1.1500000000000001e-07,1.682e-05
2.2637795275590551,1.2000000000000002e-07,1.702e-05
2.2834645669291338,1.1900000000000001e-07,1.721e-05
2.3031496062992125,1.21e-07,1.741e-05
2.3228346456692912,1.1900000000000001e-07,1.76e-05
2.3425196850393699,1.23e-07,1.779e-05
2.3622047244094486,1.23e-07,1.797e-05
2.3818897637795273,1.22e-07,1.816e-05
2.4015748031496065,1.24e-07,1.835e-05
