V_in(Ch1),I_b(Ch1),I_e(Ch2)
0.0,-8e-10,6.000000000000001e-05
0.01968503937007874,1.62e-08,6.000000000000001e-05
0.03937007874015748,1.9800000000000002e-08,6.000000000000001e-05
0.05905511811023622,1.88e-08,6.000000000000001e-05
0.07874015748031496,1.81e-08,6.000000000000001e-05
0.098425196850393692,2.29e-08,6.000000000000001e-05
0.11811023622047244,2.41e-08,6.000000000000001e-05
0.13779527559055119,2.33e-08,6.000000000000001e-05
0.15748031496062992,1.96e-08,6.000000000000001e-05
0.17716535433070865,1.93e-08,6.000000000000001e-05
0.19685039370078738,2.05e-08,6.000000000000001e-05
0.21653543307086615,2.1700000000000002e-08,6.000000000000001e-05
0.23622047244094488,2.14e-08,6.000000000000001e-05
0.25590551181102361,2.37e-08,6.000000000000001e-05
0.27559055118110237,2.06e-08,6.000000000000001e-05
0.29527559055118108,2.78e-08,6.000000000000001e-05
0.31496062992125984,2.04e-08,6.000000000000001e-05
0.3346456692913386,2.33e-08,6.000000000000001e-05
0.3543307086614173,2.85e-08,6.000000000000001e-05
0.37401574803149606,2.5700000000000002e-08,6.000000000000001e-05
0.39370078740157477,2.42e-08,6.000000000000001e-05
0.41338582677165353,2.5000000000000002e-08,6.000000000000001e-05
0.43307086614173229,2.12e-08,6.000000000000001e-05
0.452755905511811,2.6800000000000002e-08,6.000000000000001e-05
0.47244094488188976,3.84e-08,6.000000000000001e-05
0.49212598425196852,3.8800000000000003e-08,6.000000000000001e-05
0.51181102362204722,4.7000000000000004e-08,6.000000000000001e-05
0.53149606299212593,5.8900000000000005e-08,6.000000000000001e-05
0.55118110236220474,6.2e-08,7.000000000000001e-05
0.57086614173228345,9.8e-08,7.000000000000001e-05
0.59055118110236215,1.4400000000000002e-07,8e-05
0.61023622047244097,2.03e-07,9e-05
0.62992125984251968,2.7100000000000003e-07,0.0001
0.64960629921259838,3.4300000000000004e-07,0.00011
0.6692913385826772,4.21e-07,0.00013000000000000002
0.6889763779527559,5.000000000000001e-07,0.00014000000000000001
0.70866141732283461,5.82e-07,0.00016
