V_in(Ch1),I_b(Ch1),I_e(Ch2)
0.0,-6e-10,8e-10
0.01968503937007874,2.2000000000000003e-09,-7.000000000000001e-10
0.03937007874015748,4.3000000000000005e-09,-1.4000000000000001e-09
0.05905511811023622,3.1e-09,7.000000000000001e-10
0.07874015748031496,3e-09,1e-09
0.098425196850393692,3.1e-09,1.3e-09
0.11811023622047244,2.7e-09,2.4e-09
0.13779527559055119,3.3e-09,2.2000000000000003e-09
0.15748031496062992,3.6e-09,1.3e-09
0.17716535433070865,3.7e-09,1.3e-09
0.19685039370078738,4.2e-09,1.2e-09
0.21653543307086615,4.1e-09,1.1000000000000001e-09
0.23622047244094488,4.3000000000000005e-09,1.3e-09
0.25590551181102361,4.3000000000000005e-09,1.7000000000000001e-09
0.27559055118110237,4.6e-09,1.5e-09
0.29527559055118108,4.9e-09,1.7000000000000001e-09
0.31496062992125984,4.3000000000000005e-09,2e-09
0.3346456692913386,4.8e-09,3.6e-09
0.3543307086614173,5.2e-09,6.7000000000000004e-09
0.37401574803149606,5.8e-09,1.26e-08
0.39370078740157477,5.9e-09,2.42e-08
0.41338582677165353,6.8000000000000005e-09,4.5500000000000004e-08
0.43307086614173229,8e-09,7.88e-08
0.452755905511811,8.4e-09,1.359e-07
0.47244094488188976,6.7000000000000004e-09,2.26e-07
0.49212598425196852,7.500000000000001e-09,3.2600000000000003e-07
0.51181102362204722,1.09e-08,4.4600000000000005e-07
0.53149606299212593,1.18e-08,5.730000000000001e-07
0.55118110236220474,1.3e-08,7.09e-07
0.57086614173228345,1.45e-08,8.57e-07
0.59055118110236215,1.57e-08,1.012e-06
0.61023622047244097,1.86e-08,1.173e-06
0.62992125984251968,1.85e-08,1.343e-06
0.64960629921259838,2.04e-08,1.509e-06
0.6692913385826772,2.16e-08,1.6790000000000001e-06
0.6889763779527559,2.34e-08,1.8460000000000002e-06
0.70866141732283461,2.38e-08,2.07e-06
0.72834645669291342,2.5000000000000002e-08,2.25e-06
0.74803149606299213,2.77e-08,2.43e-06
0.76771653543307083,2.89e-08,2.61e-06
0.78740157480314954,2.93e-08,2.78e-06
0.80708661417322836,3.04e-08,2.96e-06
0.82677165354330706,3.17e-08,3.14e-06
0.84645669291338577,3.24e-08,3.32e-06
0.86614173228346458,3.46e-08,3.5e-06
0.88582677165354329,3.51e-08,3.68e-06
0.90551181102362199,3.3000000000000004e-08,3.87e-06
0.92519685039370081,3.3000000000000004e-08,4.05e-06
0.94488188976377951,3.9000000000000005e-08,4.23e-06
0.96456692913385822,3.8e-08,4.42e-06
0.98425196850393704,4e-08,4.61e-06
1.0039370078740157,4.1e-08,4.79e-06
1.0236220472440944,4.3e-08,4.98e-06
1.0433070866141732,4.2000000000000006e-08,5.1700000000000005e-06
1.0629921259842519,4.3e-08,5.3500000000000004e-06
1.0826771653543308,4.5000000000000006e-08,5.53e-06
1.1023622047244095,4.9e-08,5.72e-06
1.1220472440944882,4.9e-08,5.91e-06
1.1417322834645669,4.9e-08,6.1e-06
1.1614173228346456,5.0000000000000004e-08,6.29e-06
1.1811023622047243,5.2e-08,6.48e-06
1.2007874015748032,5.2e-08,6.66e-06
1.2204724409448819,5.6000000000000005e-08,6.8500000000000005e-06
1.2401574803149606,5.6000000000000005e-08,7.04e-06
1.2598425196850394,6.1e-08,7.23e-06
1.2795275590551181,6.1e-08,7.42e-06
1.2992125984251968,6.000000000000001e-08,7.6e-06
1.3188976377952755,6.000000000000001e-08,7.79e-06
1.3385826771653544,6.2e-08,7.97e-06
1.3582677165354331,6.300000000000001e-08,8.17e-06
1.3779527559055118,6.5e-08,8.36e-06
1.3976377952755905,6.5e-08,8.55e-06
1.4173228346456692,6.600000000000001e-08,8.740000000000001e-06
1.4370078740157479,6.8e-08,8.920000000000001e-06
1.4566929133858268,6.8e-08,9.110000000000001e-06
1.4763779527559056,7.200000000000001e-08,9.3e-06
1.4960629921259843,7.500000000000001e-08,9.49e-06
1.515748031496063,7.4e-08,9.69e-06
1.5354330708661417,7.6e-08,9.89e-06
1.5551181102362204,7.3e-08,1.008e-05
1.5748031496062991,7.500000000000001e-08,1.027e-05
1.594488188976378,7.6e-08,1.046e-05
1.6141732283464567,7.9e-08,1.065e-05
1.6338582677165354,8.100000000000001e-08,1.084e-05
1.6535433070866141,8.2e-08,1.103e-05
1.6732283464566928,8.2e-08,1.1220000000000001e-05
1.6929133858267715,8.3e-08,1.1410000000000001e-05
1.7125984251968505,8.400000000000001e-08,1.16e-05
1.7322834645669292,8.500000000000001e-08,1.179e-05
1.7519685039370079,9.100000000000001e-08,1.199e-05
1.7716535433070866,8.800000000000001e-08,1.218e-05
1.7913385826771653,8.9e-08,1.238e-05
1.811023622047244,9.100000000000001e-08,1.256e-05
1.8307086614173229,9.2e-08,1.275e-05
1.8503937007874016,9.300000000000001e-08,1.294e-05
1.8700787401574803,9.400000000000001e-08,1.313e-05
1.889763779527559,9.9e-08,1.332e-05
1.9094488188976377,9.9e-08,1.3510000000000001e-05
1.9291338582677164,9.700000000000001e-08,1.3700000000000001e-05
1.9488188976377951,9.9e-08,1.389e-05
1.9685039370078741,1.02e-07,1.408e-05
1.9881889763779528,1.02e-07,1.426e-05
2.0078740157480315,1.02e-07,1.452e-05
2.0275590551181102,1.0300000000000001e-07,1.472e-05
2.0472440944881889,1.08e-07,1.491e-05
2.0669291338582676,1.08e-07,1.5100000000000001e-05
2.0866141732283463,1.08e-07,1.53e-05
2.106299212598425,1.05e-07,1.548e-05
2.1259842519685037,1.1200000000000001e-07,1.567e-05
2.1456692913385829,1.14e-07,1.586e-05
2.1653543307086616,1.1200000000000001e-07,1.604e-05
2.1850393700787403,1.11e-07,1.624e-05
2.204724409448819,1.1800000000000001e-07,1.6440000000000002e-05
2.2244094488188977,1.14e-07,1.662e-05
2.2440944881889764,1.17e-07,1.682e-05
2.2637795275590551,1.21e-07,1.702e-05
2.2834645669291338,1.21e-07,1.721e-05
2.3031496062992125,1.2000000000000002e-07,1.741e-05
2.3228346456692912,1.22e-07,1.76e-05
2.3425196850393699,1.28e-07,1.779e-05
2.3622047244094486,1.23e-07,1.797e-05
2.3818897637795273,1.23e-07,1.816e-05
2.4015748031496065,1.2500000000000002e-07,1.835e-05
2.4212598425196852,1.31e-07,1.8540000000000002e-05
2.4409448818897639,1.29e-07,1.8730000000000002e-05
2.4606299212598426,1.27e-07,1.893e-05
2.4803149606299213,1.3e-07,1.912e-05
2.5,1.35e-07,1.931e-05
2.5196850393700787,1.29e-07,1.951e-05
2.5393700787401574,1.3800000000000002e-07,1.97e-05
2.5590551181102361,1.41e-07,1.99e-05
2.5787401574803148,1.41e-07,2.1099999999999998e-05
2.5984251968503935,1.37e-07,2.12e-05
2.6181102362204722,1.4500000000000001e-07,2.14e-05
2.6377952755905509,1.4400000000000002e-07,2.16e-05
2.6574803149606301,1.4500000000000001e-07,2.1799999999999998e-05
2.6771653543307088,1.4500000000000001e-07,2.2e-05
2.6968503937007875,1.4500000000000001e-07,2.2199999999999998e-05
2.7165354330708662,1.48e-07,2.24e-05
2.7362204724409449,1.49e-07,2.2499999999999998e-05
2.7559055118110236,1.52e-07,2.28e-05
2.7755905511811023,1.5600000000000002e-07,2.2899999999999998e-05
2.795275590551181,1.53e-07,2.31e-05
2.8149606299212597,1.5000000000000002e-07,2.33e-05
2.8346456692913384,1.6e-07,2.35e-05
2.8543307086614171,1.5700000000000002e-07,2.37e-05
2.8740157480314958,1.58e-07,2.3899999999999998e-05
2.8937007874015745,1.61e-07,2.41e-05
2.9133858267716537,1.58e-07,2.4299999999999998e-05
2.9330708661417324,1.6200000000000002e-07,2.45e-05
2.9527559055118111,1.6200000000000002e-07,2.4699999999999997e-05
2.9724409448818898,1.64e-07,2.49e-05
2.9921259842519685,1.6900000000000002e-07,2.51e-05
3.0118110236220472,1.65e-07,2.53e-05
3.0314960629921259,1.67e-07,2.55e-05
3.0511811023622046,1.66e-07,2.5699999999999998e-05
3.0708661417322833,1.73e-07,2.59e-05
3.090551181102362,1.72e-07,2.6099999999999997e-05
3.1102362204724407,1.73e-07,2.63e-05
3.1299212598425195,1.7500000000000002e-07,2.6399999999999998e-05
3.1496062992125982,1.73e-07,2.66e-05
3.1692913385826773,1.8000000000000002e-07,2.6799999999999998e-05
3.188976377952756,1.8000000000000002e-07,2.7e-05
3.2086614173228347,1.77e-07,2.7199999999999997e-05
3.2283464566929134,1.79e-07,2.74e-05
3.2480314960629921,1.79e-07,2.76e-05
3.2677165354330708,1.8000000000000002e-07,2.7799999999999998e-05
3.2874015748031495,1.8200000000000002e-07,2.8e-05
3.3070866141732282,1.8600000000000002e-07,2.8199999999999998e-05
3.326771653543307,1.85e-07,2.84e-05
3.3464566929133857,1.84e-07,2.8599999999999997e-05
3.3661417322834644,1.84e-07,2.88e-05
3.3858267716535431,1.83e-07,2.9e-05
3.4055118110236222,1.8700000000000002e-07,2.91e-05
3.4251968503937009,1.89e-07,2.9299999999999997e-05
3.4448818897637796,1.9400000000000002e-07,2.95e-05
3.4645669291338583,1.91e-07,2.97e-05
3.484251968503937,1.95e-07,2.99e-05
3.5039370078740157,1.9200000000000003e-07,3.01e-05
3.5236220472440944,1.9300000000000002e-07,3.0299999999999998e-05
3.5433070866141732,2.02e-07,3.05e-05
3.5629921259842519,2.0000000000000002e-07,3.0799999999999996e-05
3.5826771653543306,1.97e-07,3.09e-05
3.6023622047244093,2.01e-07,3.11e-05
3.622047244094488,1.97e-07,3.13e-05
3.6417322834645667,2.01e-07,3.15e-05
3.6614173228346458,2.09e-07,3.17e-05
3.6811023622047245,2.02e-07,3.1899999999999996e-05
3.7007874015748032,2.01e-07,3.21e-05
3.7204724409448819,2.0500000000000002e-07,3.23e-05
3.7401574803149606,2.1300000000000001e-07,3.24e-05
3.7598425196850394,2.1e-07,3.26e-05
3.7795275590551181,2.1200000000000002e-07,3.28e-05
3.7992125984251968,2.1200000000000002e-07,3.2999999999999996e-05
3.8188976377952755,2.1700000000000002e-07,3.32e-05
3.8385826771653542,2.2e-07,3.34e-05
3.8582677165354329,2.14e-07,3.36e-05
3.8779527559055116,2.1100000000000002e-07,3.38e-05
3.8976377952755903,2.16e-07,3.4e-05
3.9173228346456694,2.1300000000000001e-07,3.42e-05
3.9370078740157481,2.2400000000000002e-07,3.4399999999999996e-05
3.9566929133858268,2.2500000000000002e-07,3.46e-05
3.9763779527559056,2.2500000000000002e-07,3.48e-05
3.9960629921259843,2.28e-07,3.49e-05
4.015748031496063,2.26e-07,3.53e-05
4.0354330708661417,2.2400000000000002e-07,3.5499999999999996e-05
4.0551181102362204,2.32e-07,3.57e-05
4.0748031496062991,2.3500000000000003e-07,3.59e-05
4.0944881889763778,2.2900000000000003e-07,3.6099999999999997e-05
4.1141732283464565,2.32e-07,3.63e-05
4.1338582677165352,2.33e-07,3.65e-05
4.1535433070866139,2.3100000000000002e-07,3.6599999999999995e-05
4.1732283464566926,2.39e-07,3.68e-05
4.1929133858267713,2.33e-07,3.7e-05
4.21259842519685,2.4500000000000004e-07,3.7199999999999996e-05
4.2322834645669287,2.42e-07,3.74e-05
4.2519685039370074,2.39e-07,3.76e-05
4.2716535433070861,2.4000000000000003e-07,3.78e-05
4.2913385826771657,2.4700000000000003e-07,3.7999999999999995e-05
4.3110236220472444,2.46e-07,3.82e-05
4.3307086614173231,2.51e-07,3.84e-05
4.3503937007874018,2.44e-07,3.8599999999999996e-05
4.3700787401574805,2.5200000000000003e-07,3.88e-05
4.3897637795275593,2.5000000000000004e-07,3.9e-05
4.409448818897638,2.5200000000000003e-07,3.92e-05
4.4291338582677167,2.55e-07,3.9399999999999995e-05
4.4488188976377954,2.55e-07,3.96e-05
4.4685039370078741,2.5700000000000004e-07,3.98e-05
4.4881889763779528,2.5700000000000004e-07,3.9999999999999996e-05
4.5078740157480315,2.56e-07,4.02e-05
4.5275590551181102,2.5900000000000003e-07,4.04e-05
4.5472440944881889,2.5900000000000003e-07,4.06e-05
4.5669291338582676,2.66e-07,4.0799999999999996e-05
4.5866141732283463,2.67e-07,4.1e-05
4.606299212598425,2.63e-07,4.12e-05
4.6259842519685037,2.65e-07,4.13e-05
4.6456692913385824,2.65e-07,4.15e-05
4.6653543307086611,2.65e-07,4.17e-05
4.6850393700787398,2.73e-07,4.1899999999999995e-05
4.7047244094488185,2.75e-07,4.21e-05
4.7244094488188972,2.67e-07,4.23e-05
4.7440944881889759,2.6900000000000004e-07,4.2499999999999996e-05
4.7637795275590546,2.7e-07,4.27e-05
4.7834645669291334,2.8100000000000004e-07,4.29e-05
4.8031496062992129,2.8100000000000004e-07,4.31e-05
4.8228346456692917,2.7600000000000004e-07,4.3299999999999995e-05
4.8425196850393704,2.74e-07,4.35e-05
4.8622047244094491,2.79e-07,4.37e-05
4.8818897637795278,2.7600000000000004e-07,4.3899999999999996e-05
4.9015748031496065,2.75e-07,4.41e-05
4.9212598425196852,2.77e-07,4.43e-05
4.9409448818897639,2.87e-07,4.4399999999999995e-05
4.9606299212598426,2.8800000000000004e-07,4.46e-05
4.9803149606299213,2.8300000000000003e-07,4.48e-05
5.0,2.8100000000000004e-07,4.51e-05
