V_in(Ch1),I_b(Ch1),I_e(Ch2)
0.34999999999999998,1.17e-08,6.000000000000001e-05
0.35177165354330708,9.3e-09,6.000000000000001e-05
0.35354330708661413,6.8000000000000005e-09,6.000000000000001e-05
0.35531496062992124,6.9000000000000006e-09,6.000000000000001e-05
0.35708661417322834,6.4e-09,6.000000000000001e-05
0.3588582677165354,6.2e-09,6.000000000000001e-05
0.3606299212598425,6.2e-09,6.000000000000001e-05
0.36240157480314961,5.5000000000000004e-09,6.000000000000001e-05
0.36417322834645666,5.4e-09,6.000000000000001e-05
0.36594488188976376,6.1e-09,6.000000000000001e-05
0.36771653543307087,6e-09,6.000000000000001e-05
0.36948818897637792,6.3e-09,6.000000000000001e-05
0.37125984251968502,6.8000000000000005e-09,6.000000000000001e-05
0.37303149606299213,7.000000000000001e-09,6.000000000000001e-05
0.37480314960629918,7.3e-09,6.000000000000001e-05
0.37657480314960629,7.500000000000001e-09,6.000000000000001e-05
0.37834645669291339,8e-09,6.000000000000001e-05
0.38011811023622044,8.7e-09,6.000000000000001e-05
0.38188976377952755,8.2e-09,6.000000000000001e-05
0.38366141732283465,8.9e-09,6.000000000000001e-05
0.3854330708661417,1.0100000000000001e-08,6.000000000000001e-05
0.38720472440944881,1.0100000000000001e-08,6.000000000000001e-05
0.38897637795275586,1.13e-08,6.000000000000001e-05
0.39074803149606296,1.1000000000000001e-08,6.000000000000001e-05
0.39251968503937007,1.24e-08,6.000000000000001e-05
0.39429133858267718,1.2700000000000001e-08,6.000000000000001e-05
0.39606299212598423,1.31e-08,6.000000000000001e-05
0.39783464566929133,1.51e-08,6.000000000000001e-05
0.39960629921259838,1.52e-08,6.000000000000001e-05
0.40137795275590549,1.7e-08,6.000000000000001e-05
0.40314960629921259,1.73e-08,6.000000000000001e-05
0.4049212598425197,1.89e-08,6.000000000000001e-05
0.40669291338582675,2.01e-08,6.000000000000001e-05
0.40846456692913385,2.1300000000000002e-08,6.000000000000001e-05
0.4102362204724409,2.3e-08,6.000000000000001e-05
0.41200787401574801,2.4300000000000003e-08,6.000000000000001e-05
0.41377952755905512,2.5700000000000002e-08,6.000000000000001e-05
0.41555118110236222,2.7600000000000002e-08,6.000000000000001e-05
0.41732283464566927,3.05e-08,6.000000000000001e-05
0.41909448818897638,3.13e-08,6.000000000000001e-05
0.42086614173228343,3.36e-08,6.000000000000001e-05
0.42263779527559053,3.53e-08,6.000000000000001e-05
0.42440944881889764,3.7400000000000004e-08,6.000000000000001e-05
0.42618110236220474,4.0300000000000004e-08,6.000000000000001e-05
0.42795275590551179,4.32e-08,6.000000000000001e-05
0.4297244094488189,4.54e-08,6.000000000000001e-05
0.43149606299212595,4.9e-08,6.000000000000001e-05
