V_in(Ch1),I_b(Ch1),I_e(Ch2)
0.34999999999999998,1.18e-08,6.000000000000001e-05
0.35216535433070861,9.900000000000001e-09,6.000000000000001e-05
0.3543307086614173,7.6e-09,6.000000000000001e-05
0.35649606299212594,7.4e-09,6.000000000000001e-05
0.35866141732283463,6.2e-09,6.000000000000001e-05
0.36082677165354327,6e-09,6.000000000000001e-05
0.36299212598425196,6.7000000000000004e-09,6.000000000000001e-05
0.36515748031496059,6.7000000000000004e-09,6.000000000000001e-05
0.36732283464566928,6.3e-09,6.000000000000001e-05
0.36948818897637792,7.2e-09,6.000000000000001e-05
0.37165354330708661,6.9000000000000006e-09,6.000000000000001e-05
0.37381889763779524,8.2e-09,6.000000000000001e-05
0.37598425196850394,7.8e-09,6.000000000000001e-05
0.37814960629921257,8.3e-09,6.000000000000001e-05
0.38031496062992126,9.1e-09,6.000000000000001e-05
0.3824803149606299,9.5e-09,6.000000000000001e-05
0.38464566929133859,1e-08,6.000000000000001e-05
0.38681102362204722,1.08e-08,6.000000000000001e-05
0.38897637795275586,1.2e-08,6.000000000000001e-05
0.39114173228346455,1.17e-08,6.000000000000001e-05
0.39330708661417318,1.3800000000000001e-08,6.000000000000001e-05
0.39547244094488188,1.46e-08,6.000000000000001e-05
0.39763779527559051,1.59e-08,6.000000000000001e-05
0.3998031496062992,1.67e-08,6.000000000000001e-05
0.40196850393700784,1.73e-08,6.000000000000001e-05
0.40413385826771653,1.8700000000000002e-08,6.000000000000001e-05
0.40629921259842516,2.1300000000000002e-08,6.000000000000001e-05
0.40846456692913385,2.25e-08,6.000000000000001e-05
0.41062992125984249,2.38e-08,6.000000000000001e-05
0.41279527559055118,2.62e-08,6.000000000000001e-05
0.41496062992125982,2.84e-08,6.000000000000001e-05
0.41712598425196845,3.02e-08,6.000000000000001e-05
0.41929133858267714,3.32e-08,6.000000000000001e-05
0.42145669291338583,3.53e-08,6.000000000000001e-05
0.42362204724409447,3.8200000000000005e-08,6.000000000000001e-05
0.4257874015748031,4.2e-08,6.000000000000001e-05
0.42795275590551179,4.5500000000000004e-08,6.000000000000001e-05
0.43011811023622043,4.91e-08,6.000000000000001e-05
0.43228346456692912,5.2200000000000004e-08,5e-05
0.43444881889763776,5.6700000000000005e-08,6.000000000000001e-05
0.43661417322834645,6.1e-08,5e-05
0.43877952755905508,6.76e-08,5e-05
0.44094488188976377,7.19e-08,5e-05
0.44311023622047241,7.79e-08,5e-05
0.44527559055118104,8.53e-08,5e-05
0.44744094488188974,9.100000000000001e-08,5e-05
0.44960629921259843,9.87e-08,5e-05
0.45177165354330706,1.0880000000000001e-07,5e-05
0.4539370078740157,1.1620000000000001e-07,5e-05
0.45610236220472439,1.265e-07,5e-05
0.45826771653543308,1.396e-07,5e-05
0.46043307086614171,1.512e-07,5e-05
0.46259842519685035,1.6260000000000001e-07,5e-05
0.46476377952755904,1.781e-07,5e-05
0.46692913385826768,1.97e-07,6.000000000000001e-05
