v1	V(v_1)	V(v_2)	I(V3)
-6.259999999999997e-001	1.874000e+000	2.500000e+000	-4.696627e-005
-6.249999999999997e-001	1.875000e+000	2.500000e+000	-4.687500e-005
-6.239999999999997e-001	1.876000e+000	2.500000e+000	-4.678367e-005
-6.229999999999997e-001	1.877000e+000	2.500000e+000	-4.669229e-005
-6.219999999999997e-001	1.878000e+000	2.500000e+000	-4.660086e-005
-6.209999999999997e-001	1.879000e+000	2.500000e+000	-4.650939e-005
-6.199999999999997e-001	1.880000e+000	2.500000e+000	-4.641787e-005
-6.189999999999997e-001	1.881000e+000	2.500000e+000	-4.632630e-005
-6.179999999999997e-001	1.882000e+000	2.500000e+000	-4.623469e-005
-6.169999999999997e-001	1.883000e+000	2.500000e+000	-4.614303e-005
-6.159999999999997e-001	1.884000e+000	2.500000e+000	-4.605133e-005
-6.149999999999997e-001	1.885000e+000	2.500000e+000	-4.595960e-005
-6.139999999999997e-001	1.886000e+000	2.500000e+000	-4.586782e-005
-6.129999999999997e-001	1.887000e+000	2.500000e+000	-4.577600e-005
-6.119999999999997e-001	1.888000e+000	2.500000e+000	-4.568415e-005
-6.109999999999997e-001	1.889000e+000	2.500000e+000	-4.559226e-005
-6.099999999999997e-001	1.890000e+000	2.500000e+000	-4.550033e-005
-6.089999999999997e-001	1.891000e+000	2.500000e+000	-4.540837e-005
-6.079999999999997e-001	1.892000e+000	2.500000e+000	-4.531639e-005
-6.069999999999997e-001	1.893000e+000	2.500000e+000	-4.522437e-005
-6.059999999999997e-001	1.894000e+000	2.500000e+000	-4.513232e-005
-6.049999999999997e-001	1.895000e+000	2.500000e+000	-4.504024e-005
-6.039999999999997e-001	1.896000e+000	2.500000e+000	-4.494814e-005
-6.029999999999997e-001	1.897000e+000	2.500000e+000	-4.485602e-005
-6.019999999999997e-001	1.898000e+000	2.500000e+000	-4.476387e-005
-6.009999999999997e-001	1.899000e+000	2.500000e+000	-4.467170e-005
-5.999999999999996e-001	1.900000e+000	2.500000e+000	-4.457951e-005
-5.989999999999996e-001	1.901000e+000	2.500000e+000	-4.448730e-005
-5.979999999999996e-001	1.902000e+000	2.500000e+000	-4.439508e-005
-5.969999999999996e-001	1.903000e+000	2.500000e+000	-4.430284e-005
-5.959999999999996e-001	1.904000e+000	2.500000e+000	-4.421059e-005
-5.949999999999996e-001	1.905000e+000	2.500000e+000	-4.411832e-005
-5.939999999999996e-001	1.906000e+000	2.500000e+000	-4.402604e-005
-5.929999999999996e-001	1.907000e+000	2.500000e+000	-4.393376e-005
-5.919999999999996e-001	1.908000e+000	2.500000e+000	-4.384147e-005
-5.909999999999996e-001	1.909000e+000	2.500000e+000	-4.374917e-005
-5.899999999999996e-001	1.910000e+000	2.500000e+000	-4.365687e-005
-5.889999999999996e-001	1.911000e+000	2.500000e+000	-4.356456e-005
-5.879999999999996e-001	1.912000e+000	2.500000e+000	-4.347225e-005
-5.869999999999996e-001	1.913000e+000	2.500000e+000	-4.337994e-005
-5.859999999999996e-001	1.914000e+000	2.500000e+000	-4.328763e-005
-5.849999999999996e-001	1.915000e+000	2.500000e+000	-4.319532e-005
-5.839999999999996e-001	1.916000e+000	2.500000e+000	-4.310302e-005
-5.829999999999996e-001	1.917000e+000	2.500000e+000	-4.301072e-005
-5.819999999999996e-001	1.918000e+000	2.500000e+000	-4.291842e-005
-5.809999999999996e-001	1.919000e+000	2.500000e+000	-4.282613e-005
-5.799999999999996e-001	1.920000e+000	2.500000e+000	-4.273386e-005
-5.789999999999996e-001	1.921000e+000	2.500000e+000	-4.264159e-005
-5.779999999999996e-001	1.922000e+000	2.500000e+000	-4.254933e-005
-5.769999999999996e-001	1.923000e+000	2.500000e+000	-4.245708e-005
-5.759999999999996e-001	1.924000e+000	2.500000e+000	-4.236484e-005
-5.749999999999996e-001	1.925000e+000	2.500000e+000	-4.227262e-005
-5.739999999999996e-001	1.926000e+000	2.500000e+000	-4.218041e-005
-5.729999999999996e-001	1.927000e+000	2.500000e+000	-4.208822e-005
-5.719999999999996e-001	1.928000e+000	2.500000e+000	-4.199605e-005
-5.709999999999996e-001	1.929000e+000	2.500000e+000	-4.190389e-005
-5.699999999999996e-001	1.930000e+000	2.500000e+000	-4.181175e-005
-5.689999999999996e-001	1.931000e+000	2.500000e+000	-4.171963e-005
-5.679999999999996e-001	1.932000e+000	2.500000e+000	-4.162753e-005
-5.669999999999996e-001	1.933000e+000	2.500000e+000	-4.153546e-005
-5.659999999999996e-001	1.934000e+000	2.500000e+000	-4.144340e-005
-5.649999999999996e-001	1.935000e+000	2.500000e+000	-4.135137e-005
-5.639999999999996e-001	1.936000e+000	2.500000e+000	-4.125936e-005
-5.629999999999996e-001	1.937000e+000	2.500000e+000	-4.116737e-005
-5.619999999999996e-001	1.938000e+000	2.500000e+000	-4.107541e-005
-5.609999999999996e-001	1.939000e+000	2.500000e+000	-4.098348e-005
-5.599999999999996e-001	1.940000e+000	2.500000e+000	-4.089157e-005
-5.589999999999996e-001	1.941000e+000	2.500000e+000	-4.079968e-005
-5.579999999999996e-001	1.942000e+000	2.500000e+000	-4.070783e-005
-5.569999999999996e-001	1.943000e+000	2.500000e+000	-4.061601e-005
-5.559999999999996e-001	1.944000e+000	2.500000e+000	-4.052421e-005
-5.549999999999996e-001	1.945000e+000	2.500000e+000	-4.043244e-005
-5.539999999999996e-001	1.946000e+000	2.500000e+000	-4.034071e-005
-5.529999999999996e-001	1.947000e+000	2.500000e+000	-4.024900e-005
-5.519999999999996e-001	1.948000e+000	2.500000e+000	-4.015732e-005
-5.509999999999996e-001	1.949000e+000	2.500000e+000	-4.006568e-005
-5.499999999999996e-001	1.950000e+000	2.500000e+000	-3.997407e-005
-5.489999999999996e-001	1.951000e+000	2.500000e+000	-3.988249e-005
-5.479999999999996e-001	1.952000e+000	2.500000e+000	-3.979095e-005
-5.469999999999996e-001	1.953000e+000	2.500000e+000	-3.969944e-005
-5.459999999999996e-001	1.954000e+000	2.500000e+000	-3.960796e-005
-5.449999999999996e-001	1.955000e+000	2.500000e+000	-3.951652e-005
-5.439999999999996e-001	1.956000e+000	2.500000e+000	-3.942511e-005
-5.429999999999996e-001	1.957000e+000	2.500000e+000	-3.933374e-005
-5.419999999999996e-001	1.958000e+000	2.500000e+000	-3.924240e-005
-5.409999999999996e-001	1.959000e+000	2.500000e+000	-3.915111e-005
-5.399999999999996e-001	1.960000e+000	2.500000e+000	-3.905984e-005
-5.389999999999996e-001	1.961000e+000	2.500000e+000	-3.896861e-005
-5.379999999999996e-001	1.962000e+000	2.500000e+000	-3.887743e-005
-5.369999999999996e-001	1.963000e+000	2.500000e+000	-3.878628e-005
-5.359999999999996e-001	1.964000e+000	2.500000e+000	-3.869517e-005
-5.349999999999996e-001	1.965000e+000	2.500000e+000	-3.860409e-005
-5.339999999999996e-001	1.966000e+000	2.500000e+000	-3.851306e-005
-5.329999999999996e-001	1.967000e+000	2.500000e+000	-3.842206e-005
-5.319999999999996e-001	1.968000e+000	2.500000e+000	-3.833111e-005
-5.309999999999996e-001	1.969000e+000	2.500000e+000	-3.824019e-005
-5.299999999999996e-001	1.970000e+000	2.500000e+000	-3.814931e-005
-5.289999999999996e-001	1.971000e+000	2.500000e+000	-3.805848e-005
-5.279999999999996e-001	1.972000e+000	2.500000e+000	-3.796768e-005
-5.269999999999996e-001	1.973000e+000	2.500000e+000	-3.787693e-005
-5.259999999999996e-001	1.974000e+000	2.500000e+000	-3.778621e-005
-5.249999999999996e-001	1.975000e+000	2.500000e+000	-3.769554e-005
-5.239999999999996e-001	1.976000e+000	2.500000e+000	-3.760491e-005
-5.229999999999996e-001	1.977000e+000	2.500000e+000	-3.751432e-005
-5.219999999999996e-001	1.978000e+000	2.500000e+000	-3.742378e-005
-5.209999999999996e-001	1.979000e+000	2.500000e+000	-3.733327e-005
-5.199999999999996e-001	1.980000e+000	2.500000e+000	-3.724281e-005
-5.189999999999996e-001	1.981000e+000	2.500000e+000	-3.715240e-005
-5.179999999999996e-001	1.982000e+000	2.500000e+000	-3.706203e-005
-5.169999999999996e-001	1.983000e+000	2.500000e+000	-3.697169e-005
-5.159999999999996e-001	1.984000e+000	2.500000e+000	-3.688141e-005
-5.149999999999996e-001	1.985000e+000	2.500000e+000	-3.679116e-005
-5.139999999999996e-001	1.986000e+000	2.500000e+000	-3.670097e-005
-5.129999999999996e-001	1.987000e+000	2.500000e+000	-3.661081e-005
-5.119999999999996e-001	1.988000e+000	2.500000e+000	-3.652070e-005
-5.109999999999996e-001	1.989000e+000	2.500000e+000	-3.643064e-005
-5.099999999999996e-001	1.990000e+000	2.500000e+000	-3.634062e-005
-5.089999999999996e-001	1.991000e+000	2.500000e+000	-3.625064e-005
-5.079999999999996e-001	1.992000e+000	2.500000e+000	-3.616071e-005
-5.069999999999996e-001	1.993000e+000	2.500000e+000	-3.607083e-005
-5.059999999999996e-001	1.994000e+000	2.500000e+000	-3.598099e-005
-5.049999999999996e-001	1.995000e+000	2.500000e+000	-3.589120e-005
-5.039999999999996e-001	1.996000e+000	2.500000e+000	-3.580145e-005
-5.029999999999996e-001	1.997000e+000	2.500000e+000	-3.571176e-005
-5.019999999999996e-001	1.998000e+000	2.500000e+000	-3.562210e-005
-5.009999999999996e-001	1.999000e+000	2.500000e+000	-3.553250e-005
-4.999999999999996e-001	2.000000e+000	2.500000e+000	-3.544294e-005
-4.989999999999996e-001	2.001000e+000	2.500000e+000	-3.535343e-005
-4.979999999999996e-001	2.002000e+000	2.500000e+000	-3.526396e-005
-4.969999999999996e-001	2.003000e+000	2.500000e+000	-3.517454e-005
-4.959999999999996e-001	2.004000e+000	2.500000e+000	-3.508517e-005
-4.949999999999996e-001	2.005000e+000	2.500000e+000	-3.499585e-005
-4.939999999999996e-001	2.006000e+000	2.500000e+000	-3.490658e-005
-4.929999999999996e-001	2.007000e+000	2.500000e+000	-3.481735e-005
-4.919999999999996e-001	2.008000e+000	2.500000e+000	-3.472817e-005
-4.909999999999996e-001	2.009000e+000	2.500000e+000	-3.463905e-005
-4.899999999999996e-001	2.010000e+000	2.500000e+000	-3.454996e-005
-4.889999999999996e-001	2.011000e+000	2.500000e+000	-3.446093e-005
-4.879999999999996e-001	2.012000e+000	2.500000e+000	-3.437195e-005
-4.869999999999995e-001	2.013000e+000	2.500000e+000	-3.428302e-005
-4.859999999999995e-001	2.014000e+000	2.500000e+000	-3.419413e-005
-4.849999999999995e-001	2.015000e+000	2.500000e+000	-3.410529e-005
-4.839999999999995e-001	2.016000e+000	2.500000e+000	-3.401651e-005
-4.829999999999995e-001	2.017000e+000	2.500000e+000	-3.392777e-005
-4.819999999999995e-001	2.018000e+000	2.500000e+000	-3.383909e-005
-4.809999999999995e-001	2.019000e+000	2.500000e+000	-3.375045e-005
-4.799999999999995e-001	2.020000e+000	2.500000e+000	-3.366187e-005
-4.789999999999995e-001	2.021000e+000	2.500000e+000	-3.357333e-005
-4.779999999999995e-001	2.022000e+000	2.500000e+000	-3.348484e-005
-4.769999999999995e-001	2.023000e+000	2.500000e+000	-3.339641e-005
-4.759999999999995e-001	2.024000e+000	2.500000e+000	-3.330802e-005
-4.749999999999995e-001	2.025000e+000	2.500000e+000	-3.321969e-005
-4.739999999999995e-001	2.026000e+000	2.500000e+000	-3.313140e-005
-4.729999999999995e-001	2.027000e+000	2.500000e+000	-3.304317e-005
-4.719999999999995e-001	2.028000e+000	2.500000e+000	-3.295499e-005
-4.709999999999995e-001	2.029000e+000	2.500000e+000	-3.286686e-005
-4.699999999999995e-001	2.030000e+000	2.500000e+000	-3.277879e-005
-4.689999999999995e-001	2.031000e+000	2.500000e+000	-3.269076e-005
-4.679999999999995e-001	2.032000e+000	2.500000e+000	-3.260278e-005
-4.669999999999995e-001	2.033000e+000	2.500000e+000	-3.251486e-005
-4.659999999999995e-001	2.034000e+000	2.500000e+000	-3.242699e-005
-4.649999999999995e-001	2.035000e+000	2.500000e+000	-3.233917e-005
-4.639999999999995e-001	2.036000e+000	2.500000e+000	-3.225141e-005
-4.629999999999995e-001	2.037000e+000	2.500000e+000	-3.216369e-005
-4.619999999999995e-001	2.038000e+000	2.500000e+000	-3.207603e-005
-4.609999999999995e-001	2.039000e+000	2.500000e+000	-3.198842e-005
-4.599999999999995e-001	2.040000e+000	2.500000e+000	-3.190087e-005
-4.589999999999995e-001	2.041000e+000	2.500000e+000	-3.181336e-005
-4.579999999999995e-001	2.042000e+000	2.500000e+000	-3.172591e-005
-4.569999999999995e-001	2.043000e+000	2.500000e+000	-3.163852e-005
-4.559999999999995e-001	2.044000e+000	2.500000e+000	-3.155118e-005
-4.549999999999995e-001	2.045000e+000	2.500000e+000	-3.146389e-005
-4.539999999999995e-001	2.046000e+000	2.500000e+000	-3.137665e-005
-4.529999999999995e-001	2.047000e+000	2.500000e+000	-3.128947e-005
-4.519999999999995e-001	2.048000e+000	2.500000e+000	-3.120234e-005
-4.509999999999995e-001	2.049000e+000	2.500000e+000	-3.111527e-005
-4.499999999999995e-001	2.050000e+000	2.500000e+000	-3.102824e-005
-4.489999999999995e-001	2.051000e+000	2.500000e+000	-3.094128e-005
-4.479999999999995e-001	2.052000e+000	2.500000e+000	-3.085437e-005
-4.469999999999995e-001	2.053000e+000	2.500000e+000	-3.076751e-005
-4.459999999999995e-001	2.054000e+000	2.500000e+000	-3.068071e-005
-4.449999999999995e-001	2.055000e+000	2.500000e+000	-3.059396e-005
-4.439999999999995e-001	2.056000e+000	2.500000e+000	-3.050726e-005
-4.429999999999995e-001	2.057000e+000	2.500000e+000	-3.042063e-005
-4.419999999999995e-001	2.058000e+000	2.500000e+000	-3.033404e-005
-4.409999999999995e-001	2.059000e+000	2.500000e+000	-3.024751e-005
-4.399999999999995e-001	2.060000e+000	2.500000e+000	-3.016104e-005
-4.389999999999995e-001	2.061000e+000	2.500000e+000	-3.007463e-005
-4.379999999999995e-001	2.062000e+000	2.500000e+000	-2.998826e-005
-4.369999999999995e-001	2.063000e+000	2.500000e+000	-2.990196e-005
-4.359999999999995e-001	2.064000e+000	2.500000e+000	-2.981571e-005
-4.349999999999995e-001	2.065000e+000	2.500000e+000	-2.972951e-005
-4.339999999999995e-001	2.066000e+000	2.500000e+000	-2.964338e-005
-4.329999999999995e-001	2.067000e+000	2.500000e+000	-2.955729e-005
-4.319999999999995e-001	2.068000e+000	2.500000e+000	-2.947127e-005
-4.309999999999995e-001	2.069000e+000	2.500000e+000	-2.938530e-005
-4.299999999999995e-001	2.070000e+000	2.500000e+000	-2.929938e-005
-4.289999999999995e-001	2.071000e+000	2.500000e+000	-2.921353e-005
-4.279999999999995e-001	2.072000e+000	2.500000e+000	-2.912773e-005
-4.269999999999995e-001	2.073000e+000	2.500000e+000	-2.904198e-005
-4.259999999999995e-001	2.074000e+000	2.500000e+000	-2.895630e-005
-4.249999999999995e-001	2.075000e+000	2.500000e+000	-2.887067e-005
-4.239999999999995e-001	2.076000e+000	2.500000e+000	-2.878510e-005
-4.229999999999995e-001	2.077000e+000	2.500000e+000	-2.869959e-005
-4.219999999999995e-001	2.078000e+000	2.500000e+000	-2.861413e-005
-4.209999999999995e-001	2.079000e+000	2.500000e+000	-2.852873e-005
-4.199999999999995e-001	2.080000e+000	2.500000e+000	-2.844339e-005
-4.189999999999995e-001	2.081000e+000	2.500000e+000	-2.835810e-005
-4.179999999999995e-001	2.082000e+000	2.500000e+000	-2.827288e-005
-4.169999999999995e-001	2.083000e+000	2.500000e+000	-2.818771e-005
-4.159999999999995e-001	2.084000e+000	2.500000e+000	-2.810260e-005
-4.149999999999995e-001	2.085000e+000	2.500000e+000	-2.801755e-005
-4.139999999999995e-001	2.086000e+000	2.500000e+000	-2.793256e-005
-4.129999999999995e-001	2.087000e+000	2.500000e+000	-2.784763e-005
-4.119999999999995e-001	2.088000e+000	2.500000e+000	-2.776275e-005
-4.109999999999995e-001	2.089000e+000	2.500000e+000	-2.767793e-005
-4.099999999999995e-001	2.090000e+000	2.500000e+000	-2.759317e-005
-4.089999999999995e-001	2.091000e+000	2.500000e+000	-2.750848e-005
-4.079999999999995e-001	2.092000e+000	2.500000e+000	-2.742384e-005
-4.069999999999995e-001	2.093000e+000	2.500000e+000	-2.733926e-005
-4.059999999999995e-001	2.094000e+000	2.500000e+000	-2.725473e-005
-4.049999999999995e-001	2.095000e+000	2.500000e+000	-2.717027e-005
-4.039999999999995e-001	2.096000e+000	2.500000e+000	-2.708587e-005
-4.029999999999995e-001	2.097000e+000	2.500000e+000	-2.700153e-005
-4.019999999999995e-001	2.098000e+000	2.500000e+000	-2.691725e-005
-4.009999999999995e-001	2.099000e+000	2.500000e+000	-2.683302e-005
-3.999999999999995e-001	2.100000e+000	2.500000e+000	-2.674886e-005
-3.989999999999995e-001	2.101000e+000	2.500000e+000	-2.666475e-005
-3.979999999999995e-001	2.102000e+000	2.500000e+000	-2.658071e-005
-3.969999999999995e-001	2.103000e+000	2.500000e+000	-2.649673e-005
-3.959999999999995e-001	2.104000e+000	2.500000e+000	-2.641281e-005
-3.949999999999995e-001	2.105000e+000	2.500000e+000	-2.632895e-005
-3.939999999999995e-001	2.106000e+000	2.500000e+000	-2.624515e-005
-3.929999999999995e-001	2.107000e+000	2.500000e+000	-2.616141e-005
-3.919999999999995e-001	2.108000e+000	2.500000e+000	-2.607773e-005
-3.909999999999995e-001	2.109000e+000	2.500000e+000	-2.599411e-005
-3.899999999999995e-001	2.110000e+000	2.500000e+000	-2.591055e-005
-3.889999999999995e-001	2.111000e+000	2.500000e+000	-2.582706e-005
-3.879999999999995e-001	2.112000e+000	2.500000e+000	-2.574363e-005
-3.869999999999995e-001	2.113000e+000	2.500000e+000	-2.566025e-005
-3.859999999999995e-001	2.114000e+000	2.500000e+000	-2.557694e-005
-3.849999999999995e-001	2.115000e+000	2.500000e+000	-2.549369e-005
-3.839999999999995e-001	2.116000e+000	2.500000e+000	-2.541051e-005
-3.829999999999995e-001	2.117000e+000	2.500000e+000	-2.532738e-005
-3.819999999999995e-001	2.118000e+000	2.500000e+000	-2.524432e-005
-3.809999999999995e-001	2.119000e+000	2.500000e+000	-2.516132e-005
-3.799999999999995e-001	2.120000e+000	2.500000e+000	-2.507838e-005
-3.789999999999995e-001	2.121000e+000	2.500000e+000	-2.499550e-005
-3.779999999999995e-001	2.122000e+000	2.500000e+000	-2.491269e-005
-3.769999999999995e-001	2.123000e+000	2.500000e+000	-2.482994e-005
-3.759999999999995e-001	2.124000e+000	2.500000e+000	-2.474725e-005
-3.749999999999994e-001	2.125000e+000	2.500000e+000	-2.466463e-005
-3.739999999999994e-001	2.126000e+000	2.500000e+000	-2.458206e-005
-3.729999999999994e-001	2.127000e+000	2.500000e+000	-2.449956e-005
-3.719999999999994e-001	2.128000e+000	2.500000e+000	-2.441713e-005
-3.709999999999994e-001	2.129000e+000	2.500000e+000	-2.433475e-005
-3.699999999999994e-001	2.130000e+000	2.500000e+000	-2.425245e-005
-3.689999999999994e-001	2.131000e+000	2.500000e+000	-2.417020e-005
-3.679999999999994e-001	2.132000e+000	2.500000e+000	-2.408802e-005
-3.669999999999994e-001	2.133000e+000	2.500000e+000	-2.400590e-005
-3.659999999999994e-001	2.134000e+000	2.500000e+000	-2.392385e-005
-3.649999999999994e-001	2.135000e+000	2.500000e+000	-2.384186e-005
-3.639999999999994e-001	2.136000e+000	2.500000e+000	-2.375993e-005
-3.629999999999994e-001	2.137000e+000	2.500000e+000	-2.367807e-005
-3.619999999999994e-001	2.138000e+000	2.500000e+000	-2.359628e-005
-3.609999999999994e-001	2.139000e+000	2.500000e+000	-2.351454e-005
-3.599999999999994e-001	2.140000e+000	2.500000e+000	-2.343288e-005
-3.589999999999994e-001	2.141000e+000	2.500000e+000	-2.335127e-005
-3.579999999999994e-001	2.142000e+000	2.500000e+000	-2.326974e-005
-3.569999999999994e-001	2.143000e+000	2.500000e+000	-2.318826e-005
-3.559999999999994e-001	2.144000e+000	2.500000e+000	-2.310686e-005
-3.549999999999994e-001	2.145000e+000	2.500000e+000	-2.302551e-005
-3.539999999999994e-001	2.146000e+000	2.500000e+000	-2.294424e-005
-3.529999999999994e-001	2.147000e+000	2.500000e+000	-2.286303e-005
-3.519999999999994e-001	2.148000e+000	2.500000e+000	-2.278188e-005
-3.509999999999994e-001	2.149000e+000	2.500000e+000	-2.270080e-005
-3.499999999999994e-001	2.150000e+000	2.500000e+000	-2.261979e-005
-3.489999999999994e-001	2.151000e+000	2.500000e+000	-2.253884e-005
-3.479999999999994e-001	2.152000e+000	2.500000e+000	-2.245796e-005
-3.469999999999994e-001	2.153000e+000	2.500000e+000	-2.237714e-005
-3.459999999999994e-001	2.154000e+000	2.500000e+000	-2.229639e-005
-3.449999999999994e-001	2.155000e+000	2.500000e+000	-2.221571e-005
-3.439999999999994e-001	2.156000e+000	2.500000e+000	-2.213509e-005
-3.429999999999994e-001	2.157000e+000	2.500000e+000	-2.205454e-005
-3.419999999999994e-001	2.158000e+000	2.500000e+000	-2.197406e-005
-3.409999999999994e-001	2.159000e+000	2.500000e+000	-2.189365e-005
-3.399999999999994e-001	2.160000e+000	2.500000e+000	-2.181330e-005
-3.389999999999994e-001	2.161000e+000	2.500000e+000	-2.173302e-005
-3.379999999999994e-001	2.162000e+000	2.500000e+000	-2.165280e-005
-3.369999999999994e-001	2.163000e+000	2.500000e+000	-2.157266e-005
-3.359999999999994e-001	2.164000e+000	2.500000e+000	-2.149258e-005
-3.349999999999994e-001	2.165000e+000	2.500000e+000	-2.141257e-005
-3.339999999999994e-001	2.166000e+000	2.500000e+000	-2.133263e-005
-3.329999999999994e-001	2.167000e+000	2.500000e+000	-2.125275e-005
-3.319999999999994e-001	2.168000e+000	2.500000e+000	-2.117294e-005
-3.309999999999994e-001	2.169000e+000	2.500000e+000	-2.109321e-005
-3.299999999999994e-001	2.170000e+000	2.500000e+000	-2.101354e-005
-3.289999999999994e-001	2.171000e+000	2.500000e+000	-2.093394e-005
-3.279999999999994e-001	2.172000e+000	2.500000e+000	-2.085440e-005
-3.269999999999994e-001	2.173000e+000	2.500000e+000	-2.077494e-005
-3.259999999999994e-001	2.174000e+000	2.500000e+000	-2.069554e-005
-3.249999999999994e-001	2.175000e+000	2.500000e+000	-2.061622e-005
-3.239999999999994e-001	2.176000e+000	2.500000e+000	-2.053696e-005
-3.229999999999994e-001	2.177000e+000	2.500000e+000	-2.045778e-005
-3.219999999999994e-001	2.178000e+000	2.500000e+000	-2.037866e-005
-3.209999999999994e-001	2.179000e+000	2.500000e+000	-2.029961e-005
-3.199999999999994e-001	2.180000e+000	2.500000e+000	-2.022064e-005
-3.189999999999994e-001	2.181000e+000	2.500000e+000	-2.014173e-005
-3.179999999999994e-001	2.182000e+000	2.500000e+000	-2.006289e-005
-3.169999999999994e-001	2.183000e+000	2.500000e+000	-1.998412e-005
-3.159999999999994e-001	2.184000e+000	2.500000e+000	-1.990543e-005
-3.149999999999994e-001	2.185000e+000	2.500000e+000	-1.982680e-005
-3.139999999999994e-001	2.186000e+000	2.500000e+000	-1.974824e-005
-3.129999999999994e-001	2.187000e+000	2.500000e+000	-1.966976e-005
-3.119999999999994e-001	2.188000e+000	2.500000e+000	-1.959135e-005
-3.109999999999994e-001	2.189000e+000	2.500000e+000	-1.951300e-005
-3.099999999999994e-001	2.190000e+000	2.500000e+000	-1.943473e-005
-3.089999999999994e-001	2.191000e+000	2.500000e+000	-1.935653e-005
-3.079999999999994e-001	2.192000e+000	2.500000e+000	-1.927841e-005
-3.069999999999994e-001	2.193000e+000	2.500000e+000	-1.920035e-005
-3.059999999999994e-001	2.194000e+000	2.500000e+000	-1.912237e-005
-3.049999999999994e-001	2.195000e+000	2.500000e+000	-1.904445e-005
-3.039999999999994e-001	2.196000e+000	2.500000e+000	-1.896661e-005
-3.029999999999994e-001	2.197000e+000	2.500000e+000	-1.888885e-005
-3.019999999999994e-001	2.198000e+000	2.500000e+000	-1.881115e-005
-3.009999999999994e-001	2.199000e+000	2.500000e+000	-1.873353e-005
-2.999999999999994e-001	2.200000e+000	2.500000e+000	-1.865598e-005
-2.989999999999994e-001	2.201000e+000	2.500000e+000	-1.857851e-005
-2.979999999999994e-001	2.202000e+000	2.500000e+000	-1.850110e-005
-2.969999999999994e-001	2.203000e+000	2.500000e+000	-1.842378e-005
-2.959999999999994e-001	2.204000e+000	2.500000e+000	-1.834652e-005
-2.949999999999994e-001	2.205000e+000	2.500000e+000	-1.826934e-005
-2.939999999999994e-001	2.206000e+000	2.500000e+000	-1.819223e-005
-2.929999999999994e-001	2.207000e+000	2.500000e+000	-1.811520e-005
-2.919999999999994e-001	2.208000e+000	2.500000e+000	-1.803824e-005
-2.909999999999994e-001	2.209000e+000	2.500000e+000	-1.796136e-005
-2.899999999999994e-001	2.210000e+000	2.500000e+000	-1.788455e-005
-2.889999999999994e-001	2.211000e+000	2.500000e+000	-1.780782e-005
-2.879999999999994e-001	2.212000e+000	2.500000e+000	-1.773116e-005
-2.869999999999994e-001	2.213000e+000	2.500000e+000	-1.765458e-005
-2.859999999999994e-001	2.214000e+000	2.500000e+000	-1.757807e-005
-2.849999999999994e-001	2.215000e+000	2.500000e+000	-1.750164e-005
-2.839999999999994e-001	2.216000e+000	2.500000e+000	-1.742528e-005
-2.829999999999994e-001	2.217000e+000	2.500000e+000	-1.734900e-005
-2.819999999999994e-001	2.218000e+000	2.500000e+000	-1.727280e-005
-2.809999999999994e-001	2.219000e+000	2.500000e+000	-1.719667e-005
-2.799999999999994e-001	2.220000e+000	2.500000e+000	-1.712063e-005
-2.789999999999994e-001	2.221000e+000	2.500000e+000	-1.704465e-005
-2.779999999999994e-001	2.222000e+000	2.500000e+000	-1.696876e-005
-2.769999999999994e-001	2.223000e+000	2.500000e+000	-1.689295e-005
-2.759999999999994e-001	2.224000e+000	2.500000e+000	-1.681721e-005
-2.749999999999994e-001	2.225000e+000	2.500000e+000	-1.674155e-005
-2.739999999999994e-001	2.226000e+000	2.500000e+000	-1.666596e-005
-2.729999999999994e-001	2.227000e+000	2.500000e+000	-1.659046e-005
-2.719999999999994e-001	2.228000e+000	2.500000e+000	-1.651503e-005
-2.709999999999994e-001	2.229000e+000	2.500000e+000	-1.643969e-005
-2.699999999999994e-001	2.230000e+000	2.500000e+000	-1.636442e-005
-2.689999999999994e-001	2.231000e+000	2.500000e+000	-1.628924e-005
-2.679999999999994e-001	2.232000e+000	2.500000e+000	-1.621413e-005
-2.669999999999994e-001	2.233000e+000	2.500000e+000	-1.613910e-005
-2.659999999999994e-001	2.234000e+000	2.500000e+000	-1.606415e-005
-2.649999999999994e-001	2.235000e+000	2.500000e+000	-1.598929e-005
-2.639999999999994e-001	2.236000e+000	2.500000e+000	-1.591450e-005
-2.629999999999994e-001	2.237000e+000	2.500000e+000	-1.583980e-005
-2.619999999999993e-001	2.238000e+000	2.500000e+000	-1.576517e-005
-2.609999999999993e-001	2.239000e+000	2.500000e+000	-1.569063e-005
-2.599999999999993e-001	2.240000e+000	2.500000e+000	-1.561617e-005
-2.589999999999993e-001	2.241000e+000	2.500000e+000	-1.554179e-005
-2.579999999999993e-001	2.242000e+000	2.500000e+000	-1.546749e-005
-2.569999999999993e-001	2.243000e+000	2.500000e+000	-1.539328e-005
-2.559999999999993e-001	2.244000e+000	2.500000e+000	-1.531915e-005
-2.549999999999993e-001	2.245000e+000	2.500000e+000	-1.524510e-005
-2.539999999999993e-001	2.246000e+000	2.500000e+000	-1.517113e-005
-2.529999999999993e-001	2.247000e+000	2.500000e+000	-1.509725e-005
-2.519999999999993e-001	2.248000e+000	2.500000e+000	-1.502345e-005
-2.509999999999993e-001	2.249000e+000	2.500000e+000	-1.494974e-005
-2.499999999999993e-001	2.250000e+000	2.500000e+000	-1.487611e-005
