V_input,I_1
-0.29999999999999999,-1.3e-09
-0.29879759519038074,1.3e-09
-0.29759519038076149,5e-10
-0.29639278557114229,0.0
-0.29519038076152304,-4e-10
-0.29398797595190379,1.1000000000000001e-09
-0.29278557114228454,-6e-10
-0.29158316633266534,8e-10
-0.29038076152304609,-2e-09
-0.28917835671342684,-2.5e-09
-0.28797595190380759,9e-10
-0.28677354709418834,0.0
-0.28557114228456915,-1e-09
-0.2843687374749499,-3e-10
-0.28316633266533064,-4e-10
-0.28196392785571139,1e-10
-0.2807615230460922,-1.1000000000000001e-09
-0.27955911823647295,-8e-10
-0.2783567134268537,-1.5e-09
-0.27715430861723445,-2.1e-09
-0.2759519038076152,-1e-10
-0.274749498997996,7.000000000000001e-10
-0.27354709418837675,8e-10
-0.2723446893787575,-2.2000000000000003e-09
-0.27114228456913825,-4e-10
-0.26993987975951905,-4e-10
-0.2687374749498998,4e-10
-0.26753507014028055,-1.3e-09
-0.2663326653306613,0.0
-0.26513026052104205,1.3e-09
-0.26392785571142285,-9e-10
-0.2627254509018036,-1.1000000000000001e-09
-0.26152304609218435,-9e-10
-0.2603206412825651,-3e-10
-0.25911823647294591,5e-10
-0.25791583166332666,3e-10
-0.2567134268537074,9e-10
-0.25551102204408815,-6e-10
-0.25430861723446896,2.4e-09
-0.25310621242484971,3e-10
-0.25190380761523046,1.4000000000000001e-09
-0.25070140280561121,2.7e-09
-0.24949899799599198,-1.1000000000000001e-09
-0.24829659318637273,1.3e-09
-0.24709418837675351,-1e-10
-0.24589178356713426,1e-10
-0.24468937875751501,1.2e-09
-0.24348697394789579,8e-10
-0.24228456913827656,2e-09
-0.24108216432865731,1e-09
-0.23987975951903806,2.4e-09
-0.23867735470941884,-6e-10
-0.23747494989979959,4e-10
-0.23627254509018036,1.4000000000000001e-09
-0.23507014028056111,3e-09
-0.23386773547094186,2.9e-09
-0.23266533066132264,-3e-10
-0.23146292585170342,2.6e-09
-0.23026052104208417,1.8e-09
-0.22905811623246491,9e-10
-0.22785571142284566,2.6e-09
-0.22665330661322644,2e-09
-0.22545090180360722,1e-10
-0.22424849699398797,2.5e-09
-0.22304609218436872,2.9e-09
-0.22184368737474949,3.1e-09
-0.22064128256513027,1.9e-09
-0.21943887775551102,2.3e-09
-0.21823647294589177,3.9e-09
-0.21703406813627252,4.8e-09
-0.21583166332665329,2.6e-09
-0.21462925851703407,3.7e-09
-0.21342685370741482,3.7e-09
-0.21222444889779557,2.9e-09
-0.21102204408817635,1.8e-09
