V_input,I_1
0.13417085427135678,6.72e-08
0.13718592964824122,6.17e-08
0.14020100502512561,5.65e-08
0.14321608040201006,5.26e-08
0.14623115577889445,4.7700000000000004e-08
0.1492462311557789,4.54e-08
0.15226130653266329,3.99e-08
0.15527638190954773,3.64e-08
0.15829145728643218,3.47e-08
0.16130653266331657,3.0700000000000004e-08
0.16432160804020102,2.8000000000000003e-08
0.16733668341708541,2.69e-08
0.17035175879396985,2.34e-08
0.17336683417085424,1.92e-08
0.17638190954773869,2.08e-08
0.17939698492462308,1.9e-08
0.18241206030150753,1.73e-08
0.18542713567839197,1.51e-08
0.18844221105527637,1.31e-08
0.19145728643216081,1.08e-08
0.1944723618090452,9.5e-09
0.19748743718592965,9e-09
0.20050251256281409,8.1e-09
0.20351758793969849,8.2e-09
0.20653266331658288,6.6e-09
0.20954773869346738,4.9e-09
0.21256281407035177,4.7e-09
0.21557788944723616,4.2e-09
0.21859296482412055,6.7000000000000004e-09
0.22160804020100505,4e-09
0.22462311557788944,2.5e-09
0.22763819095477383,3.6e-09
0.23065326633165834,3.6e-09
0.23366834170854273,2.7e-09
0.23668341708542712,3.1e-09
0.23969849246231151,3.1e-09
0.24271356783919601,2.6e-09
0.2457286432160804,3.1e-09
0.24874371859296479,6e-10
0.25175879396984918,-5e-10
0.25477386934673368,0.0
0.25778894472361807,1.4000000000000001e-09
0.26080402010050246,9e-10
0.26381909547738697,-1e-10
0.26683417085427136,1.3e-09
0.26984924623115575,2e-10
0.27286432160804014,1.1000000000000001e-09
0.27587939698492464,-1e-09
0.27889447236180903,3e-10
0.28190954773869342,-6e-10
0.28492462311557792,-1e-09
0.28793969849246231,1e-09
0.29095477386934671,-1.4000000000000001e-09
0.2939698492462311,9e-10
0.2969849246231156,3e-10
0.29999999999999999,-7.000000000000001e-10
