V_input,V_out
1.0921843687374748,0.112
1.1022044088176353,0.116
1.1122244488977955,0.12
1.1222444889779559,0.124
1.1322645290581161,0.128
1.1422845691382766,0.133
1.1523046092184368,0.137
1.1623246492985972,0.14100000000000001
1.1723446893787575,0.145
1.1823647294589177,0.149
1.1923847695390781,0.154
1.2024048096192383,0.158
1.2124248496993988,0.162
1.222444889779559,0.167
1.2324649298597194,0.171
1.2424849699398797,0.176
1.2525050100200401,0.181
1.2625250501002003,0.186
1.2725450901803608,0.191
1.282565130260521,0.195
1.2925851703406812,0.2
1.3026052104208417,0.20500000000000002
1.3126252505010019,0.21
1.3226452905811623,0.215
1.3326653306613225,0.219
1.342685370741483,0.224
1.3527054108216432,0.23
1.3627254509018036,0.23500000000000001
1.3727454909819639,0.24
1.3827655310621243,0.246
1.3927855711422845,0.251
1.4028056112224447,0.256
1.4128256513026052,0.262
1.4228456913827654,0.267
1.4328657314629258,0.273
1.4428857715430861,0.278
1.4529058116232465,0.28400000000000003
1.4629258517034067,0.289
1.4729458917835672,0.295
1.4829659318637274,0.301
1.4929859719438878,0.307
1.503006012024048,0.313
1.5130260521042083,0.319
1.5230460921843687,0.325
1.5330661322645289,0.331
1.5430861723446894,0.337
1.5531062124248496,0.343
1.56312625250501,0.35000000000000003
1.5731462925851702,0.356
1.5831663326653307,0.362
1.5931863727454909,0.368
1.6032064128256511,0.375
1.6132264529058116,0.381
1.6232464929859718,0.388
1.6332665330661322,0.395
1.6432865731462925,0.401
1.6533066132264529,0.40800000000000003
1.6633266533066131,0.41500000000000004
1.6733466933867736,0.421
1.6833667334669338,0.428
1.6933867735470942,0.435
1.7034068136272544,0.442
1.7134268537074147,0.449
1.7234468937875751,0.455
1.7334669338677353,0.462
1.7434869739478958,0.47000000000000003
1.753507014028056,0.47700000000000004
1.7635270541082164,0.485
1.7735470941883766,0.492
1.7835671342685371,0.5
1.7935871743486973,0.507
1.8036072144288577,0.514
1.813627254509018,0.522
1.8236472945891782,0.529
1.8336673346693386,0.537
1.8436873747494988,0.544
1.8537074148296593,0.552
1.8637274549098195,0.56
1.8737474949899799,0.5680000000000001
1.8837675350701402,0.577
1.8937875751503006,0.585
1.9038076152304608,0.593
1.9138276553106213,0.602
1.9238476953907815,0.61
1.9338677354709417,0.619
1.9438877755511021,0.627
1.9539078156312624,0.635
1.9639278557114228,0.644
1.973947895791583,0.653
1.9839679358717435,0.662
1.9939879759519037,0.671
2.0040080160320639,0.686
2.0140280561122244,0.6950000000000001
2.0240480961923848,0.705
2.0340681362725448,0.715
2.0440881763527052,0.725
2.0541082164328657,0.735
2.0641282565130261,0.745
2.0741482965931861,0.755
2.0841683366733466,0.765
2.094188376753507,0.775
2.1042084168336674,0.785
2.1142284569138274,0.796
2.1242484969939879,0.806
2.1342685370741483,0.8170000000000001
2.1442885771543083,0.8280000000000001
2.1543086172344688,0.839
2.1643286573146292,0.851
2.1743486973947896,0.863
2.1843687374749496,0.874
2.1943887775551101,0.887
2.2044088176352705,0.9
2.214428857715431,0.913
2.224448897795591,0.926
2.2344689378757514,0.9400000000000001
2.2444889779559118,0.9540000000000001
2.2545090180360718,0.97
2.2645290581162323,0.985
2.2745490981963927,1.0
2.2845691382765532,1.016
2.2945891783567132,1.032
2.3046092184368736,1.049
2.314629258517034,1.066
2.3246492985971945,1.083
2.3346693386773545,1.102
2.3446893787575149,1.121
2.3547094188376754,1.141
2.3647294589178354,1.163
2.3747494989979958,1.185
2.3847695390781563,1.21
2.3947895791583167,1.236
2.4048096192384767,1.2650000000000001
2.4148296593186371,1.298
2.4248496993987976,1.336
2.434869739478958,1.383
2.444889779559118,1.444
2.4549098196392785,1.5350000000000001
2.4649298597194389,1.689
2.4749498997995989,1.925
2.4849699398797593,2.218
2.4949899799599198,2.504
2.5050100200400802,2.774
2.5150300601202402,3.012
2.5250501002004007,3.194
2.5350701402805611,3.322
2.5450901803607215,3.414
2.5551102204408815,3.486
2.565130260521042,3.5420000000000003
2.5751503006012024,3.59
2.5851703406813624,3.632
2.5951903807615229,3.668
2.6052104208416833,3.704
2.6152304609218437,3.734
2.6252505010020037,3.7640000000000002
2.6352705410821642,3.79
2.6452905811623246,3.8160000000000003
2.6553106212424851,3.84
2.6653306613226451,3.862
2.6753507014028055,3.884
2.685370741482966,3.904
2.6953907815631259,3.926
2.7054108216432864,3.946
2.7154308617234468,3.964
2.7254509018036073,3.982
2.7354709418837673,4.0
2.7454909819639277,3.98
2.7555110220440882,3.995
2.7655310621242486,4.01
2.7755511022044086,4.025
2.785571142284569,4.04
2.7955911823647295,4.055
2.8056112224448895,4.065
2.8156312625250499,4.08
2.8256513026052104,4.095
2.8356713426853708,4.105
2.8456913827655308,4.12
2.8557114228456912,4.13
2.8657314629258517,4.14
2.8757515030060121,4.15
2.8857715430861721,4.16
2.8957915831663326,4.17
2.905811623246493,4.18
2.915831663326653,4.19
2.9258517034068134,4.2
2.9358717434869739,4.21
2.9458917835671343,4.22
2.9559118236472943,4.225
2.9659318637274548,4.235
2.9759519038076152,4.245
2.9859719438877756,4.25
2.9959919839679356,4.26
3.0060120240480961,4.265
3.0160320641282565,4.2700000000000005
3.0260521042084165,4.28
3.036072144288577,4.285
3.0460921843687374,4.295
3.0561122244488979,4.3
3.0661322645290578,4.305
3.0761523046092183,4.3100000000000005
3.0861723446893787,4.315
3.0961923847695392,4.32
3.1062124248496992,4.325
3.1162324649298596,4.33
3.1262525050100201,4.335
3.1362725450901801,4.34
3.1462925851703405,4.345
3.1563126252505009,4.3500000000000005
3.1663326653306614,4.355
3.1763527054108214,4.355
3.1863727454909818,4.36
3.1963927855711423,4.365
3.2064128256513023,4.37
3.2164328657314627,4.37
3.2264529058116231,4.375
3.2364729458917836,4.38
3.2464929859719436,4.385
3.256513026052104,4.385
3.2665330661322645,4.39
3.2765531062124249,4.3950000000000005
3.2865731462925849,4.3950000000000005
3.2965931863727453,4.4
3.3066132264529058,4.4
3.3166332665330658,4.405
3.3266533066132262,4.41
3.3366733466933867,4.41
3.3466933867735471,4.415
3.3567134268537071,4.415
3.3667334669338675,4.42
3.376753507014028,4.42
3.3867735470941884,4.425
3.3967935871743484,4.425
3.4068136272545089,4.43
3.4168336673346693,4.43
3.4268537074148293,4.4350000000000005
3.4368737474949898,4.4350000000000005
3.4468937875751502,4.44
3.4569138276553106,4.44
3.4669338677354706,4.44
3.4769539078156311,4.445
3.4869739478957915,4.445
3.496993987975952,4.45
3.507014028056112,4.45
3.5170340681362724,4.45
3.5270541082164328,4.455
3.5370741482965928,4.455
3.5470941883767533,4.46
3.5571142284569137,4.46
3.5671342685370742,4.465
3.5771543086172342,4.465
3.5871743486973946,4.465
3.597194388777555,4.465
3.6072144288577155,4.47
3.6172344689378755,4.47
3.6272545090180359,4.47
3.6372745490981964,4.4750000000000005
3.6472945891783564,4.4750000000000005
3.6573146292585168,4.4750000000000005
3.6673346693386772,4.48
3.6773547094188377,4.48
3.6873747494989977,4.48
3.6973947895791581,4.485
3.7074148296593186,4.485
3.717434869739479,4.485
3.727454909819639,4.485
3.7374749498997994,4.49
3.7474949899799599,4.49
3.7575150300601199,4.49
3.7675350701402803,4.495
3.7775551102204408,4.495
3.7875751503006012,4.495
3.7975951903807612,4.495
3.8076152304609217,4.5
3.8176352705410821,4.5
3.8276553106212425,4.5
3.8376753507014025,4.5
3.847695390781563,4.505
3.8577154308617234,4.505
3.8677354709418834,4.505
3.8777555110220439,4.505
3.8877755511022043,4.505
3.8977955911823647,4.51
3.9078156312625247,4.51
3.9178356713426852,4.51
3.9278557114228456,4.51
3.9378757515030061,4.515
3.9478957915831661,4.515
3.9579158316633265,4.515
3.9679358717434869,4.515
3.9779559118236469,4.515
3.9879759519038074,4.5200000000000005
3.9979959919839678,4.5200000000000005
4.0080160320641278,4.525
4.0180360721442883,4.525
4.0280561122244487,4.525
4.0380761523046091,4.525
4.0480961923847696,4.525
4.05811623246493,4.525
4.0681362725450896,4.53
4.07815631262525,4.53
4.0881763527054105,4.53
4.0981963927855709,4.53
4.1082164328657313,4.53
4.1182364729458918,4.535
4.1282565130260522,4.535
4.1382765531062127,4.535
4.1482965931863722,4.535
4.1583166332665327,4.535
4.1683366733466931,4.535
4.1783567134268536,4.54
4.188376753507014,4.54
4.1983967935871744,4.54
4.2084168336673349,4.54
4.2184368737474944,4.54
4.2284569138276549,4.54
4.2384769539078153,4.54
4.2484969939879758,4.545
4.2585170340681362,4.545
4.2685370741482966,4.545
4.2785571142284571,4.545
4.2885771543086166,4.545
4.2985971943887771,4.545
4.3086172344689375,4.55
4.318637274549098,4.55
4.3286573146292584,4.55
4.3386773547094188,4.55
4.3486973947895793,4.55
4.3587174348697397,4.55
4.3687374749498993,4.55
4.3787575150300597,4.555
4.3887775551102202,4.555
4.3987975951903806,4.555
4.408817635270541,4.555
4.4188376753507015,4.555
4.4288577154308619,4.555
4.4388777555110215,4.555
4.4488977955911819,4.5600000000000005
4.4589178356713424,4.5600000000000005
4.4689378757515028,4.5600000000000005
4.4789579158316633,4.5600000000000005
4.4889779559118237,4.5600000000000005
4.4989979959919841,4.5600000000000005
4.5090180360721437,4.5600000000000005
4.5190380761523041,4.5600000000000005
4.5290581162324646,4.565
4.539078156312625,4.565
4.5490981963927855,4.565
4.5591182364729459,4.565
4.5691382765531063,4.565
4.5791583166332668,4.565
4.5891783567134263,4.565
4.5991983967935868,4.565
4.6092184368737472,4.565
4.6192384769539077,4.57
4.6292585170340681,4.57
4.6392785571142285,4.57
4.649298597194389,4.57
4.6593186372745485,4.57
4.669338677354709,4.57
4.6793587174348694,4.57
4.6893787575150299,4.57
4.6993987975951903,4.575
4.7094188376753507,4.575
4.7194388777555112,4.575
4.7294589178356707,4.575
4.7394789579158312,4.575
4.7494989979959916,4.575
4.7595190380761521,4.575
4.7695390781563125,4.575
4.7795591182364729,4.575
4.7895791583166334,4.575
4.7995991983967938,4.58
4.8096192384769534,4.58
4.8196392785571138,4.58
4.8296593186372743,4.58
4.8396793587174347,4.58
4.8496993987975952,4.58
4.8597194388777556,4.58
4.869739478957916,4.58
4.8797595190380756,4.58
4.889779559118236,4.58
4.8997995991983965,4.58
4.9098196392785569,4.585
4.9198396793587174,4.585
4.9298597194388778,4.585
4.9398797595190382,4.585
4.9498997995991978,4.585
4.9599198396793582,4.585
4.9699398797595187,4.585
4.9799599198396791,4.585
4.9899799599198396,4.585
5.0,4.585
