V_input,V_out
0.0,0.28500000000000003
0.025125628140703519,0.261
0.050251256281407038,0.23600000000000002
0.07537688442211056,0.211
0.10050251256281408,0.185
0.1256281407035176,0.16
0.15075376884422112,0.134
0.17587939698492464,0.109
0.20100502512562815,0.09
0.22613065326633167,0.077
0.25125628140703521,0.063
0.27638190954773872,0.055
0.30150753768844224,0.049
0.32663316582914576,0.046
0.35175879396984927,0.045
0.37688442211055279,0.044
0.4020100502512563,0.044
0.42713567839195982,0.044
0.45226130653266333,0.044
0.47738693467336685,0.043000000000000003
0.50251256281407042,0.042
0.52763819095477393,0.041
0.55276381909547745,0.039
0.57788944723618096,0.038
0.60301507537688448,0.036000000000000004
0.62814070351758799,0.035
0.65326633165829151,0.034
0.67839195979899503,0.033
0.70351758793969854,0.033
0.72864321608040206,0.032
0.75376884422110557,0.032
0.77889447236180909,0.031
0.8040201005025126,0.031
0.82914572864321612,0.031
0.85427135678391963,0.031
0.87939698492462315,0.03
0.90452261306532666,0.03
0.92964824120603018,0.03
0.95477386934673369,0.03
0.97989949748743721,0.03
1.0050251256281408,0.03
1.0301507537688444,0.03
1.0552763819095479,0.03
1.0804020100502514,0.029
1.1055276381909549,0.029
1.1306532663316584,0.029
1.1557788944723619,0.029
1.1809045226130654,0.029
1.206030150753769,0.029
1.2311557788944725,0.029
1.256281407035176,0.029
1.2814070351758795,0.028
1.306532663316583,0.028
1.3316582914572865,0.028
1.3567839195979901,0.028
1.3819095477386936,0.028
1.4070351758793971,0.028
1.4321608040201006,0.028
1.4572864321608041,0.027
1.4824120603015076,0.027
1.5075376884422111,0.027
1.5326633165829147,0.027
1.5577889447236182,0.027
1.5829145728643217,0.027
1.6080402010050252,0.027
1.6331658291457287,0.027
1.6582914572864322,0.027
1.6834170854271358,0.027
1.7085427135678393,0.026000000000000002
1.7336683417085428,0.026000000000000002
1.7587939698492463,0.026000000000000002
1.7839195979899498,0.026000000000000002
1.8090452261306533,0.026000000000000002
1.8341708542713568,0.026000000000000002
1.8592964824120604,0.026000000000000002
1.8844221105527639,0.026000000000000002
1.9095477386934674,0.025
1.9346733668341709,0.025
1.9597989949748744,0.025
1.9849246231155779,0.025
2.0100502512562817,0.025
2.0351758793969852,0.025
2.0603015075376887,0.025
2.0854271356783922,0.025
2.1105527638190957,0.025
2.1356783919597992,0.025
2.1608040201005028,0.024
2.1859296482412063,0.024
2.2110552763819098,0.024
2.2361809045226133,0.024
2.2613065326633168,0.024
2.2864321608040203,0.024
2.3115577889447239,0.024
2.3366834170854274,0.024
2.3618090452261309,0.024
2.3869346733668344,0.023
2.4120603015075379,0.023
2.4371859296482414,0.023
2.4623115577889449,0.023
2.4874371859296485,0.023
2.512562814070352,0.023
2.5376884422110555,0.023
2.562814070351759,0.023
2.5879396984924625,0.023
2.613065326633166,0.022
2.6381909547738696,0.022
2.6633165829145731,0.022
2.6884422110552766,0.022
2.7135678391959801,0.022
2.7386934673366836,0.022
2.7638190954773871,0.022
2.7889447236180906,0.022
2.8140703517587942,0.022
2.8391959798994977,0.022
2.8643216080402012,0.021
2.8894472361809047,0.021
2.9145728643216082,0.021
2.9396984924623117,0.021
2.9648241206030153,0.021
2.9899497487437188,0.021
3.0150753768844223,0.021
3.0402010050251258,0.021
3.0653266331658293,0.021
3.0904522613065328,0.021
3.1155778894472363,0.021
3.1407035175879399,0.02
3.1658291457286434,0.02
3.1909547738693469,0.02
3.2160804020100504,0.02
3.2412060301507539,0.02
3.2663316582914574,0.02
3.291457286432161,0.019
3.3165829145728645,0.019
3.341708542713568,0.019
3.3668341708542715,0.019
3.391959798994975,0.019
3.4170854271356785,0.018000000000000002
3.442211055276382,0.018000000000000002
3.4673366834170856,0.018000000000000002
3.4924623115577891,0.018000000000000002
3.5175879396984926,0.018000000000000002
3.5427135678391961,0.018000000000000002
3.5678391959798996,0.018000000000000002
3.5929648241206031,0.018000000000000002
3.6180904522613067,0.017
3.6432160804020102,0.017
3.6683417085427137,0.017
3.6934673366834172,0.017
3.7185929648241207,0.017
3.7437185929648242,0.017
3.7688442211055277,0.017
3.7939698492462313,0.017
3.8190954773869348,0.016
3.8442211055276383,0.016
3.8693467336683418,0.016
3.8944723618090453,0.016
3.9195979899497488,0.016
3.9447236180904524,0.016
3.9698492462311559,0.016
3.9949748743718594,0.015
4.0201005025125633,0.015
4.0452261306532664,0.015
4.0703517587939704,0.015
4.0954773869346734,0.015
4.1206030150753774,0.015
4.1457286432160805,0.015
4.1708542713567844,0.014
4.1959798994974875,0.014
4.2211055276381915,0.014
4.2462311557788945,0.014
4.2713567839195985,0.014
4.2964824120603016,0.014
4.3216080402010055,0.013000000000000001
4.3467336683417086,0.013000000000000001
4.3718592964824126,0.013000000000000001
4.3969849246231156,0.013000000000000001
4.4221105527638196,0.013000000000000001
4.4472361809045227,0.012
4.4723618090452266,0.012
4.4974874371859297,0.012
4.5226130653266337,0.012
4.5477386934673367,0.012
4.5728643216080407,0.011
4.5979899497487438,0.011
4.6231155778894477,0.011
4.6482412060301508,0.011
4.6733668341708547,0.01
4.6984924623115578,0.01
4.7236180904522618,0.01
4.7487437185929648,0.009000000000000001
4.7738693467336688,0.009000000000000001
4.7989949748743719,0.008
4.8241206030150758,0.006
4.8492462311557789,0.003
4.8743718592964829,-0.001
4.8994974874371859,-0.006
4.9246231155778899,-0.014
4.949748743718593,-0.023
4.9748743718592969,-0.035
5.0,-0.048
