V_gate,I_channel
-3.3533533533533535,0.0007729999999999999
-3.3583583583583585,0.000776
-3.3633633633633635,0.0007779999999999999
-3.3683683683683685,0.000781
-3.3733733733733735,0.000783
-3.3783783783783785,0.0007859999999999999
-3.3833833833833835,0.000788
-3.3883883883883885,0.0007909999999999999
-3.3933933933933935,0.000794
-3.3983983983983985,0.0007959999999999999
-3.4034034034034035,0.000799
-3.4084084084084085,0.000801
-3.4134134134134135,0.0008039999999999999
-3.4184184184184185,0.000807
-3.4234234234234235,0.0008089999999999999
-3.4284284284284285,0.000812
-3.4334334334334335,0.0008139999999999999
-3.4384384384384385,0.0008169999999999999
-3.4434434434434436,0.00082
-3.4484484484484486,0.0008219999999999999
-3.4534534534534536,0.000825
-3.4584584584584586,0.000828
-3.4634634634634636,0.00083
-3.4684684684684686,0.000833
-3.4734734734734736,0.0008349999999999999
-3.4784784784784786,0.000838
-3.4834834834834836,0.000841
-3.4884884884884886,0.000843
-3.4934934934934936,0.000846
-3.4984984984984986,0.000848
-3.5035035035035036,0.000852
-3.5085085085085086,0.0008539999999999999
-3.5135135135135136,0.000857
-3.5185185185185186,0.00086
-3.5235235235235236,0.0008619999999999999
-3.5285285285285286,0.000865
-3.5335335335335336,0.000868
-3.5385385385385386,0.00087
-3.5435435435435436,0.000873
-3.5485485485485486,0.0008759999999999999
-3.5535535535535536,0.000878
-3.5585585585585586,0.000881
-3.5635635635635636,0.0008839999999999999
-3.5685685685685686,0.000887
-3.5735735735735736,0.0008889999999999999
-3.5785785785785786,0.000892
-3.5835835835835836,0.000895
-3.5885885885885886,0.000897
-3.5935935935935936,0.0009
-3.5985985985985987,0.0009029999999999999
-3.6036036036036037,0.000906
-3.6086086086086087,0.000908
-3.6136136136136137,0.0009109999999999999
-3.6186186186186187,0.000914
-3.6236236236236237,0.0009159999999999999
-3.6286286286286287,0.000919
-3.6336336336336337,0.000922
-3.6386386386386387,0.0009249999999999999
-3.6436436436436437,0.000927
-3.6486486486486487,0.0009299999999999999
-3.6536536536536537,0.0009329999999999999
-3.6586586586586587,0.000936
-3.6636636636636637,0.0009379999999999999
-3.6686686686686687,0.000941
-3.6736736736736737,0.000944
-3.6786786786786787,0.000946
-3.6836836836836837,0.000949
-3.6886886886886887,0.0009519999999999999
-3.6936936936936937,0.0009549999999999999
-3.6986986986986987,0.000958
-3.7037037037037037,0.0009599999999999999
-3.7087087087087087,0.000963
-3.7137137137137137,0.000966
-3.7187187187187187,0.0009689999999999999
-3.7237237237237237,0.000972
-3.7287287287287287,0.0009739999999999999
-3.7337337337337337,0.000977
-3.7387387387387387,0.00098
-3.7437437437437437,0.000983
-3.7487487487487487,0.000985
-3.7537537537537538,0.000988
-3.7587587587587588,0.000991
-3.7637637637637638,0.0009939999999999999
-3.7687687687687688,0.000996
-3.7737737737737738,0.0009989999999999999
