V_gate,I_channel
0.0,1.61e-07
-0.005005005005005005,1.05e-07
-0.01001001001001001,5.42e-08
-0.015015015015015015,5.71e-08
-0.02002002002002002,4.49e-08
-0.025025025025025023,4.15e-08
-0.03003003003003003,3.02e-08
-0.035035035035035036,3.31e-08
-0.04004004004004004,2.74e-08
-0.045045045045045043,2.73e-08
-0.050050050050050046,2.14e-08
-0.055055055055055056,2.21e-08
-0.06006006006006006,2.03e-08
-0.06506506506506507,1.57e-08
-0.070070070070070073,1.59e-08
-0.075075075075075076,1.43e-08
-0.080080080080080079,1.46e-08
-0.085085085085085083,1.45e-08
-0.090090090090090086,1.4700000000000001e-08
-0.095095095095095089,9.4e-09
-0.10010010010010009,1.1200000000000001e-08
-0.10510510510510511,1.4900000000000001e-08
-0.11011011011011011,1.41e-08
-0.11511511511511512,1.2500000000000001e-08
-0.12012012012012012,7.7e-09
-0.12512512512512514,1.35e-08
-0.13013013013013014,1.2500000000000001e-08
-0.13513513513513514,8.3e-09
-0.14014014014014015,7.3e-09
-0.14514514514514515,1.2e-08
-0.15015015015015015,9.6e-09
-0.15515515515515516,7.4e-09
-0.16016016016016016,1.31e-08
-0.16516516516516516,9e-09
-0.17017017017017017,1.04e-08
-0.17517517517517517,7.8e-09
-0.18018018018018017,5.5000000000000004e-09
-0.18518518518518517,8.4e-09
-0.19019019019019018,6.6e-09
-0.19519519519519518,9.4e-09
-0.20020020020020018,5.4e-09
-0.20520520520520522,5.5000000000000004e-09
-0.21021021021021022,6.6e-09
-0.21521521521521522,9.8e-09
-0.22022022022022023,3e-09
-0.22522522522522523,5.7000000000000006e-09
-0.23023023023023023,9.5e-09
-0.23523523523523523,1.9e-09
-0.24024024024024024,5.2e-09
-0.24524524524524524,9.2e-09
-0.25025025025025027,3.5000000000000003e-09
-0.25525525525525528,5.1e-09
-0.26026026026026028,6.7000000000000004e-09
-0.26526526526526528,2.6e-09
-0.27027027027027029,4.7e-09
-0.27527527527527529,4.2e-09
-0.28028028028028029,4.8e-09
-0.28528528528528529,4.4000000000000005e-09
