V_source,I_channel
1.8436873747494988,-0.0015400000000000001
1.8537074148296593,-0.00151
1.8637274549098195,-0.00142
1.8737474949899799,-0.0013900000000000002
1.8837675350701402,-0.0013900000000000002
1.8937875751503006,-0.0013800000000000002
1.9038076152304608,-0.00134
1.9138276553106213,-0.0012900000000000001
1.9238476953907815,-0.0012300000000000002
1.9338677354709417,-0.00119
1.9438877755511021,-0.00116
1.9539078156312624,-0.0011500000000000002
1.9639278557114228,-0.0011500000000000002
1.973947895791583,-0.0011400000000000002
1.9839679358717435,-0.0011300000000000001
1.9939879759519037,-0.0011200000000000001
2.0040080160320639,-0.0011
2.0140280561122244,-0.00108
2.0240480961923848,-0.0010600000000000002
2.0340681362725448,-0.0010600000000000002
2.0440881763527052,-0.0010600000000000002
2.0541082164328657,-0.0010600000000000002
2.0641282565130261,-0.0010500000000000002
2.0741482965931861,-0.00103
2.0841683366733466,-0.00099
2.094188376753507,-0.0010999999999999998
2.1042084168336674,-0.001085
2.1142284569138274,-0.001071
2.1242484969939879,-0.001058
2.1342685370741483,-0.0010429999999999999
2.1442885771543083,-0.001028
2.1543086172344688,-0.001014
2.1643286573146292,-0.0010019999999999999
2.1743486973947896,-0.000988
2.1843687374749496,-0.0009729999999999999
2.1943887775551101,-0.000957
2.2044088176352705,-0.0009429999999999999
2.214428857715431,-0.0009299999999999999
2.224448897795591,-0.000917
2.2344689378757514,-0.000904
2.2444889779559118,-0.000892
2.2545090180360718,-0.000878
2.2645290581162323,-0.000865
2.2745490981963927,-0.0008529999999999999
2.2845691382765532,-0.0008399999999999999
2.2945891783567132,-0.0008269999999999999
2.3046092184368736,-0.0008129999999999999
2.314629258517034,-0.000801
2.3246492985971945,-0.000788
2.3346693386773545,-0.000774
2.3446893787575149,-0.0007599999999999999
2.3547094188376754,-0.000748
2.3647294589178354,-0.0007369999999999999
2.3747494989979958,-0.000725
2.3847695390781563,-0.000713
2.3947895791583167,-0.000701
2.4048096192384767,-0.0006879999999999999
2.4148296593186371,-0.000676
2.4248496993987976,-0.000665
2.434869739478958,-0.0006529999999999999
2.444889779559118,-0.000642
2.4549098196392785,-0.0006299999999999999
2.4649298597194389,-0.000618
2.4749498997995989,-0.000606
2.4849699398797593,-0.000594
2.4949899799599198,-0.0005819999999999999
2.5050100200400802,-0.000571
2.5150300601202402,-0.00056
2.5250501002004007,-0.000549
2.5350701402805611,-0.0005369999999999999
2.5450901803607215,-0.000526
2.5551102204408815,-0.000516
2.565130260521042,-0.000505
2.5751503006012024,-0.000495
2.5851703406813624,-0.00048499999999999997
2.5951903807615229,-0.000475
2.6052104208416833,-0.00046499999999999997
2.6152304609218437,-0.000455
2.6252505010020037,-0.000445
2.6352705410821642,-0.00043599999999999997
2.6452905811623246,-0.000426
2.6553106212424851,-0.000417
2.6653306613226451,-0.000408
2.6753507014028055,-0.00039799999999999997
2.685370741482966,-0.00038899999999999997
2.6953907815631259,-0.00037999999999999997
2.7054108216432864,-0.00037
2.7154308617234468,-0.000361
2.7254509018036073,-0.000352
2.7354709418837673,-0.00034199999999999996
2.7454909819639277,-0.000334
2.7555110220440882,-0.00032399999999999996
2.7655310621242486,-0.00031499999999999996
2.7755511022044086,-0.000307
2.785571142284569,-0.000299
2.7955911823647295,-0.00029099999999999997
2.8056112224448895,-0.00028199999999999997
2.8156312625250499,-0.000274
2.8256513026052104,-0.000266
2.8356713426853708,-0.000258
2.8456913827655308,-0.000251
2.8557114228456912,-0.000243
2.8657314629258517,-0.000235
2.8757515030060121,-0.00022799999999999999
2.8857715430861721,-0.00022099999999999998
2.8957915831663326,-0.000214
2.905811623246493,-0.000207
2.915831663326653,-0.00019999999999999998
2.9258517034068134,-0.000193
2.9358717434869739,-0.000186
2.9458917835671343,-0.00017999999999999998
2.9559118236472943,-0.000173
2.9659318637274548,-0.000166
2.9759519038076152,-0.00015999999999999999
2.9859719438877756,-0.000153
2.9959919839679356,-0.000147
3.0060120240480961,-0.00014099999999999998
3.0160320641282565,-0.000135
3.0260521042084165,-0.000129
3.036072144288577,-0.000122
3.0460921843687374,-0.000116
3.0561122244488979,-0.00010999999999999999
3.0661322645290578,-0.000103
3.0761523046092183,-0.0001158
3.0861723446893787,-0.0001107
3.0961923847695392,-0.00010559999999999999
3.1062124248496992,-0.00010059999999999999
3.1162324649298596,-9.59e-05
3.1262525050100201,-9.14e-05
3.1362725450901801,-8.7e-05
3.1462925851703405,-8.28e-05
3.1563126252505009,-7.85e-05
3.1663326653306614,-7.429999999999999e-05
3.1763527054108214,-7.01e-05
3.1863727454909818,-6.57e-05
3.1963927855711423,-6.17e-05
3.2064128256513023,-5.79e-05
3.2164328657314627,-5.43e-05
3.2264529058116231,-5.07e-05
3.2364729458917836,-4.7199999999999995e-05
3.2464929859719436,-4.3899999999999996e-05
3.256513026052104,-4.04e-05
3.2665330661322645,-3.75e-05
3.2765531062124249,-3.45e-05
3.2865731462925849,-3.1599999999999996e-05
3.2965931863727453,-2.8899999999999998e-05
3.3066132264529058,-2.63e-05
3.3166332665330658,-2.4e-05
3.3266533066132262,-2.19e-05
3.3366733466933867,-1.9699999999999998e-05
3.3466933867735471,-1.75e-05
3.3567134268537071,-1.52e-05
3.3667334669338675,-1.3199999999999999e-05
3.376753507014028,-1.15e-05
3.3867735470941884,-1.148e-05
3.3967935871743484,-1.006e-05
3.4068136272545089,-8.740000000000001e-06
3.4168336673346693,-7.54e-06
3.4268537074148293,-6.44e-06
3.4368737474949898,-5.46e-06
3.4468937875751502,-4.59e-06
3.4569138276553106,-3.8e-06
3.4669338677354706,-3.1e-06
3.4769539078156311,-2.49e-06
3.4869739478957915,-1.93e-06
3.496993987975952,-1.44e-06
3.507014028056112,-1.2000000000000002e-06
3.5170340681362724,-9.060000000000001e-07
3.5270541082164328,-6.720000000000001e-07
3.5370741482965928,-4.92e-07
3.5470941883767533,-3.6000000000000005e-07
3.5571142284569137,-2.048e-07
3.5671342685370742,-1.571e-07
3.5771543086172342,-9.82e-08
3.5871743486973946,-5.7e-08
3.597194388777555,-2.64e-08
3.6072144288577155,-9.4e-09
3.6172344689378755,8.9e-09
3.6272545090180359,1.75e-08
3.6372745490981964,2.8000000000000003e-08
3.6472945891783564,3.35e-08
3.6573146292585168,3.83e-08
3.6673346693386772,4.4800000000000004e-08
3.6773547094188377,4.54e-08
3.6873747494989977,4.28e-08
3.6973947895791581,4.59e-08
3.7074148296593186,5.06e-08
3.717434869739479,5.17e-08
3.727454909819639,5.1e-08
3.7374749498997994,5.39e-08
3.7474949899799599,5.2e-08
3.7575150300601199,5.5100000000000004e-08
3.7675350701402803,4.87e-08
3.7775551102204408,5.39e-08
3.7875751503006012,5.06e-08
3.7975951903807612,5.18e-08
3.8076152304609217,5.25e-08
3.8176352705410821,4.9300000000000005e-08
3.8276553106212425,5.41e-08
3.8376753507014025,4.97e-08
3.847695390781563,4.9200000000000004e-08
3.8577154308617234,4.6300000000000004e-08
3.8677354709418834,5.2300000000000005e-08
3.8777555110220439,5.1500000000000005e-08
3.8877755511022043,5.27e-08
3.8977955911823647,5.47e-08
3.9078156312625247,6.1e-08
3.9178356713426852,6.01e-08
3.9278557114228456,5.85e-08
3.9378757515030061,5.79e-08
3.9478957915831661,5.43e-08
3.9579158316633265,5.21e-08
3.9679358717434869,5.46e-08
3.9779559118236469,5.39e-08
3.9879759519038074,5.78e-08
3.9979959919839678,5.32e-08
4.0080160320641278,2.0460000000000002e-07
4.0180360721442883,5.0000000000000004e-08
4.0280561122244487,6.4e-08
4.0380761523046091,6.300000000000001e-08
4.0480961923847696,4.6e-08
4.05811623246493,1.7e-08
4.0681362725450896,1.8000000000000002e-08
4.07815631262525,1.3e-08
4.0881763527054105,1.7e-08
4.0981963927855709,1.1000000000000001e-08
4.1082164328657313,1.7e-08
4.1182364729458918,2.1000000000000003e-08
4.1282565130260522,1.4000000000000001e-08
4.1382765531062127,1.5000000000000002e-08
4.1482965931863722,2e-08
4.1583166332665327,2.9e-08
4.1683366733466931,3.2e-08
4.1783567134268536,4.2000000000000006e-08
4.188376753507014,4.1e-08
4.1983967935871744,3.8e-08
4.2084168336673349,3.5e-08
4.2184368737474944,1.8000000000000002e-08
4.2284569138276549,1.6e-08
4.2384769539078153,1.7e-08
4.2484969939879758,1.6e-08
4.2585170340681362,1.8000000000000002e-08
4.2685370741482966,1.9e-08
4.2785571142284571,1.5000000000000002e-08
4.2885771543086166,1.4000000000000001e-08
4.2985971943887771,1.9e-08
4.3086172344689375,1.7e-08
4.318637274549098,1.6e-08
4.3286573146292584,2e-08
4.3386773547094188,1.5000000000000002e-08
4.3486973947895793,2e-08
4.3587174348697397,1.3e-08
4.3687374749498993,2e-08
4.3787575150300597,1.7e-08
4.3887775551102202,1.8000000000000002e-08
4.3987975951903806,1.4000000000000001e-08
4.408817635270541,1.7e-08
4.4188376753507015,1.8000000000000002e-08
4.4288577154308619,1.7e-08
4.4388777555110215,1.6e-08
4.4488977955911819,2.2000000000000002e-08
4.4589178356713424,1.9e-08
4.4689378757515028,1.9e-08
4.4789579158316633,2.1000000000000003e-08
4.4889779559118237,2.1000000000000003e-08
4.4989979959919841,1.7e-08
4.5090180360721437,1.7e-08
4.5190380761523041,1.8000000000000002e-08
4.5290581162324646,1.8000000000000002e-08
4.539078156312625,1.6e-08
4.5490981963927855,1.9e-08
4.5591182364729459,1.8000000000000002e-08
4.5691382765531063,2e-08
4.5791583166332668,2.1000000000000003e-08
4.5891783567134263,1.4000000000000001e-08
4.5991983967935868,2.1000000000000003e-08
4.6092184368737472,1.6e-08
4.6192384769539077,1.6e-08
4.6292585170340681,2.5000000000000002e-08
4.6392785571142285,1.5000000000000002e-08
4.649298597194389,1.3e-08
4.6593186372745485,1.4000000000000001e-08
4.669338677354709,1.8000000000000002e-08
4.6793587174348694,1.8000000000000002e-08
4.6893787575150299,1.7e-08
4.6993987975951903,1.6e-08
4.7094188376753507,1.4000000000000001e-08
4.7194388777555112,1.7e-08
4.7294589178356707,2.1000000000000003e-08
4.7394789579158312,1.8000000000000002e-08
4.7494989979959916,1.8000000000000002e-08
4.7595190380761521,1.9e-08
4.7695390781563125,2.2000000000000002e-08
4.7795591182364729,2e-08
4.7895791583166334,1.9e-08
4.7995991983967938,2.3e-08
4.8096192384769534,2e-08
4.8196392785571138,1.8000000000000002e-08
4.8296593186372743,2e-08
4.8396793587174347,2e-08
4.8496993987975952,1.9e-08
4.8597194388777556,2.1000000000000003e-08
4.869739478957916,2e-08
4.8797595190380756,1.6e-08
4.889779559118236,2.1000000000000003e-08
4.8997995991983965,1.9e-08
4.9098196392785569,2.2000000000000002e-08
4.9198396793587174,1.7e-08
4.9298597194388778,2.1000000000000003e-08
4.9398797595190382,2.3e-08
4.9498997995991978,2.3e-08
4.9599198396793582,2e-08
4.9699398797595187,2e-08
4.9799599198396791,2.1000000000000003e-08
4.9899799599198396,1.5000000000000002e-08
5.0,1.8000000000000002e-08
