V_gate,I_channel
-5.0,-2.46e-07
-4.9899799599198396,-1.6200000000000002e-07
-4.9799599198396791,-1.1900000000000001e-07
-4.9699398797595187,-8.700000000000001e-08
-4.9599198396793591,-6.5e-08
-4.9498997995991987,-6.000000000000001e-08
-4.9398797595190382,-4.9e-08
-4.9298597194388778,-3.9000000000000005e-08
-4.9198396793587174,-4.1e-08
-4.9098196392785569,-2.8000000000000003e-08
-4.8997995991983965,-2.8000000000000003e-08
-4.8897795591182369,-2.8000000000000003e-08
-4.8797595190380765,-1.9e-08
-4.869739478957916,-1.9e-08
-4.8597194388777556,-1.4000000000000001e-08
-4.8496993987975952,-1.7e-08
-4.8396793587174347,-1.7e-08
-4.8296593186372743,-1.4000000000000001e-08
-4.8196392785571138,-1e-08
-4.8096192384769543,-9.000000000000001e-09
-4.7995991983967938,-1e-08
-4.7895791583166334,-9.000000000000001e-09
-4.7795591182364729,-1.1000000000000001e-08
-4.7695390781563125,-8e-09
-4.7595190380761521,-1e-08
-4.7494989979959916,-5e-09
-4.7394789579158321,-8e-09
-4.7294589178356716,-1e-09
-4.7194388777555112,-4e-09
-4.7094188376753507,-4e-09
-4.6993987975951903,3.0000000000000004e-09
-4.6893787575150299,0.0
-4.6793587174348694,0.0
-4.669338677354709,2e-09
-4.6593186372745494,1e-09
-4.649298597194389,0.0
-4.6392785571142285,0.0
-4.6292585170340681,0.0
-4.6192384769539077,4e-09
-4.6092184368737472,-3.0000000000000004e-09
-4.5991983967935877,2e-09
-4.5891783567134272,2e-09
-4.5791583166332668,2e-09
-4.5691382765531063,-1e-09
-4.5591182364729459,1e-09
-4.5490981963927855,-1e-09
-4.539078156312625,4e-09
-4.5290581162324646,5e-09
-4.519038076152305,-2e-09
-4.5090180360721446,0.0
-4.4989979959919841,0.0
-4.4889779559118237,0.0
-4.4789579158316633,5e-09
-4.4689378757515028,6.000000000000001e-09
-4.4589178356713424,6.000000000000001e-09
-4.4488977955911828,3.0000000000000004e-09
-4.4388777555110224,2e-09
-4.4288577154308619,5e-09
-4.4188376753507015,9.000000000000001e-09
-4.408817635270541,6.000000000000001e-09
-4.3987975951903806,1e-09
-4.3887775551102202,4e-09
-4.3787575150300597,0.0
-4.3687374749499002,3.0000000000000004e-09
-4.3587174348697397,5e-09
-4.3486973947895793,2e-09
-4.3386773547094188,5e-09
-4.3286573146292584,1e-09
-4.318637274549098,3.0000000000000004e-09
-4.3086172344689375,3.0000000000000004e-09
-4.298597194388778,6.000000000000001e-09
-4.2885771543086175,4e-09
-4.2785571142284571,3.0000000000000004e-09
-4.2685370741482966,8e-09
-4.2585170340681362,7.000000000000001e-09
-4.2484969939879758,9.000000000000001e-09
-4.2384769539078153,3.0000000000000004e-09
-4.2284569138276549,8e-09
-4.2184368737474953,8e-09
-4.2084168336673349,5e-09
-4.1983967935871744,5e-09
-4.188376753507014,7.000000000000001e-09
-4.1783567134268536,9.000000000000001e-09
-4.1683366733466931,2e-09
-4.1583166332665336,9.000000000000001e-09
-4.1482965931863731,4e-09
-4.1382765531062127,4e-09
-4.1282565130260522,3.0000000000000004e-09
-4.1182364729458918,6.000000000000001e-09
-4.1082164328657313,1.2000000000000002e-08
-4.0981963927855709,9.000000000000001e-09
-4.0881763527054105,2e-09
-4.0781563126252509,9.000000000000001e-09
-4.0681362725450905,1.3e-08
-4.05811623246493,7.000000000000001e-09
-4.0480961923847696,1e-08
-4.0380761523046091,4e-09
-4.0280561122244487,6.000000000000001e-09
-4.0180360721442883,2e-09
-4.0080160320641287,4e-09
-3.9979959919839683,9.000000000000001e-09
