V_gate,I_channel
0.0,1.77e-07
0.012531328320802004,1.3900000000000001e-07
0.025062656641604009,1.1500000000000001e-07
0.037593984962406013,9.600000000000001e-08
0.050125313283208017,7.19e-08
0.062656641604010022,7.67e-08
0.075187969924812026,6.880000000000001e-08
0.08771929824561403,6.38e-08
0.10025062656641603,5.5800000000000003e-08
0.11278195488721804,5.21e-08
0.12531328320802004,4.79e-08
0.13784461152882205,4.64e-08
0.15037593984962405,4.08e-08
0.16290726817042606,3.75e-08
0.17543859649122806,3.43e-08
0.18796992481203006,3.56e-08
0.20050125313283207,3.34e-08
0.21303258145363407,3.04e-08
0.22556390977443608,3.24e-08
0.23809523809523808,2.7e-08
0.25062656641604009,2.59e-08
0.26315789473684209,2.3900000000000002e-08
0.27568922305764409,2.51e-08
0.2882205513784461,2.23e-08
0.3007518796992481,2.47e-08
0.31328320802005011,2.53e-08
0.32581453634085211,1.9100000000000002e-08
0.33834586466165412,1.9100000000000002e-08
0.35087719298245612,2.53e-08
0.36340852130325813,2.15e-08
0.37593984962406013,2.49e-08
0.38847117794486213,2.4600000000000002e-08
0.40100250626566414,2.85e-08
0.41353383458646614,3.62e-08
0.42606516290726815,3.78e-08
0.43859649122807015,4.51e-08
0.45112781954887216,6.140000000000001e-08
0.46365914786967416,7.13e-08
0.47619047619047616,9.55e-08
0.48872180451127817,1.268e-07
0.50125313283208017,1.678e-07
0.51378446115288212,2.15e-07
0.52631578947368418,2.8300000000000003e-07
0.53884711779448624,3.87e-07
0.55137844611528819,4.95e-07
0.56390977443609014,6.43e-07
0.5764411027568922,8.380000000000001e-07
0.58897243107769426,1.075e-06
0.60150375939849621,1.364e-06
0.61403508771929816,1.7640000000000002e-06
0.62656641604010022,2.09e-06
0.63909774436090228,2.6e-06
0.65162907268170422,3.1600000000000002e-06
0.66416040100250617,3.82e-06
0.67669172932330823,4.5500000000000005e-06
0.68922305764411029,5.4e-06
0.70175438596491224,6.36e-06
0.71428571428571419,7.42e-06
0.72681704260651625,8.61e-06
0.73934837092731831,9.9e-06
0.75187969924812026,1.131e-05
0.76441102756892221,1.284e-05
0.77694235588972427,1.445e-05
0.78947368421052633,1.614e-05
0.80200501253132828,1.794e-05
0.81453634085213023,1.985e-05
0.82706766917293228,2.13e-05
0.83959899749373434,2.34e-05
0.85213032581453629,2.5699999999999998e-05
0.86466165413533824,2.8199999999999998e-05
0.8771929824561403,3.0799999999999996e-05
0.88972431077694236,3.35e-05
0.90225563909774431,3.64e-05
0.91478696741854626,3.9399999999999995e-05
0.92731829573934832,4.24e-05
0.93984962406015038,4.5499999999999995e-05
0.95238095238095233,4.88e-05
0.96491228070175428,5.23e-05
0.97744360902255634,5.6e-05
0.9899749373433584,5.9699999999999994e-05
1.0025062656641603,6.36e-05
1.0150375939849623,6.76e-05
1.0275689223057642,7.17e-05
1.0401002506265664,7.59e-05
1.0526315789473684,8.06e-05
1.0651629072681703,8.439999999999999e-05
1.0776942355889725,8.9e-05
1.0902255639097744,9.36e-05
1.1027568922305764,9.87e-05
1.1152882205513783,0.0001037
1.1278195488721803,0.00010879999999999999
1.1403508771929824,0.0001143
1.1528822055137844,0.0001196
1.1654135338345863,0.0001249
1.1779448621553885,0.0001302
1.1904761904761905,0.0001358
1.2030075187969924,0.0001414
1.2155388471177944,0.0001472
1.2280701754385963,0.00015329999999999999
1.2406015037593985,0.0001595
1.2531328320802004,0.0001658
1.2656641604010024,0.0001723
1.2781954887218046,0.00017879999999999998
1.2907268170426065,0.0001853
1.3032581453634084,0.000192
1.3157894736842104,0.0001986
1.3283208020050123,0.00020099999999999998
1.3408521303258145,0.000207
1.3533834586466165,0.000214
1.3659147869674184,0.00022099999999999998
1.3784461152882206,0.00022899999999999998
1.3909774436090225,0.000236
1.4035087719298245,0.000244
1.4160401002506264,0.000252
1.4285714285714284,0.000259
1.4411027568922306,0.000267
1.4536340852130325,0.00027499999999999996
1.4661654135338344,0.000283
1.4786967418546366,0.00029099999999999997
1.4912280701754386,0.0003
1.5037593984962405,0.000309
1.5162907268170425,0.000317
1.5288220551378444,0.000326
1.5413533834586466,0.000335
1.5538847117794485,0.00034399999999999996
1.5664160401002505,0.00035299999999999996
1.5789473684210527,0.00036199999999999996
1.5914786967418546,0.00037099999999999996
1.6040100250626566,0.00037999999999999997
1.6165413533834585,0.00039
1.6290726817042605,0.00039999999999999996
1.6416040100250626,0.00040899999999999997
1.6541353383458646,0.000419
1.6666666666666665,0.00042899999999999997
1.6791979949874687,0.000439
1.6917293233082706,0.00044899999999999996
1.7042606516290726,0.000459
1.7167919799498745,0.00046899999999999996
1.7293233082706765,0.00047999999999999996
1.7418546365914787,0.00049
1.7543859649122806,0.0005
1.7669172932330826,0.000511
1.7794486215538847,0.000522
1.7919799498746867,0.0005329999999999999
1.8045112781954886,0.000544
1.8170426065162906,0.000554
1.8295739348370925,0.000565
1.8421052631578947,0.000576
1.8546365914786966,0.000587
1.8671679197994986,0.000598
1.8796992481203008,0.00061
1.8922305764411027,0.0006219999999999999
1.9047619047619047,0.000634
1.9172932330827066,0.000646
1.9298245614035086,0.0006569999999999999
1.9423558897243107,0.000669
1.9548872180451127,0.000681
1.9674185463659146,0.000692
1.9799498746867168,0.000704
1.9924812030075187,0.000717
2.0050125313283207,0.000736
2.0175438596491229,0.000749
2.0300751879699246,0.000761
2.0426065162907268,0.000775
2.0551378446115285,0.0007869999999999999
2.0676691729323307,0.0007999999999999999
2.0802005012531328,0.000812
2.0927318295739346,0.000825
2.1052631578947367,0.000838
