V_gate,I_channel
-5.0,-1e-06
-4.9899799599198396,-1.65e-07
-4.9799599198396791,-1.21e-07
-4.9699398797595187,-9.2e-08
-4.9599198396793591,-7.4e-08
-4.9498997995991987,-5.9000000000000006e-08
-4.9398797595190382,-5.3000000000000005e-08
-4.9298597194388778,-4.6e-08
-4.9198396793587174,-3.9000000000000005e-08
-4.9098196392785569,-3.4e-08
-4.8997995991983965,-2.9e-08
-4.8897795591182369,-2.8000000000000003e-08
-4.8797595190380765,-2.5000000000000002e-08
-4.869739478957916,-2.7e-08
-4.8597194388777556,-1.7e-08
-4.8496993987975952,-1.7e-08
-4.8396793587174347,-1.2000000000000002e-08
-4.8296593186372743,-1.6e-08
-4.8196392785571138,-1.3e-08
-4.8096192384769543,-8e-09
-4.7995991983967938,-1.7e-08
-4.7895791583166334,-1.1000000000000001e-08
-4.7795591182364729,-7.000000000000001e-09
-4.7695390781563125,-7.000000000000001e-09
-4.7595190380761521,-4e-09
-4.7494989979959916,-4e-09
-4.7394789579158321,-3.0000000000000004e-09
-4.7294589178356716,-3.0000000000000004e-09
-4.7194388777555112,-5e-09
-4.7094188376753507,2e-09
-4.6993987975951903,0.0
-4.6893787575150299,-5e-09
-4.6793587174348694,-5e-09
-4.669338677354709,0.0
-4.6593186372745494,-4e-09
-4.649298597194389,3.0000000000000004e-09
-4.6392785571142285,2e-09
-4.6292585170340681,2e-09
-4.6192384769539077,0.0
-4.6092184368737472,2e-09
-4.5991983967935877,-3.0000000000000004e-09
-4.5891783567134272,1e-09
-4.5791583166332668,0.0
-4.5691382765531063,1e-09
-4.5591182364729459,2e-09
-4.5490981963927855,-2.1000000000000003e-08
-4.539078156312625,-4e-08
-4.5290581162324646,-8e-08
-4.519038076152305,-1.1800000000000001e-07
-4.5090180360721446,-1.59e-07
-4.4989979959919841,-1.5100000000000002e-07
-4.4889779559118237,-1.1800000000000001e-07
-4.4789579158316633,-1.0000000000000001e-07
-4.4689378757515028,-6.600000000000001e-08
-4.4589178356713424,-5.0000000000000004e-08
-4.4488977955911828,-4.4000000000000004e-08
-4.4388777555110224,-2.8000000000000003e-08
-4.4288577154308619,-2.2000000000000002e-08
-4.4188376753507015,4e-09
-4.408817635270541,2e-09
-4.3987975951903806,4e-09
-4.3887775551102202,-2e-09
-4.3787575150300597,2e-09
-4.3687374749499002,9.000000000000001e-09
-4.3587174348697397,2e-09
-4.3486973947895793,2e-09
-4.3386773547094188,3.0000000000000004e-09
-4.3286573146292584,2e-09
-4.318637274549098,1e-09
-4.3086172344689375,6.000000000000001e-09
-4.298597194388778,-7.000000000000001e-09
-4.2885771543086175,-1.8000000000000002e-08
-4.2785571142284571,-1.6e-08
-4.2685370741482966,-1.9e-08
-4.2585170340681362,-1.9e-08
-4.2484969939879758,-1.7e-08
-4.2384769539078153,-1.4000000000000001e-08
-4.2284569138276549,-7.000000000000001e-09
-4.2184368737474953,-6.000000000000001e-09
-4.2084168336673349,-8e-09
-4.1983967935871744,-2e-09
-4.188376753507014,-5e-09
-4.1783567134268536,-5e-09
-4.1683366733466931,-9.000000000000001e-09
-4.1583166332665336,-1.1000000000000001e-08
-4.1482965931863731,-2.1000000000000003e-08
-4.1382765531062127,-1.9e-08
-4.1282565130260522,-2.5000000000000002e-08
-4.1182364729458918,-2.5000000000000002e-08
-4.1082164328657313,-2.7e-08
-4.0981963927855709,-3.7e-08
-4.0881763527054105,-4.1e-08
-4.0781563126252509,-4.3e-08
-4.0681362725450905,-4.8000000000000006e-08
-4.05811623246493,-5.2e-08
-4.0480961923847696,-5.0000000000000004e-08
-4.0380761523046091,-5.5e-08
-4.0280561122244487,-5.5e-08
-4.0180360721442883,-5.3000000000000005e-08
-4.0080160320641287,-5.2e-08
-3.9979959919839683,-5.4e-08
-3.9879759519038078,-5.2e-08
-3.9779559118236474,-5.2e-08
-3.9679358717434869,-5.4e-08
-3.9579158316633265,-5.7e-08
-3.9478957915831661,-5.8e-08
-3.9378757515030061,-6.000000000000001e-08
-3.9278557114228461,-6.2e-08
-3.9178356713426856,-6.900000000000001e-08
-3.9078156312625252,-7.1e-08
-3.8977955911823647,-7.1e-08
-3.8877755511022043,-6.8e-08
-3.8777555110220439,-6.8e-08
-3.8677354709418839,-7.500000000000001e-08
-3.8577154308617234,-8e-08
-3.8476953907815634,-8.3e-08
-3.837675350701403,-9.9e-08
-3.8276553106212425,-1.16e-07
-3.8176352705410821,6.7000000000000004e-09
-3.8076152304609217,3.34e-08
-3.7975951903807617,4.79e-08
-3.7875751503006012,5.8900000000000005e-08
-3.7775551102204412,8.41e-08
-3.7675350701402808,1.137e-07
-3.7575150300601203,1.484e-07
-3.7474949899799599,1.6e-08
-3.7374749498997994,8.100000000000001e-08
-3.727454909819639,1.6200000000000002e-07
-3.717434869739479,2.67e-07
-3.707414829659319,3.8600000000000004e-07
-3.6973947895791586,5.27e-07
-3.6873747494989981,6.95e-07
-3.6773547094188377,8.890000000000001e-07
-3.6673346693386772,1.111e-06
-3.6573146292585168,1.3610000000000002e-06
-3.6472945891783568,1.633e-06
-3.6372745490981964,1.924e-06
-3.6272545090180364,6.6e-07
-3.6172344689378759,1.03e-06
-3.6072144288577155,1.44e-06
-3.597194388777555,3.59e-06
-3.5871743486973946,4.17e-06
-3.5771543086172346,4.68e-06
-3.5671342685370742,5.21e-06
-3.5571142284569142,5.77e-06
-3.5470941883767537,6.37e-06
-3.5370741482965933,7e-06
-3.5270541082164328,7.66e-06
-3.5170340681362724,8.35e-06
-3.507014028056112,9.07e-06
-3.496993987975952,9.820000000000001e-06
-3.486973947895792,1.062e-05
-3.4769539078156315,1.143e-05
-3.4669338677354711,1.2280000000000001e-05
-3.4569138276553106,1.3170000000000001e-05
-3.4468937875751502,1.409e-05
-3.4368737474949898,1.503e-05
-3.4268537074148298,1.601e-05
-3.4168336673346693,1.701e-05
-3.4068136272545093,1.804e-05
-3.3967935871743489,1.9090000000000002e-05
-3.3867735470941884,1.9999999999999998e-05
-3.376753507014028,2.1099999999999998e-05
-3.3667334669338675,2.23e-05
-3.3567134268537075,2.34e-05
-3.3466933867735471,2.4699999999999997e-05
-3.3366733466933871,2.59e-05
-3.3266533066132267,2.73e-05
-3.3166332665330662,2.8599999999999997e-05
-3.3066132264529058,2.9999999999999997e-05
-3.2965931863727453,3.14e-05
-3.2865731462925853,3.28e-05
-3.2765531062124249,3.43e-05
-3.2665330661322649,3.5799999999999996e-05
-3.2565130260521045,3.73e-05
-3.246492985971944,3.9e-05
-3.2364729458917836,4.06e-05
-3.2264529058116231,4.2199999999999996e-05
-3.2164328657314627,4.38e-05
-3.2064128256513027,4.5499999999999995e-05
-3.1963927855711423,4.7199999999999995e-05
-3.1863727454909823,4.9e-05
-3.1763527054108218,5.07e-05
-3.1663326653306614,5.2499999999999995e-05
-3.1563126252505009,5.43e-05
-3.1462925851703405,5.62e-05
-3.1362725450901805,5.8099999999999996e-05
-3.1262525050100201,5.9999999999999995e-05
-3.1162324649298601,6.2e-05
-3.1062124248496996,6.39e-05
-3.0961923847695392,6.59e-05
-3.0861723446893787,6.8e-05
-3.0761523046092183,7e-05
-3.0661322645290583,7.219999999999999e-05
-3.0561122244488979,7.429999999999999e-05
-3.0460921843687379,7.64e-05
-3.0360721442885774,7.86e-05
-3.026052104208417,8.08e-05
-3.0160320641282565,8.3e-05
-3.0060120240480961,8.53e-05
-2.9959919839679361,8.76e-05
-2.9859719438877756,8.989999999999999e-05
-2.9759519038076152,9.219999999999999e-05
-2.9659318637274552,9.46e-05
-2.9559118236472948,9.7e-05
-2.9458917835671343,9.949999999999999e-05
-2.9358717434869739,0.0001019
-2.9258517034068139,0.00010439999999999999
-2.9158316633266534,0.0001069
-2.905811623246493,0.00010939999999999999
-2.8957915831663326,0.000112
-2.8857715430861726,0.00011449999999999999
-2.8757515030060121,0.00011719999999999999
-2.8657314629258517,0.0001198
-2.8557114228456917,0.0001225
-2.8456913827655312,0.0001252
-2.8356713426853708,0.0001279
-2.8256513026052104,0.0001306
-2.8156312625250504,0.0001334
